chr	start	end	strand	ID
chr1	1786856	1789676	+	AT1G05900
chr1	1801162	1803984	-	AT1G05940
chr1	1834829	1837648	-	AT1G06070
chr1	1843568	1846302	+	AT1G06080
chr1	1857767	1860730	-	AT1G06130
chr1	1874885	1877528	-	AT1G06148
chr1	1894336	1896935	-	AT1G06200
chr1	1897203	1899208	+	AT1G06210
chr1	1911122	1913205	+	AT1G06240
chr1	1960058	1963011	-	AT1G06430
chr1	1967087	1969561	-	AT1G06460
chr1	1993978	1996112	-	AT1G06520
chr1	2014003	2016054	-	AT1G06580
chr1	2037311	2040246	-	AT1G06660
chr1	2049602	2052154	-	AT1G06690
chr1	2067529	2070446	+	AT1G06730
chr1	2087232	2089786	+	AT1G06790
chr1	2089417	2091686	-	AT1G06800
chr1	2108593	2110986	+	AT1G06870
chr1	2120991	2123748	+	AT1G06910
chr1	2138109	2140818	+	AT1G06970
chr1	2150194	2152325	-	AT1G07000
chr1	2152852	2155269	+	AT1G07010
chr1	2158420	2160809	-	AT1G07030
chr1	2160938	2163308	-	AT1G07040
chr1	2169982	2172194	+	AT1G07080
chr1	2191723	2193793	-	AT1G07140
chr1	2204320	2206934	+	AT1G07180
chr1	2216925	2219474	-	AT1G07220
chr1	2220253	2222982	-	AT1G07230
chr1	2242256	2244428	-	AT1G07290
chr1	2251131	2253585	+	AT1G07330
chr1	2254822	2256850	+	AT1G07340
chr1	2257425	2260101	-	AT1G07350
chr1	2260389	2262865	-	AT1G07360
chr1	2277807	2280297	+	AT1G07420
chr1	2309564	2311805	-	AT1G07520
chr1	2313582	2316469	-	AT1G07530
chr1	2318433	2321048	-	AT1G07540
chr1	2331170	2333738	-	AT1G07570
chr1	2336523	2339391	-	AT1G07590
chr1	2342198	2344271	-	AT1G07615
chr1	2344390	2346842	-	AT1G07620
chr1	2349097	2351692	+	AT1G07630
chr1	2394801	2397272	-	AT1G07725
chr1	2400589	2402873	-	AT1G07745
chr1	2410056	2412677	-	AT1G07780
chr1	2424054	2426676	+	AT1G07840
chr1	2437330	2439665	+	AT1G07890
chr1	2454846	2457321	+	AT1G07920
chr1	2458244	2460790	+	AT1G07930
chr1	2462953	2465504	-	AT1G07940
chr1	2485906	2488027	-	AT1G08010
chr1	2498836	2501427	-	AT1G08050
chr1	2514192	2516605	-	AT1G08070
chr1	2524076	2526164	+	AT1G08090
chr1	2535328	2537931	+	AT1G08110
chr1	2539614	2542334	-	AT1G08125
chr1	2548819	2551473	-	AT1G08135
chr1	2556343	2559074	-	AT1G08150
chr1	2573848	2576714	-	AT1G08200
chr1	2581022	2583323	-	AT1G08220
chr1	2638181	2640554	+	AT1G08370
chr1	2643330	2646035	-	AT1G08400
chr1	2658716	2661029	+	AT1G08430
chr1	2663027	2665343	+	AT1G08440
chr1	2672451	2674628	+	AT1G08460
chr1	2685659	2688595	-	AT1G08490
chr1	2706924	2709531	+	AT1G08550
chr1	2733657	2735819	-	AT1G08610
chr1	2748398	2751278	-	AT1G08640
chr1	2757041	2759794	-	AT1G08660
chr1	2827061	2829315	+	AT1G08830
chr1	2838789	2840994	+	AT1G08845
chr1	2879642	2882231	+	AT1G08960
chr1	2884411	2886620	+	AT1G08980
chr1	2888753	2890959	+	AT1G08990
chr1	2918031	2920889	+	AT1G09050
chr1	2929217	2931841	-	AT1G09080
chr1	2936528	2939326	-	AT1G09100
chr1	2939570	2942288	-	AT1G09130
chr1	2946229	2949159	+	AT1G09150
chr1	2952771	2955689	-	AT1G09160
chr1	3001517	3003762	-	AT1G09290
chr1	3009941	3012363	-	AT1G09320
chr1	3012762	3015091	-	AT1G09330
chr1	3015328	3018234	+	AT1G09340
chr1	3031203	3033582	+	AT1G09390
chr1	3035443	3037560	+	AT1G09410
chr1	3045513	3047893	-	AT1G09440
chr1	3055231	3057443	-	AT1G09470
chr1	3057975	3060661	+	AT1G09480
chr1	3076582	3079539	+	AT1G09530
chr1	3089733	3092327	-	AT1G09550
chr1	3108617	3111318	+	AT1G09600
chr1	3119878	3122526	+	AT1G09640
chr1	3137767	3140353	-	AT1G09700
chr1	3144438	3147303	-	AT1G09720
chr1	3159125	3161692	-	AT1G09760
chr1	3165370	3167869	-	AT1G09780
chr1	3168482	3170819	-	AT1G09790
chr1	3190288	3192414	-	AT1G09820
chr1	3192681	3195025	-	AT1G09830
chr1	3201799	3204150	+	AT1G09850
chr1	3205741	3208598	+	AT1G09870
chr1	3208828	3211653	-	AT1G09880
chr1	3224684	3227070	-	AT1G09920
chr1	3227490	3230043	-	AT1G09930
chr1	3230450	3233109	-	AT1G09932
chr1	3236995	3239554	-	AT1G09940
chr1	3244213	3247200	+	AT1G09960
chr1	3265976	3268726	+	AT1G10010
chr1	3269604	3271987	-	AT1G10020
chr1	3273825	3275837	+	AT1G10030
chr1	3275891	3278697	-	AT1G10040
chr1	3284239	3287107	+	AT1G10060
chr1	3288087	3290471	+	AT1G10070
chr1	3304039	3306824	-	AT1G10120
chr1	3352159	3354856	+	AT1G10220
chr1	3363504	3366488	+	AT1G10270
chr1	3366493	3369095	-	AT1G10280
chr1	3378142	3380226	+	AT1G10300
chr1	3381601	3383914	-	AT1G10310
chr1	3390322	3392571	-	AT1G10340
chr1	3403224	3405856	+	AT1G10385
chr1	3416680	3419639	-	AT1G10410
chr1	3428478	3430633	-	AT1G10430
chr1	3484580	3486965	+	AT1G10560
chr1	3491281	3493737	-	AT1G10580
chr1	3496928	3499439	-	AT1G10586
chr1	3506186	3509006	+	AT1G10610
chr1	3509001	3511975	-	AT1G10620
chr1	3515365	3517888	-	AT1G10640
chr1	3524018	3526346	-	AT1G10650
chr1	3532424	3535131	+	AT1G10660
chr1	3554104	3556503	+	AT1G10700
chr1	3565463	3567779	+	AT1G10730
chr1	3567905	3570838	-	AT1G10740
chr1	3592746	3595077	-	AT1G10780
chr1	3607631	3610520	-	AT1G10840
chr1	3611747	3614613	+	AT1G10850
chr1	3655777	3658608	-	AT1G10940
chr1	3665087	3667139	-	AT1G10970
chr1	3667248	3669902	-	AT1G10980
chr1	3681888	3684169	+	AT1G11050
chr1	3710208	3712503	+	AT1G11110
chr1	3715184	3717320	+	AT1G11120
chr1	3745774	3748521	+	AT1G11180
chr1	3750066	3752780	-	AT1G11190
chr1	3753365	3755641	+	AT1G11200
chr1	3791454	3793883	-	AT1G11290
chr1	3828098	3830945	-	AT1G11370
chr1	3837821	3840207	+	AT1G11400
chr1	3844581	3846872	-	AT1G11420
chr1	3853243	3855385	+	AT1G11450
chr1	3857005	3859268	+	AT1G11460
chr1	3864153	3866969	-	AT1G11480
chr1	3888690	3890811	+	AT1G11580
chr1	3892580	3894677	+	AT1G11590
chr1	3906862	3909338	-	AT1G11610
chr1	3938501	3940754	+	AT1G11680
chr1	3948714	3951359	+	AT1G11710
chr1	3957473	3960113	+	AT1G11730
chr1	3967476	3969877	+	AT1G11750
chr1	3969681	3971840	-	AT1G11755
chr1	3976839	3979195	-	AT1G11780
chr1	3985225	3987290	-	AT1G11800
chr1	3991027	3993598	-	AT1G11820
chr1	3995169	3997907	+	AT1G11840
chr1	4001113	4003442	+	AT1G11860
chr1	4003846	4006739	+	AT1G11870
chr1	4007705	4010433	-	AT1G11880
chr1	4010779	4013125	+	AT1G11890
chr1	4031574	4034078	-	AT1G11940
chr1	4046246	4049060	-	AT1G11990
chr1	4070124	4072567	+	AT1G12040
chr1	4114771	4117594	-	AT1G12120
chr1	4118594	4120871	+	AT1G12130
chr1	4123530	4125648	-	AT1G12150
chr1	4126066	4128310	+	AT1G12160
chr1	4137533	4140028	+	AT1G12200
chr1	4140948	4143605	+	AT1G12210
chr1	4159265	4161455	+	AT1G12250
chr1	4172075	4174775	+	AT1G12270
chr1	4174875	4177559	-	AT1G12280
chr1	4194658	4196749	+	AT1G12330
chr1	4198413	4200802	+	AT1G12350
chr1	4206374	4208951	-	AT1G12370
chr1	4214262	4217132	-	AT1G12380
chr1	4223030	4225124	+	AT1G12410
chr1	4226362	4229138	-	AT1G12420
chr1	4257268	4259300	-	AT1G12480
chr1	4277993	4280862	-	AT1G12570
chr1	4282899	4285829	+	AT1G12580
chr1	4286204	4288878	-	AT1G12600
chr1	4294594	4297084	-	AT1G12620
chr1	4303312	4305798	-	AT1G12640
chr1	4305933	4308005	+	AT1G12650
chr1	4323556	4326333	-	AT1G12700
chr1	4342282	4344857	+	AT1G12740
chr1	4348498	4350867	+	AT1G12760
chr1	4351064	4353685	+	AT1G12770
chr1	4353906	4355929	+	AT1G12775
chr1	4355926	4358328	-	AT1G12780
chr1	4359151	4361272	-	AT1G12790
chr1	4368760	4371293	-	AT1G12820
chr1	4375515	4378514	+	AT1G12840
chr1	4384353	4386610	+	AT1G12860
chr1	4416405	4418590	+	AT1G12940
chr1	4419770	4422638	+	AT1G12950
chr1	4423640	4425789	+	AT1G12970
chr1	4433640	4436075	+	AT1G12990
chr1	4452212	4454876	+	AT1G13060
chr1	4498881	4501613	+	AT1G13190
chr1	4501581	4503591	-	AT1G13195
chr1	4544953	4547312	+	AT1G13270
chr1	4567935	4570598	+	AT1G13330
chr1	4601261	4603298	+	AT1G13410
chr1	4608196	4610647	-	AT1G13440
chr1	4612731	4615353	-	AT1G13450
chr1	4615813	4618329	+	AT1G13460
chr1	4642346	4644422	-	AT1G13570
chr1	4644521	4647007	-	AT1G13580
chr1	4663831	4666031	-	AT1G13610
chr1	4674152	4676170	+	AT1G13635
chr1	4677027	4679812	-	AT1G13640
chr1	4690409	4692841	+	AT1G13680
chr1	4709824	4712550	+	AT1G13730
chr1	4715394	4718235	-	AT1G13750
chr1	4721695	4724510	+	AT1G13770
chr1	4727438	4730425	+	AT1G13790
chr1	4731056	4733707	-	AT1G13800
chr1	4735547	4737808	+	AT1G13820
chr1	4748873	4751212	+	AT1G13880
chr1	4753145	4755580	-	AT1G13900
chr1	4755784	4757991	+	AT1G13910
chr1	4776463	4779400	+	AT1G13960
chr1	4797358	4800283	+	AT1G14000
chr1	4802720	4805375	+	AT1G14020
chr1	4805306	4807517	-	AT1G14030
chr1	4843234	4845847	-	AT1G14170
chr1	4847162	4849207	+	AT1G14180
chr1	4861266	4864094	+	AT1G14230
chr1	4872856	4874907	+	AT1G14260
chr1	4874875	4877248	-	AT1G14270
chr1	4882376	4884791	-	AT1G14300
chr1	4890118	4892251	-	AT1G14330
chr1	4911093	4913152	-	AT1G14360
chr1	4915576	4918138	+	AT1G14370
chr1	4924277	4926794	+	AT1G14390
chr1	4938824	4940903	-	AT1G14440
chr1	4961886	4964428	-	AT1G14510
chr1	4968142	4970311	-	AT1G14520
chr1	4970858	4973726	-	AT1G14530
chr1	4980672	4983284	+	AT1G14560
chr1	5001011	5003370	-	AT1G14600
chr1	5023656	5025955	+	AT1G14640
chr1	5037612	5040528	+	AT1G14670
chr1	5058680	5061136	+	AT1G14700
chr1	5066636	5068645	-	AT1G14720
chr1	5075213	5077791	-	AT1G14740
chr1	5086626	5088846	-	AT1G14770
chr1	5099572	5102558	+	AT1G14800
chr1	5102424	5104695	-	AT1G14810
chr1	5149226	5151354	+	AT1G14920
chr1	5161949	5164917	-	AT1G14970
chr1	5177529	5180049	+	AT1G15030
chr1	5187626	5189673	+	AT1G15080
chr1	5210206	5212349	-	AT1G15140
chr1	5212615	5214858	+	AT1G15150
chr1	5215475	5217545	+	AT1G15160
chr1	5217719	5220113	-	AT1G15165
chr1	5220641	5222973	+	AT1G15170
chr1	5224385	5226702	+	AT1G15180
chr1	5228300	5231184	-	AT1G15200
chr1	5275677	5277689	-	AT1G15340
chr1	5298324	5300927	+	AT1G15410
chr1	5315507	5317863	+	AT1G15470
chr1	5318011	5320594	+	AT1G15480
chr1	5326290	5328874	+	AT1G15500
chr1	5329111	5331711	+	AT1G15510
chr1	5407401	5409987	-	AT1G15730
chr1	5441082	5443684	-	AT1G15800
chr1	5444418	5446564	+	AT1G15810
chr1	5454785	5457022	+	AT1G15860
chr1	5461317	5464223	+	AT1G15890
chr1	5486319	5488868	-	AT1G15970
chr1	5489298	5491363	+	AT1G15980
chr1	5491304	5493772	-	AT1G15990
chr1	5495373	5497723	-	AT1G16010
chr1	5502206	5504535	-	AT1G16030
chr1	5511873	5513896	-	AT1G16070
chr1	5518373	5520891	+	AT1G16110
chr1	5522639	5524983	+	AT1G16120
chr1	5525491	5528212	+	AT1G16130
chr1	5532415	5534877	+	AT1G16150
chr1	5535973	5538269	+	AT1G16160
chr1	5540427	5542902	+	AT1G16180
chr1	5543152	5546103	+	AT1G16190
chr1	5556989	5559520	+	AT1G16250
chr1	5559579	5562113	-	AT1G16260
chr1	5568482	5570487	-	AT1G16280
chr1	5570753	5573538	-	AT1G16290
chr1	5578431	5580693	+	AT1G16310
chr1	5587790	5590651	-	AT1G16340
chr1	5590951	5593007	+	AT1G16350
chr1	5598453	5601367	-	AT1G16380
chr1	5605159	5607473	+	AT1G16400
chr1	5608807	5611426	+	AT1G16410
chr1	5622786	5625643	+	AT1G16470
chr1	5625699	5628656	-	AT1G16480
chr1	5648760	5651167	+	AT1G16520
chr1	5668384	5670708	+	AT1G16560
chr1	5682118	5684867	-	AT1G16630
chr1	5697324	5699769	+	AT1G16670
chr1	5709725	5711902	+	AT1G16700
chr1	5729097	5731870	-	AT1G16750
chr1	5770732	5773251	-	AT1G16870
chr1	5773592	5776308	+	AT1G16880
chr1	5776177	5778484	-	AT1G16890
chr1	5822368	5824455	+	AT1G17030
chr1	5829080	5831343	+	AT1G17050
chr1	5837590	5840332	+	AT1G17070
chr1	5842216	5844283	-	AT1G17090
chr1	5851953	5853955	+	AT1G17120
chr1	5854148	5856697	+	AT1G17130
chr1	5860119	5862682	-	AT1G17145
chr1	5896416	5898717	-	AT1G17240
chr1	5901169	5903439	-	AT1G17250
chr1	5909249	5911693	-	AT1G17270
chr1	5941784	5944463	+	AT1G17350
chr1	5960481	5962481	-	AT1G17400
chr1	6024636	6027385	-	AT1G17520
chr1	6034362	6037289	+	AT1G17550
chr1	6050193	6052568	-	AT1G17590
chr1	6064525	6066720	+	AT1G17630
chr1	6069477	6072012	-	AT1G17650
chr1	6072253	6074484	-	AT1G17665
chr1	6120741	6122822	+	AT1G17770
chr1	6125356	6127404	-	AT1G17790
chr1	6135803	6138432	-	AT1G17830
chr1	6149939	6152222	-	AT1G17870
chr1	6159126	6161615	+	AT1G17910
chr1	6166220	6168839	-	AT1G17930
chr1	6180896	6183806	-	AT1G17960
chr1	6184904	6187472	+	AT1G17970
chr1	6192071	6194093	-	AT1G17990
chr1	6204343	6206988	+	AT1G18030
chr1	6206871	6209500	-	AT1G18040
chr1	6227217	6230188	-	AT1G18100
chr1	6235895	6238799	+	AT1G18130
chr1	6238844	6241436	-	AT1G18140
chr1	6255830	6257900	+	AT1G18180
chr1	6266609	6268828	-	AT1G18210
chr1	6301200	6303956	-	AT1G18310
chr1	6305966	6308013	-	AT1G18330
chr1	6309041	6311326	-	AT1G18335
chr1	6311483	6313931	-	AT1G18340
chr1	6316695	6319427	-	AT1G18360
chr1	6331398	6333743	+	AT1G18400
chr1	6343330	6345689	+	AT1G18420
chr1	6366520	6368849	+	AT1G18490
chr1	6381503	6384340	-	AT1G18550
chr1	6385449	6388080	+	AT1G18560
chr1	6395864	6398239	+	AT1G18580
chr1	6400404	6402791	+	AT1G18600
chr1	6416357	6418690	-	AT1G18640
chr1	6450594	6453114	+	AT1G18710
chr1	6481113	6483596	-	AT1G18800
chr1	6520748	6523368	+	AT1G18880
chr1	6565494	6567525	+	AT1G19010
chr1	6568853	6570939	+	AT1G19025
chr1	6584241	6586517	+	AT1G19080
chr1	6590245	6592816	+	AT1G19090
chr1	6616643	6618986	+	AT1G19170
chr1	6650529	6653078	-	AT1G19250
chr1	6657260	6659569	-	AT1G19260
chr1	6666249	6668963	+	AT1G19290
chr1	6680563	6683533	-	AT1G19330
chr1	6684751	6687116	+	AT1G19340
chr1	6690456	6692477	-	AT1G19360
chr1	6692764	6694934	-	AT1G19370
chr1	6700772	6703368	-	AT1G19390
chr1	6709778	6711788	+	AT1G19396
chr1	6712038	6714252	-	AT1G19400
chr1	6744353	6746408	+	AT1G19480
chr1	6751673	6753999	-	AT1G19490
chr1	6759965	6762778	+	AT1G19520
chr1	6774760	6777456	+	AT1G19580
chr1	6778988	6781173	+	AT1G19600
chr1	6785427	6787967	-	AT1G19630
chr1	6788885	6791846	-	AT1G19640
chr1	6799981	6802685	-	AT1G19660
chr1	6805457	6807862	+	AT1G19680
chr1	6809724	6812663	-	AT1G19700
chr1	6814793	6816876	+	AT1G19710
chr1	6816702	6819542	-	AT1G19715
chr1	6833885	6836578	-	AT1G19780
chr1	6838120	6840293	-	AT1G19790
chr1	6914613	6916805	-	AT1G19920
chr1	6918191	6920377	-	AT1G19940
chr1	6924184	6926724	+	AT1G19950
chr1	6937795	6940582	-	AT1G20010
chr1	6942717	6945018	+	AT1G20020
chr1	6962132	6965045	+	AT1G20080
chr1	6966922	6968933	+	AT1G20090
chr1	6977753	6980241	+	AT1G20130
chr1	6981264	6983627	+	AT1G20132
chr1	7004879	7007651	-	AT1G20220
chr1	7009570	7011852	+	AT1G20230
chr1	7020749	7023067	-	AT1G20270
chr1	7051577	7053641	-	AT1G20370
chr1	7094833	7097114	-	AT1G20480
chr1	7097293	7099695	-	AT1G20490
chr1	7100502	7102915	-	AT1G20500
chr1	7103454	7105881	-	AT1G20510
chr1	7108370	7110377	-	AT1G20530
chr1	7112611	7115362	+	AT1G20540
chr1	7115241	7118161	-	AT1G20550
chr1	7119676	7121817	-	AT1G20560
chr1	7134790	7137781	-	AT1G20610
chr1	7158244	7160526	-	AT1G20650
chr1	7176775	7178820	+	AT1G20693
chr1	7179452	7181499	+	AT1G20696
chr1	7228718	7231600	-	AT1G20800
chr1	7289973	7292507	+	AT1G20925
chr1	7292568	7294746	-	AT1G20930
chr1	7371666	7374110	+	AT1G21060
chr1	7375869	7378147	-	AT1G21070
chr1	7424106	7427041	+	AT1G21210
chr1	7429980	7432346	+	AT1G21230
chr1	7434303	7436830	+	AT1G21240
chr1	7439266	7442113	+	AT1G21250
chr1	7444931	7447549	+	AT1G21270
chr1	7476942	7479042	-	AT1G21350
chr1	7481252	7483507	+	AT1G21360
chr1	7497141	7499579	+	AT1G21410
chr1	7502159	7504175	-	AT1G21440
chr1	7508969	7511801	+	AT1G21450
chr1	7518946	7521504	-	AT1G21480
chr1	7554784	7557056	+	AT1G21560
chr1	7570886	7573846	-	AT1G21600
chr1	7610398	7612682	+	AT1G21670
chr1	7613005	7615339	+	AT1G21680
chr1	7615614	7618605	+	AT1G21690
chr1	7649194	7651816	+	AT1G21760
chr1	7651882	7654014	+	AT1G21780
chr1	7656399	7658634	-	AT1G21810
chr1	7667803	7670530	-	AT1G21850
chr1	7680481	7682641	+	AT1G21880
chr1	7727577	7729617	-	AT1G21970
chr1	7751002	7753519	-	AT1G22015
chr1	7767924	7770055	+	AT1G22040
chr1	7789348	7792114	+	AT1G22070
chr1	7798023	7800228	-	AT1G22100
chr1	7800507	7802562	-	AT1G22110
chr1	7818361	7821344	+	AT1G22150
chr1	7826289	7828326	+	AT1G22170
chr1	7828326	7830392	-	AT1G22180
chr1	7841518	7844056	+	AT1G22210
chr1	7873867	7875878	+	AT1G22280
chr1	7878769	7881219	-	AT1G22300
chr1	7881537	7883742	-	AT1G22310
chr1	7886542	7889534	+	AT1G22330
chr1	7894858	7897591	-	AT1G22360
chr1	7912046	7915003	+	AT1G22410
chr1	7919144	7921832	+	AT1G22430
chr1	7922428	7924944	+	AT1G22440
chr1	7925121	7927278	+	AT1G22450
chr1	7938251	7940592	-	AT1G22490
chr1	7950818	7952832	-	AT1G22510
chr1	7955493	7958442	-	AT1G22530
chr1	7964042	7966436	+	AT1G22540
chr1	7966533	7968641	-	AT1G22550
chr1	7981740	7984334	+	AT1G22590
chr1	7987141	7989217	-	AT1G22600
chr1	8013382	8015991	-	AT1G22650
chr1	8030641	8033117	-	AT1G22710
chr1	8046149	8049039	+	AT1G22730
chr1	8050860	8052930	+	AT1G22750
chr1	8069487	8071562	+	AT1G22790
chr1	8071935	8074357	+	AT1G22800
chr1	8076573	8079116	+	AT1G22830
chr1	8080482	8082875	-	AT1G22850
chr1	8095502	8097709	+	AT1G22880
chr1	8098767	8101351	+	AT1G22882
chr1	8105589	8108164	+	AT1G22910
chr1	8109714	8112051	-	AT1G22920
chr1	8122339	8125068	+	AT1G22940
chr1	8125023	8127196	-	AT1G22950
chr1	8128086	8130242	-	AT1G22960
chr1	8147264	8149813	+	AT1G23010
chr1	8156646	8159077	+	AT1G23030
chr1	8170755	8172992	-	AT1G23060
chr1	8180577	8183570	-	AT1G23080
chr1	8209232	8211325	+	AT1G23160
chr1	8227178	8229582	+	AT1G23200
chr1	8263827	8266048	-	AT1G23300
chr1	8279588	8281891	-	AT1G23330
chr1	8312076	8314744	-	AT1G23400
chr1	8317396	8319483	+	AT1G23420
chr1	8321680	8324240	+	AT1G23440
chr1	8327312	8329622	+	AT1G23460
chr1	8346827	8349786	-	AT1G23540
chr1	8373282	8375897	-	AT1G23670
chr1	8379454	8381965	-	AT1G23700
chr1	8388655	8391540	+	AT1G23720
chr1	8395557	8398144	+	AT1G23730
chr1	8402046	8404301	+	AT1G23760
chr1	8409963	8412041	+	AT1G23790
chr1	8412051	8414879	-	AT1G23800
chr1	8420265	8422985	+	AT1G23820
chr1	8427356	8429498	-	AT1G23860
chr1	8438766	8440866	-	AT1G23890
chr1	8503234	8505460	+	AT1G24030
chr1	8520834	8523121	+	AT1G24090
chr1	8549518	8551993	+	AT1G24150
chr1	8560525	8563495	-	AT1G24180
chr1	8593637	8596105	-	AT1G24260
chr1	8624061	8626405	+	AT1G24310
chr1	8638520	8640825	-	AT1G24350
chr1	8640582	8643478	+	AT1G24360
chr1	8651407	8653828	-	AT1G24400
chr1	8674056	8676408	+	AT1G24470
chr1	8685271	8688247	-	AT1G24510
chr1	8707197	8709589	+	AT1G24570
chr1	8720651	8722746	-	AT1G24610
chr1	8734570	8737315	+	AT1G24650
chr1	8774997	8777882	-	AT1G24822
chr1	8785785	8787914	-	AT1G24909
chr1	8811905	8814788	-	AT1G25097
chr1	8822692	8824821	-	AT1G25155
chr1	8833018	8835112	+	AT1G25210
chr1	8836835	8839549	-	AT1G25220
chr1	8849549	8851612	+	AT1G25250
