chr	start	end	strand	ID
chr1	1720674	1721309	+	AT1G05740
chr1	1723734	1724486	-	AT1G05760
chr1	1725388	1726283	-	AT1G05770
chr1	1762224	1762814	+	AT1G05835
chr1	1798901	1799062	-	AT1G05925
chr1	1818447	1819040	+	AT1G05990
chr1	1862197	1862742	+	AT1G06135
chr1	1863544	1863750	-	AT1G06137
chr1	1883004	1883934	+	AT1G06160
chr1	1905975	1906226	+	AT1G06225
chr1	1920307	1920949	-	AT1G06280
chr1	1930523	1931449	+	AT1G06320
chr1	1931671	1932266	-	AT1G06330
chr1	1933284	1934014	-	AT1G06340
chr1	1945124	1946076	+	AT1G06380
chr1	1973834	1974386	-	AT1G06475
chr1	2002877	2003393	-	AT1G06540
chr1	2091738	2092528	-	AT1G06810
chr1	2097151	2097655	+	AT1G06830
chr1	2124854	2125801	-	AT1G06920
chr1	2127704	2128611	-	AT1G06925
chr1	2143031	2143821	-	AT1G06980
chr1	2155213	2156008	-	AT1G07020
chr1	2157658	2158158	-	AT1G07025
chr1	2173952	2174894	-	AT1G07090
chr1	2187776	2188733	+	AT1G07130
chr1	2189928	2190659	-	AT1G07135
chr1	2202330	2202774	+	AT1G07175
chr1	2208013	2208177	+	AT1G07190
chr1	2245758	2246492	-	AT1G07300
chr1	2274943	2275758	+	AT1G07400
chr1	2290201	2290977	+	AT1G07460
chr1	2294566	2295489	-	AT1G07473
chr1	2295751	2296497	+	AT1G07476
chr1	2301375	2302121	+	AT1G07485
chr1	2301380	2302021	-	AT1G07490
chr1	2304766	2305031	-	AT1G07500
chr1	2338904	2339321	-	AT1G07600
chr1	2341542	2342123	+	AT1G07610
chr1	2367437	2368385	-	AT1G07645
chr1	2368837	2369734	+	AT1G07660
chr1	2378076	2379000	+	AT1G07690
chr1	2403558	2403845	+	AT1G07747
chr1	2412980	2413708	+	AT1G07790
chr1	2414286	2414967	+	AT1G07795
chr1	2421216	2421947	-	AT1G07820
chr1	2428911	2429431	-	AT1G07860
chr1	2436467	2436959	-	AT1G07885
chr1	2443971	2444123	-	AT1G07901
chr1	2475405	2476155	+	AT1G07985
chr1	2485344	2485511	+	AT1G08005
chr1	2494123	2494315	+	AT1G08032
chr1	2494402	2495149	+	AT1G08035
chr1	2559487	2560403	-	AT1G08160
chr1	2561627	2562148	-	AT1G08165
chr1	2562941	2563672	-	AT1G08170
chr1	2564572	2565121	-	AT1G08180
chr1	2769056	2769483	-	AT1G08695
chr1	2808883	2809747	+	AT1G08770
chr1	2811989	2812646	+	AT1G08790
chr1	2846949	2847800	-	AT1G08880
chr1	2887285	2887706	+	AT1G08985
chr1	2907124	2907279	+	AT1G09026
chr1	2908611	2909030	-	AT1G09030
chr1	2951665	2952396	-	AT1G09157
chr1	2964152	2964604	+	AT1G09176
chr1	2965023	2965972	+	AT1G09180
chr1	2971593	2972199	-	AT1G09200
chr1	2986939	2987393	-	AT1G09245
chr1	2989378	2990357	+	AT1G09250
chr1	2993404	2993820	+	AT1G09260
chr1	3009055	3009880	+	AT1G09310
chr1	3021802	3022368	+	AT1G09360
chr1	3024896	3025435	+	AT1G09370
chr1	3037754	3038408	-	AT1G09415
chr1	3060992	3061729	-	AT1G09483
chr1	3117137	3117567	-	AT1G09625
chr1	3133095	3133674	+	AT1G09665
chr1	3187817	3188580	+	AT1G09812
chr1	3189369	3190242	+	AT1G09815
chr1	3263877	3264788	-	AT1G10000
chr1	3300697	3301489	-	AT1G10100
chr1	3322802	3323548	-	AT1G10140
chr1	3327637	3328448	-	AT1G10155
chr1	3355571	3356359	+	AT1G10230
chr1	3360087	3360508	-	AT1G10250
chr1	3438555	3439013	+	AT1G10455
chr1	3439322	3440320	-	AT1G10460
chr1	3501145	3501904	+	AT1G10588
chr1	3527709	3527831	+	AT1G10652
chr1	3549992	3550632	-	AT1G10690
chr1	3562180	3562554	+	AT1G10717
chr1	3572710	3573066	+	AT1G10745
chr1	3574312	3574830	+	AT1G10747
chr1	3591633	3592411	-	AT1G10770
chr1	3598158	3598591	-	AT1G10800
chr1	3664386	3665039	+	AT1G10960
chr1	3670278	3671187	-	AT1G10990
chr1	3712999	3713735	-	AT1G11112
chr1	3718783	3719711	+	AT1G11125
chr1	3727532	3728166	-	AT1G11145
chr1	3768724	3769706	+	AT1G11250
chr1	3824510	3825196	-	AT1G11362
chr1	3859662	3860604	-	AT1G11470
chr1	3870833	3871570	+	AT1G11500
chr1	3873029	3873619	+	AT1G11520
chr1	3883280	3883956	+	AT1G11570
chr1	3884356	3884952	+	AT1G11572
chr1	3898002	3898609	+	AT1G11593
chr1	3919272	3919774	+	AT1G11655
chr1	3941103	3941300	-	AT1G11684
chr1	3941469	3942212	+	AT1G11690
chr1	3945737	3946613	+	AT1G11700
chr1	3973875	3974509	+	AT1G11765
chr1	3999199	3999876	+	AT1G11850
chr1	4025930	4026732	-	AT1G11925
chr1	4044370	4044669	+	AT1G11970
chr1	4045619	4045855	+	AT1G11980
chr1	4062462	4063337	-	AT1G12020
chr1	4076334	4076981	+	AT1G12060
chr1	4077498	4078095	-	AT1G12064
chr1	4084162	4085045	+	AT1G12080
chr1	4089847	4090725	-	AT1G12090
chr1	4095246	4095845	+	AT1G12100
chr1	4130421	4131137	+	AT1G12180
chr1	4143866	4144114	-	AT1G12211
chr1	4187165	4188056	-	AT1G12310
chr1	4189355	4190342	+	AT1G12320
chr1	4197396	4198310	+	AT1G12340
chr1	4221863	4222837	+	AT1G12400
chr1	4225321	4225482	-	AT1G12411
chr1	4231027	4231146	-	AT1G12423
chr1	4246109	4246291	-	AT1G12451
chr1	4298889	4299475	+	AT1G12630
chr1	4308943	4309583	+	AT1G12660
chr1	4310969	4311457	+	AT1G12663
chr1	4312331	4312935	+	AT1G12665
chr1	4318309	4319090	+	AT1G12672
chr1	4366597	4367119	+	AT1G12805
chr1	4374250	4375170	-	AT1G12830
chr1	4378939	4379516	-	AT1G12845
chr1	4391734	4392393	+	AT1G12890
chr1	4412887	4413057	+	AT1G12938
chr1	4422707	4423155	-	AT1G12960
chr1	4525486	4526064	-	AT1G13245
chr1	4587780	4588613	-	AT1G13370
chr1	4624171	4624344	-	AT1G13485
chr1	4647949	4648740	+	AT1G13590
chr1	4650787	4651469	-	AT1G13600
chr1	4658538	4659106	+	AT1G13605
chr1	4660778	4661218	+	AT1G13607
chr1	4661682	4662029	+	AT1G13608
chr1	4662721	4663219	+	AT1G13609
chr1	4688156	4688966	+	AT1G13670
chr1	4718673	4719354	-	AT1G13755
chr1	4815683	4815988	-	AT1G14048
chr1	4817144	4818020	-	AT1G14060
chr1	4839853	4840751	+	AT1G14150
chr1	4854384	4855200	-	AT1G14200
chr1	4858642	4859601	-	AT1G14220
chr1	4860515	4860649	-	AT1G14225
chr1	4899145	4899979	+	AT1G14345
chr1	4947819	4948400	-	AT1G14455
chr1	4958514	4959325	-	AT1G14490
chr1	4978794	4978907	-	AT1G14549
chr1	5026364	5026585	+	AT1G14642
chr1	5040861	5041733	+	AT1G14680
chr1	5047803	5048612	+	AT1G14687
chr1	5083742	5084342	+	AT1G14755
chr1	5084352	5085213	-	AT1G14760
chr1	5137014	5137957	+	AT1G14890
chr1	5152263	5153084	-	AT1G14930
chr1	5157336	5158269	-	AT1G14950
chr1	5159199	5160083	-	AT1G14960
chr1	5171207	5171742	+	AT1G15010
chr1	5172081	5172923	+	AT1G15015
chr1	5181857	5181964	+	AT1G15045
chr1	5182256	5183243	-	AT1G15050
chr1	5193426	5194203	-	AT1G15100
chr1	5248664	5249474	-	AT1G15250
chr1	5249760	5250573	+	AT1G15260
chr1	5292756	5293265	-	AT1G15385
chr1	5300742	5301412	-	AT1G15415
chr1	5365665	5366497	-	AT1G15580
chr1	5424242	5424576	-	AT1G15757
chr1	5425714	5426322	+	AT1G15760
chr1	5448149	5448529	-	AT1G15825
chr1	5451432	5452374	+	AT1G15840
chr1	5453245	5454088	-	AT1G15850
chr1	5460477	5461281	+	AT1G15885
chr1	5464356	5464697	+	AT1G15900
chr1	5494533	5495359	+	AT1G16000
chr1	5501396	5501959	-	AT1G16022
chr1	5501505	5501959	+	AT1G16025
chr1	5553467	5554324	-	AT1G16230
chr1	5614619	5615510	+	AT1G16430
chr1	5644572	5645443	-	AT1G16510
chr1	5647549	5647813	-	AT1G16515
chr1	5726368	5727312	-	AT1G16730
chr1	5744553	5745209	+	AT1G16790
chr1	5764807	5765651	-	AT1G16850
chr1	5785003	5785927	+	AT1G16910
chr1	5786560	5787112	-	AT1G16916
chr1	5796009	5796559	+	AT1G16950
chr1	5799888	5800845	+	AT1G16960
chr1	5844676	5845661	+	AT1G17100
chr1	5863431	5864009	-	AT1G17147
chr1	5869846	5870840	+	AT1G17170
chr1	5872145	5873086	+	AT1G17180
chr1	5895351	5895710	+	AT1G17235
chr1	5920774	5921415	+	AT1G17285
chr1	5926994	5927784	+	AT1G17300
chr1	5928014	5928667	-	AT1G17310
chr1	5940423	5941210	+	AT1G17345
chr1	6008589	6009420	+	AT1G17490
chr1	6023504	6024309	-	AT1G17510
chr1	6027631	6028506	+	AT1G17530
chr1	6033109	6033908	+	AT1G17545
chr1	6089517	6090323	+	AT1G17700
chr1	6128823	6129508	+	AT1G17800
chr1	6149301	6150038	+	AT1G17860
chr1	6269670	6269807	-	AT1G18220
chr1	6297364	6298328	+	AT1G18290
chr1	6366397	6366753	+	AT1G18486
chr1	6373295	6374090	+	AT1G18510
chr1	6376783	6377256	+	AT1G18530
chr1	6471150	6471824	-	AT1G18760
chr1	6473370	6474048	-	AT1G18770
chr1	6476258	6477235	-	AT1G18780
chr1	6496098	6496396	-	AT1G18835
chr1	6519309	6519485	-	AT1G18871
chr1	6554568	6555377	-	AT1G18970
chr1	6557254	6558045	-	AT1G18980
chr1	6568073	6568597	+	AT1G19020
chr1	6576895	6577413	+	AT1G19040
chr1	6584454	6584705	+	AT1G19070
chr1	6588542	6589338	+	AT1G19086
chr1	6625020	6625856	-	AT1G19200
chr1	6626822	6627530	-	AT1G19210
chr1	6679281	6680252	+	AT1G19320
chr1	6698058	6698824	+	AT1G19380
chr1	6709773	6710670	+	AT1G19394
chr1	6710961	6711787	+	AT1G19397
chr1	6754786	6755684	-	AT1G19500
chr1	6767451	6767983	-	AT1G19550
chr1	6781483	6782039	-	AT1G19610
chr1	6852155	6852872	+	AT1G19830
chr1	6872794	6873255	-	AT1G19840
chr1	6905034	6906018	+	AT1G19890
chr1	6928039	6928463	+	AT1G19960
chr1	6936898	6937666	-	AT1G20000
chr1	6986358	6987270	+	AT1G20140
chr1	7023829	7024212	+	AT1G20280
chr1	7032290	7033208	+	AT1G20310
chr1	7042429	7043363	-	AT1G20340
chr1	7043713	7044592	+	AT1G20350
chr1	7077167	7077606	+	AT1G20405
chr1	7083196	7083835	-	AT1G20430
chr1	7094260	7094869	+	AT1G20470
chr1	7106922	7107617	-	AT1G20520
chr1	7184485	7185267	+	AT1G20710
chr1	7238800	7239669	+	AT1G20823
chr1	7261481	7261681	+	AT1G20875
chr1	7313081	7313227	+	AT1G20967
chr1	7346156	7346973	+	AT1G21010
chr1	7366775	7367678	+	AT1G21050
chr1	7404383	7405281	+	AT1G21140
chr1	7436842	7437342	+	AT1G21245
chr1	7447490	7448463	-	AT1G21280
chr1	7448552	7448683	+	AT1G21281
chr1	7466694	7467359	+	AT1G21323
chr1	7469002	7469721	-	AT1G21326
chr1	7471947	7472210	-	AT1G21327
chr1	7476087	7476869	+	AT1G21340
chr1	7491965	7492339	+	AT1G21395
chr1	7516709	7517179	-	AT1G21470
chr1	7524086	7524631	-	AT1G21475
chr1	7534154	7534789	-	AT1G21520
chr1	7542830	7543077	-	AT1G21528
chr1	7553101	7553876	-	AT1G21550
chr1	7618940	7619919	+	AT1G21695
chr1	7628456	7629252	+	AT1G21722
chr1	7641002	7641094	-	AT1G21738
chr1	7651646	7652288	-	AT1G21770
chr1	7665664	7665936	+	AT1G21835
chr1	7675502	7675971	+	AT1G21864
chr1	7677499	7677959	+	AT1G21866
chr1	7710423	7710725	-	AT1G21925
chr1	7712211	7712513	-	AT1G21928
chr1	7723259	7723954	-	AT1G21950
chr1	7725972	7726586	+	AT1G21960
chr1	7732280	7732468	+	AT1G21975
chr1	7749571	7750062	+	AT1G22010
chr1	7785776	7786391	+	AT1G22065
chr1	7787391	7787525	+	AT1G22067
chr1	7814763	7815631	-	AT1G22140
chr1	7823149	7823971	+	AT1G22160
chr1	7858864	7859766	+	AT1G22250
chr1	7865481	7866139	+	AT1G22270
chr1	7932854	7933390	-	AT1G22470
chr1	8003315	8004304	+	AT1G22630
chr1	8016126	8016287	+	AT1G22651
chr1	8027294	8028168	+	AT1G22690
chr1	8061042	8061176	-	AT1G22767
chr1	8074231	8075037	-	AT1G22810
chr1	8101565	8102375	+	AT1G22885
chr1	8102818	8103532	+	AT1G22890
chr1	8103659	8104505	-	AT1G22900
chr1	8135213	8135920	-	AT1G22985
chr1	8162414	8163149	+	AT1G23037
chr1	8164959	8165862	+	AT1G23040
chr1	8168443	8169267	+	AT1G23050
chr1	8177832	8177996	+	AT1G23074
chr1	8195776	8196475	+	AT1G23100
chr1	8198720	8199557	+	AT1G23120
chr1	8200383	8201235	+	AT1G23130
chr1	8202261	8203215	-	AT1G23140
chr1	8203962	8204255	+	AT1G23145
chr1	8205872	8206206	+	AT1G23147
chr1	8230209	8230775	+	AT1G23201
chr1	8233997	8234893	-	AT1G23205
chr1	8259602	8260144	-	AT1G23270
chr1	8262984	8263587	+	AT1G23290
chr1	8293595	8294264	-	AT1G23350
chr1	8314924	8315531	+	AT1G23410
chr1	8330055	8330938	+	AT1G23465
chr1	8362864	8363675	-	AT1G23610
chr1	8371020	8371106	-	AT1G23650
chr1	8376687	8377156	-	AT1G23680
chr1	8393187	8393330	+	AT1G23724
chr1	8451068	8451289	-	AT1G23910
chr1	8496057	8496566	-	AT1G24000
chr1	8498803	8499499	-	AT1G24010
chr1	8509376	8510062	-	AT1G24060
chr1	8510401	8510967	-	AT1G24062
chr1	8527838	8528818	+	AT1G24110
chr1	8541027	8541739	+	AT1G24145
chr1	8552775	8553385	+	AT1G24159
chr1	8592078	8592989	+	AT1G24256
chr1	8608058	8608763	-	AT1G24270
chr1	8648099	8648694	-	AT1G24388
chr1	8648201	8648995	+	AT1G24390
chr1	8655246	8655650	+	AT1G24405
chr1	8676360	8677159	-	AT1G24480
chr1	8688629	8689268	+	AT1G24520
chr1	8711036	8711528	-	AT1G24575
chr1	8712478	8713032	-	AT1G24577
chr1	8710180	8710824	+	AT1G24580
chr1	8714389	8715309	-	AT1G24590
chr1	8720309	8720721	+	AT1G24600
chr1	8723712	8724459	-	AT1G24620
chr1	8778280	8779056	+	AT1G24851
chr1	8799520	8800410	-	AT1G24996
chr1	8800808	8801584	+	AT1G25025
chr1	8815186	8815962	+	AT1G25112
chr1	8817678	8818382	+	AT1G25141
chr1	8829564	8830340	+	AT1G25180
chr1	8860671	8861364	+	AT1G25275
chr1	8871568	8872386	+	AT1G25300
chr1	8874124	8874834	-	AT1G25310
chr1	8922700	8923331	+	AT1G25425
chr1	9038708	9039540	-	AT1G26140
chr1	9071140	9071861	+	AT1G26220
chr1	9097984	9098667	+	AT1G26290
chr1	9116010	9116781	-	AT1G26350
chr1	9117950	9118611	-	AT1G26355
chr1	9191607	9192401	+	AT1G26600
chr1	9232328	9233144	-	AT1G26710
chr1	9234303	9234812	-	AT1G26720
chr1	9253631	9254167	+	AT1G26762
chr1	9263169	9263273	-	AT1G26771
chr1	9264404	9264580	+	AT1G26773
chr1	9276381	9276954	+	AT1G26795
chr1	9278953	9279482	+	AT1G26796
chr1	9280955	9281560	+	AT1G26797
chr1	9281791	9282341	+	AT1G26798
chr1	9283873	9284438	+	AT1G26799
chr1	9290870	9291282	-	AT1G26815
chr1	9327156	9327251	+	AT1G26916
chr1	9329512	9330398	+	AT1G26920
chr1	9330956	9331105	-	AT1G26921
chr1	9364996	9365610	+	AT1G26976
chr1	9376788	9377244	-	AT1G27008
chr1	9393690	9394592	+	AT1G27050
chr1	9427164	9427529	+	AT1G27135
chr1	9427858	9428716	+	AT1G27140
chr1	9432418	9433190	+	AT1G27160
chr1	9460035	9460187	-	AT1G27213
chr1	9466237	9467076	+	AT1G27240
chr1	9474027	9474990	+	AT1G27280
chr1	9546373	9547073	-	AT1G27490
chr1	9568813	9569330	-	AT1G27550
chr1	9574550	9575189	+	AT1G27565
chr1	9607111	9607577	-	AT1G27610
chr1	9614463	9614906	-	AT1G27640
chr1	9627572	9628496	-	AT1G27670
chr1	9642474	9643352	+	AT1G27710
chr1	9648141	9649073	-	AT1G27730
chr1	9691628	9692560	+	AT1G27820
chr1	9706657	9707298	-	AT1G27870
chr1	9714136	9715044	-	AT1G27890
chr1	9762024	9762209	+	AT1G28007
chr1	9829261	9829584	+	AT1G28135
chr1	9834943	9835904	-	AT1G28150
chr1	9839387	9840124	+	AT1G28160
chr1	9841332	9842312	+	AT1G28170
chr1	9883038	9883870	+	AT1G28270
chr1	9887519	9887656	+	AT1G28281
chr1	9903567	9904010	+	AT1G28304
chr1	9904734	9905516	-	AT1G28305
chr1	9907202	9907615	-	AT1G28306
chr1	9909020	9909127	+	AT1G28307
chr1	9937001	9937733	+	AT1G28335
chr1	9951848	9952740	+	AT1G28360
chr1	9955969	9956940	-	AT1G28370
chr1	9961055	9961703	+	AT1G28375
chr1	10003966	10004523	+	AT1G28450
chr1	10006230	10006778	+	AT1G28460
chr1	10013474	10014073	-	AT1G28480
chr1	10036966	10037698	-	AT1G28550
chr1	10095797	10096374	+	AT1G28815
chr1	10135451	10136241	+	AT1G29041
chr1	10169084	10169619	+	AT1G29100
chr1	10183797	10184324	-	AT1G29160
chr1	10202536	10203396	-	AT1G29195
chr1	10244966	10245572	+	AT1G29290
chr1	10300878	10301302	+	AT1G29418
chr1	10301152	10301951	-	AT1G29420
chr1	10302650	10303335	-	AT1G29430
chr1	10304507	10305108	-	AT1G29440
chr1	10305951	10306499	-	AT1G29450
chr1	10307507	10308143	-	AT1G29460
chr1	10317936	10318711	+	AT1G29480
chr1	10319744	10320402	+	AT1G29490
chr1	10321210	10321864	+	AT1G29500
chr1	10322574	10323189	+	AT1G29510
chr1	10327371	10328105	+	AT1G29540
chr1	10338443	10339146	+	AT1G29580
chr1	10355703	10356482	-	AT1G29640
chr1	10426950	10427615	+	AT1G29780
chr1	10496730	10497287	+	AT1G29962
chr1	10521120	10521215	-	AT1G30016
chr1	10515874	10516347	-	AT1G30020
chr1	10545087	10545906	-	AT1G30060
chr1	10596492	10597239	+	AT1G30135
chr1	10618966	10619802	+	AT1G30190
chr1	10646987	10647511	-	AT1G30250
chr1	10651051	10651728	+	AT1G30260
chr1	10809289	10809915	-	AT1G30515
chr1	10904907	10905709	-	AT1G30750
chr1	10909150	10909784	+	AT1G30757
chr1	10935753	10936348	+	AT1G30795
chr1	10993195	10994125	-	AT1G30880
chr1	11044631	11045466	+	AT1G30972
chr1	11046969	11047816	+	AT1G30974
chr1	11052130	11053063	+	AT1G30990
chr1	11146923	11147678	-	AT1G31200
chr1	11166557	11167547	-	AT1G31250
chr1	11178349	11178658	+	AT1G31270
chr1	11211807	11211914	-	AT1G31319
chr1	11216914	11217393	-	AT1G31335
chr1	11240451	11241099	-	AT1G31380
chr1	11278983	11279639	-	AT1G31520
chr1	11311169	11311989	+	AT1G31580
chr1	11316941	11317894	+	AT1G31620
chr1	11356102	11357081	+	AT1G31720
chr1	11378940	11379414	+	AT1G31772
chr1	11423059	11423684	-	AT1G31835
chr1	11442913	11443044	-	AT1G31875
chr1	11479133	11479654	-	AT1G31960
chr1	11508285	11508909	-	AT1G32000
chr1	11512552	11513067	-	AT1G32020
chr1	11610114	11610625	+	AT1G32225
chr1	11639843	11640343	+	AT1G32250
chr1	11646220	11646816	+	AT1G32280
chr1	11650222	11650567	-	AT1G32290
chr1	11655156	11656073	+	AT1G32320
chr1	11661815	11662122	+	AT1G32337
chr1	11701995	11702903	+	AT1G32420
chr1	11741083	11741990	+	AT1G32480
chr1	11774484	11775279	+	AT1G32560
chr1	11776765	11777557	+	AT1G32570
chr1	11788515	11789177	-	AT1G32585
chr1	11794802	11795683	+	AT1G32600
chr1	11810557	11810631	-	AT1G32650
chr1	11815664	11815976	+	AT1G32670
chr1	11820908	11821710	-	AT1G32690
chr1	11833113	11833706	+	AT1G32710
chr1	11860486	11860891	-	AT1G32763
chr1	11913928	11914735	-	AT1G32880
chr1	11928807	11929302	+	AT1G32920
chr1	11931203	11931801	+	AT1G32928
chr1	11953089	11953899	+	AT1G32975
chr1	12002333	12002877	-	AT1G33102
chr1	12147276	12148249	-	AT1G33475
chr1	12187018	12187423	-	AT1G33607
chr1	12195722	12195970	-	AT1G33640
chr1	12219371	12219502	-	AT1G33709
chr1	12219657	12220289	+	AT1G33710
chr1	12237878	12238598	+	AT1G33760
chr1	12287913	12288210	-	AT1G33850
chr1	12294394	12295305	+	AT1G33860
chr1	12319905	12320870	+	AT1G33920
chr1	12322574	12322753	+	AT1G33925
chr1	12378033	12378188	+	AT1G34041
chr1	12379427	12379687	-	AT1G34042
chr1	12388595	12389447	+	AT1G34046
chr1	12390238	12390915	-	AT1G34047
chr1	12402283	12403209	+	AT1G34070
chr1	12411670	12412514	-	AT1G34095
chr1	12472868	12473754	+	AT1G34245
chr1	12495142	12495381	-	AT1G34280
chr1	12498000	12498800	+	AT1G34290
chr1	12565992	12566615	-	AT1G34400
chr1	12583039	12583206	-	AT1G34419
chr1	12653961	12654677	+	AT1G34560
chr1	12687552	12688543	-	AT1G34640
chr1	12766263	12766651	-	AT1G34792
chr1	12769644	12770131	-	AT1G34795
chr1	12773164	12773442	-	AT1G34800
chr1	12776578	12776856	-	AT1G34805
chr1	12779992	12780270	-	AT1G34810
chr1	12783406	12783684	-	AT1G34815
chr1	12786817	12787095	-	AT1G34820
chr1	12790122	12790605	-	AT1G34825
chr1	12793536	12794023	-	AT1G34830
chr1	12796984	12797247	-	AT1G34840
chr1	12800308	12800571	-	AT1G34850
chr1	12803708	12803986	-	AT1G34860
chr1	12804834	12805334	+	AT1G34910
chr1	12807121	12807399	-	AT1G34930
chr1	12811030	12811308	-	AT1G35035
chr1	12812157	12812569	+	AT1G35040
chr1	12879306	12879470	+	AT1G35181
chr1	12884438	12884590	+	AT1G35183
chr1	12896652	12897402	-	AT1G35210
chr1	12917149	12917763	+	AT1G35230
chr1	12931244	12931396	+	AT1G35242
chr1	12935647	12936553	-	AT1G35255
chr1	12936849	12937787	-	AT1G35260
chr1	12956159	12957090	-	AT1G35310
chr1	12970271	12970420	+	AT1G35333
chr1	12991392	12992145	+	AT1G35365
chr1	13005673	13006187	-	AT1G35375
chr1	13018289	13019198	+	AT1G35400
chr1	13024161	13024941	+	AT1G35410
chr1	13030553	13031152	-	AT1G35430
chr1	13032806	13033247	-	AT1G35435
chr1	13035294	13036037	-	AT1G35440
chr1	13043489	13043629	+	AT1G35461
chr1	13049164	13049433	+	AT1G35467
chr1	13066087	13066596	+	AT1G35500
chr1	13105206	13105570	-	AT1G35537
chr1	13112506	13113136	+	AT1G35550
chr1	13148592	13149559	+	AT1G35614
chr1	13153583	13153948	+	AT1G35617
chr1	13321214	13322122	-	AT1G35830
chr1	13330510	13331506	+	AT1G35850
chr1	13341300	13341953	+	AT1G35890
chr1	13347504	13348433	-	AT1G35900
chr1	13422554	13423028	+	AT1G36000
chr1	13433919	13434340	-	AT1G36020
chr1	13436586	13436828	+	AT1G36030
chr1	13494652	13495215	+	AT1G36100
chr1	13635336	13635521	-	AT1G36272
chr1	13700814	13701632	+	AT1G36380
chr1	13836131	13836954	-	AT1G36622
chr1	13853171	13853687	-	AT1G36640
chr1	13911137	13911679	+	AT1G36745
chr1	13917331	13917816	+	AT1G36756
chr1	13983512	13984424	+	AT1G36920
chr1	13984576	13985290	+	AT1G36922
chr1	13986436	13987289	+	AT1G36925
chr1	14006147	14006341	-	AT1G36942
chr1	14014796	14015508	+	AT1G36960
chr1	14039862	14040020	-	AT1G37007
chr1	14040918	14041227	+	AT1G37010
chr1	14184749	14184853	-	AT1G37162
chr1	14510884	14511342	-	AT1G38630
chr1	14587852	14588419	+	AT1G38950
chr1	14922423	14923055	-	AT1G40083
chr1	15650172	15650405	+	AT1G41875
chr1	15716714	15717169	-	AT1G42080
chr1	15761082	15761276	+	AT1G42190
chr1	16051795	16051935	+	AT1G42699
chr1	16066931	16067592	+	AT1G42700
chr1	16077592	16078567	-	AT1G42710
chr1	16140816	16141655	+	AT1G43000
chr1	16153609	16154468	+	AT1G43010
chr1	16184209	16184523	+	AT1G43040
chr1	16318253	16319234	+	AT1G43260
chr1	16345974	16346475	-	AT1G43310
chr1	16356762	16357118	+	AT1G43320
chr1	16359029	16360023	+	AT1G43330
chr1	16378974	16379405	+	AT1G43415
chr1	16415357	16416022	+	AT1G43600
chr1	16424578	16425345	+	AT1G43610
chr1	16432842	16432946	-	AT1G43624
