chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr1	12012509	12013095	-	587	AT1TE38915	ATTIR16T3A	DNA
chr1	12040916	12041279	-	364	AT1TE39025	ATDNA12T3_2	DNA
chr1	12249076	12249414	+	339	AT1TE39790	ATDNA12T3_2	DNA
chr1	12253057	12253455	-	399	AT1TE39810	ATDNA12T3_2	DNA
chr1	12255466	12255521	-	56	AT1TE39815	TNAT1A	DNA
chr1	12277518	12277701	-	184	AT1TE39890	ATDNA12T3_2	DNA
chr1	12297563	12297725	-	163	AT1TE39965	ATDNA12T3_2	DNA
chr1	12297726	12298009	-	284	AT1TE39970	ATDNA12T3_2	DNA
chr1	12299182	12299344	-	163	AT1TE39985	ATDNA12T3_2	DNA
chr1	12299345	12299623	-	279	AT1TE39990	ATDNA12T3_2	DNA
chr1	12302963	12303213	+	251	AT1TE40010	RP1_AT	DNA
chr1	12340089	12340201	-	113	AT1TE40150	ATREP19	DNA
chr1	12371979	12372588	+	610	AT1TE40255	ATDNA12T3_2	DNA
chr1	12425647	12425689	-	43	AT1TE40410	ATREP19	DNA
chr1	12467835	12468306	+	472	AT1TE40570	ATDNA12T3_2	DNA
chr1	12529448	12530215	-	768	AT1TE40800	ATREP19	DNA
chr1	12576207	12576510	-	304	AT1TE40980	ATDNA12T3_2	DNA
chr1	12614602	12615151	-	550	AT1TE41140	TNAT2A	DNA
chr1	12689892	12690138	+	247	AT1TE41365	ATDNA12T3_2	DNA
chr1	12735111	12735992	-	882	AT1TE41510	ATREP19	DNA
chr1	12866864	12867037	-	174	AT1TE41880	RP1_AT	DNA
chr1	12888144	12888251	+	108	AT1TE41950	TNAT2A	DNA
chr1	12930622	12931063	-	442	AT1TE42160	ATREP19	DNA
chr1	12957925	12958268	+	344	AT1TE42245	ATDNA12T3_2	DNA
chr1	13036722	13036816	-	95	AT1TE42545	TNAT1A	DNA
chr1	13036817	13037383	-	567	AT1TE42550	TNAT1A	DNA
chr1	13098189	13098241	+	53	AT1TE42795	ATREP19	DNA
chr1	13148196	13148295	+	100	AT1TE42910	ATDNA12T3_2	DNA
chr1	13149788	13150516	+	729	AT1TE42915	ATDNA12T3_2	DNA
chr1	13355242	13355610	+	369	AT1TE43680	ATDNA12T3_2	DNA
chr1	13493209	13493350	+	142	AT1TE44135	ATDNA12T3_2	DNA
chr1	13656663	13656766	+	104	AT1TE44710	TNAT2A	DNA
chr1	13685403	13685867	-	465	AT1TE44790	ATTIR16T3A	DNA
chr1	13813362	13813423	-	62	AT1TE45290	TNAT1A	DNA
chr1	13813424	13813893	-	470	AT1TE45295	ATREP18	DNA
chr1	13813894	13813957	-	64	AT1TE45300	TNAT1A	DNA
chr1	13860028	13860223	-	196	AT1TE45455	TNAT1A	DNA
chr1	13860224	13860289	+	66	AT1TE45460	TNAT1A	DNA
chr1	13894164	13894969	-	806	AT1TE45570	ATDNA12T3_2	DNA
chr1	13964706	13964828	+	123	AT1TE45835	TNAT1A	DNA
chr1	14006701	14006832	+	132	AT1TE45985	ATDNA12T3_2	DNA
chr1	14152940	14153264	+	325	AT1TE46485	ATDNA12T3_2	DNA
chr1	14366401	14367659	-	1259	AT1TE47265	ATDNA12T3A	DNA
chr1	14367378	14367466	-	89	AT1TE47270	ATDNA12T3A	DNA
chr1	14412054	14413312	-	1259	AT1TE47485	ATDNA12T3A	DNA
chr1	14413031	14413119	-	89	AT1TE47490	ATDNA12T3A	DNA
chr1	14476831	14478089	-	1259	AT1TE47685	ATDNA12T3A	DNA
chr1	14923439	14923605	+	167	AT1TE48900	ATREP18	DNA
chr1	15058249	15060097	-	1849	AT1TE49285	ATREP18	DNA
chr1	15087842	15087873	-	32	AT1TE49365	ATREP18	DNA
chr1	15087874	15089939	-	2066	AT1TE49370	ATREP18	DNA
chr1	15089940	15091579	-	1640	AT1TE49375	ATREP18	DNA
chr1	15090349	15090518	-	170	AT1TE49380	ATREP18	DNA
chr1	15091851	15093829	-	1979	AT1TE49385	ATREP18	DNA
chr1	15093011	15093355	-	345	AT1TE49390	ATREP18	DNA
chr1	15093830	15094043	-	214	AT1TE49395	ATREP18	DNA
chr1	15094044	15094069	-	26	AT1TE49400	ATREP18	DNA
chr1	15094070	15095327	-	1258	AT1TE49405	ATREP18	DNA
chr1	15095328	15098439	-	3112	AT1TE49410	ATREP18	DNA
chr1	15096703	15097188	-	486	AT1TE49415	ATREP18	DNA
chr1	15097189	15097955	-	767	AT1TE49420	ATREP18	DNA
chr1	15098440	15100966	-	2527	AT1TE49425	ATREP18	DNA
chr1	15100967	15102110	-	1144	AT1TE49430	ATREP18	DNA
chr1	15102111	15103242	-	1132	AT1TE49435	ATREP18	DNA
chr1	15103243	15103306	-	64	AT1TE49440	ATREP18	DNA
chr1	15103589	15103609	-	21	AT1TE49445	ATREP18	DNA
chr1	15103610	15104914	-	1305	AT1TE49450	ATREP18	DNA
chr1	15104915	15106075	-	1161	AT1TE49455	ATREP18	DNA
chr1	15106342	15107028	-	687	AT1TE49460	ATREP18	DNA
chr1	15107029	15107713	-	685	AT1TE49465	ATREP18	DNA
chr1	15107714	15108193	-	480	AT1TE49470	ATREP18	DNA
chr1	15108194	15108852	-	659	AT1TE49475	ATREP18	DNA
chr1	15108853	15112238	-	3386	AT1TE49480	ATREP18	DNA
chr1	15110618	15110898	-	281	AT1TE49485	ATREP18	DNA
chr1	15111117	15111251	-	135	AT1TE49490	ATREP18	DNA
chr1	15112239	15112514	-	276	AT1TE49495	ATREP18	DNA
chr1	15112515	15113934	-	1420	AT1TE49500	ATREP18	DNA
chr1	15113100	15113215	-	116	AT1TE49505	ATREP18	DNA
chr1	15113935	15116186	-	2252	AT1TE49510	ATREP18	DNA
chr1	15114786	15115191	-	406	AT1TE49515	ATREP18	DNA
chr1	15116187	15116782	-	596	AT1TE49520	ATREP18	DNA
chr1	15117067	15117309	-	243	AT1TE49525	ATREP18	DNA
chr1	15117310	15118501	-	1192	AT1TE49530	ATREP18	DNA
chr1	15118502	15118726	-	225	AT1TE49535	ATREP18	DNA
chr1	15118727	15122535	-	3809	AT1TE49540	ATREP18	DNA
chr1	15118810	15119651	-	842	AT1TE49545	ATREP18	DNA
chr1	15121501	15122018	-	518	AT1TE49550	ATREP18	DNA
chr1	15122051	15122272	-	222	AT1TE49555	ATREP18	DNA
chr1	15122536	15124277	-	1742	AT1TE49560	ATREP18	DNA
chr1	15123084	15123199	-	116	AT1TE49565	ATREP18	DNA
chr1	15124278	15127167	-	2890	AT1TE49570	ATREP18	DNA
chr1	15124536	15124760	-	225	AT1TE49575	ATREP18	DNA
chr1	15127168	15127553	-	386	AT1TE49580	ATREP18	DNA
chr1	15127820	15127856	-	37	AT1TE49585	ATREP18	DNA
chr1	15127857	15128770	-	914	AT1TE49590	ATREP18	DNA
chr1	15128771	15130450	-	1680	AT1TE49595	ATREP18	DNA
chr1	15129928	15130149	-	222	AT1TE49600	ATREP18	DNA
chr1	15130671	15132433	-	1763	AT1TE49605	ATREP18	DNA
chr1	15130979	15131229	-	251	AT1TE49610	ATREP18	DNA
chr1	15131230	15132421	-	1192	AT1TE49615	ATREP18	DNA
chr1	15132504	15132634	-	131	AT1TE49620	ATREP18	DNA
chr1	15132647	15132728	-	82	AT1TE49625	ATREP18	DNA
chr1	15132729	15133866	-	1138	AT1TE49630	ATREP18	DNA
chr1	15133867	15134088	-	222	AT1TE49635	ATREP18	DNA
chr1	15134089	15134388	-	300	AT1TE49640	ATREP18	DNA
chr1	15134899	15135014	-	116	AT1TE49645	ATREP18	DNA
chr1	15135168	15136463	-	1296	AT1TE49650	ATREP18	DNA
chr1	15136464	15136671	-	208	AT1TE49655	ATREP18	DNA
chr1	15136672	15136969	-	298	AT1TE49660	ATREP18	DNA
chr1	15137431	15138658	-	1228	AT1TE49665	ATREP18	DNA
chr1	15143105	15143172	-	68	AT1TE49690	ATREP18	DNA
chr1	15143173	15144446	-	1274	AT1TE49695	ATREP18	DNA
chr1	15144447	15144946	-	500	AT1TE49700	ATREP18	DNA
chr1	15144947	15145210	-	264	AT1TE49705	ATREP18	DNA
chr1	15145221	15145719	-	499	AT1TE49710	ATREP18	DNA
chr1	15145720	15149691	-	3972	AT1TE49715	ATREP18	DNA
chr1	15145998	15146623	-	626	AT1TE49720	ATREP18	DNA
chr1	15147344	15147808	-	465	AT1TE49725	ATREP18	DNA
chr1	15166755	15166788	-	34	AT1TE49760	ATREP18	DNA
chr1	15166789	15169117	-	2329	AT1TE49765	ATREP18	DNA
chr1	15168115	15168328	-	214	AT1TE49770	ATREP18	DNA
chr1	15168329	15168546	-	218	AT1TE49775	ATREP18	DNA
chr1	15169118	15171671	-	2554	AT1TE49780	ATREP18	DNA
chr1	15169696	15170083	-	388	AT1TE49785	ATREP18	DNA
chr1	15170084	15170321	-	238	AT1TE49790	ATREP18	DNA
chr1	15172071	15172304	-	234	AT1TE49795	ATREP18	DNA
chr1	15172305	15172576	-	272	AT1TE49800	ATREP18	DNA
chr1	15172577	15173462	-	886	AT1TE49805	ATREP18	DNA
chr1	15173463	15174824	-	1362	AT1TE49810	ATREP18	DNA
chr1	15174321	15174592	-	272	AT1TE49815	ATREP18	DNA
chr1	15174593	15174632	-	40	AT1TE49820	ATREP18	DNA
chr1	15174825	15175683	-	859	AT1TE49825	ATREP18	DNA
chr1	15176824	15178336	-	1513	AT1TE49830	ATREP18	DNA
chr1	15177408	15177670	-	263	AT1TE49835	ATREP18	DNA
chr1	15178530	15178812	-	283	AT1TE49840	ATREP18	DNA
chr1	15193029	15193167	-	139	AT1TE49855	ATREP18	DNA
chr1	15193570	15194022	-	453	AT1TE49860	ATREP18	DNA
chr1	15194023	15194675	-	653	AT1TE49865	ATREP18	DNA
chr1	15194676	15196996	-	2321	AT1TE49870	ATREP18	DNA
chr1	15196997	15197741	-	745	AT1TE49875	ATREP18	DNA
chr1	15197221	15197498	-	278	AT1TE49880	ATREP18	DNA
chr1	15197742	15199555	-	1814	AT1TE49885	ATREP18	DNA
chr1	15199556	15199643	-	88	AT1TE49890	ATREP18	DNA
chr1	15200023	15200536	-	514	AT1TE49895	ATREP18	DNA
chr1	15200537	15201505	-	969	AT1TE49900	ATREP18	DNA
chr1	15201506	15201536	-	31	AT1TE49905	ATREP18	DNA
chr1	15201955	15202202	-	248	AT1TE49910	ATREP18	DNA
chr1	15202203	15202485	-	283	AT1TE49915	ATREP18	DNA
chr1	15202486	15204897	-	2412	AT1TE49920	ATREP18	DNA
chr1	15204898	15205715	-	818	AT1TE49925	ATREP18	DNA
chr1	15205193	15205400	-	208	AT1TE49930	ATREP18	DNA
chr1	15205716	15205935	-	220	AT1TE49935	ATREP18	DNA
chr1	15206460	15206506	-	47	AT1TE49940	ATREP18	DNA
chr1	15206507	15207845	-	1339	AT1TE49945	ATREP18	DNA
chr1	15208200	15209311	-	1112	AT1TE49950	ATREP18	DNA
chr1	15221951	15221984	-	34	AT1TE49985	ATREP18	DNA
chr1	15221985	15223943	-	1959	AT1TE49990	ATREP18	DNA
chr1	15222984	15223013	-	30	AT1TE49995	ATREP18	DNA
chr1	15223944	15225219	-	1276	AT1TE50000	ATREP18	DNA
chr1	15225732	15225979	-	248	AT1TE50005	ATREP18	DNA
chr1	15225980	15226233	-	254	AT1TE50010	ATREP18	DNA
chr1	15226234	15227237	-	1004	AT1TE50015	ATREP18	DNA
chr1	15227238	15229687	-	2450	AT1TE50020	ATREP18	DNA
chr1	15228667	15229050	-	384	AT1TE50025	ATREP18	DNA
chr1	15229688	15229927	-	240	AT1TE50030	ATREP18	DNA
chr1	15229928	15230408	-	481	AT1TE50035	ATREP18	DNA
chr1	15230409	15230833	-	425	AT1TE50040	ATREP18	DNA
chr1	15231136	15231165	-	30	AT1TE50045	ATREP18	DNA
chr1	15231166	15232066	-	901	AT1TE50050	ATREP18	DNA
chr1	15232067	15233436	-	1370	AT1TE50055	ATREP18	DNA
chr1	15233437	15233912	-	476	AT1TE50060	ATREP18	DNA
chr1	15233913	15234391	-	479	AT1TE50065	ATREP18	DNA
chr1	15234450	15234664	-	215	AT1TE50070	ATREP18	DNA
chr1	15234665	15235089	-	425	AT1TE50075	ATREP18	DNA
chr1	15235362	15235856	-	495	AT1TE50080	ATREP18	DNA
chr1	15235857	15236842	-	986	AT1TE50085	ATREP18	DNA
chr1	15236394	15236622	-	229	AT1TE50090	ATREP18	DNA
chr1	15236843	15236924	-	82	AT1TE50095	ATREP18	DNA
chr1	15236925	15238028	-	1104	AT1TE50100	ATREP18	DNA
chr1	15238029	15240421	-	2393	AT1TE50105	ATREP18	DNA
chr1	15240422	15240466	-	45	AT1TE50110	ATREP18	DNA
chr1	15244844	15244910	-	67	AT1TE50120	ATREP18	DNA
chr1	15244911	15245133	-	223	AT1TE50125	ATREP18	DNA
chr1	15245134	15245590	-	457	AT1TE50130	ATREP18	DNA
chr1	15245591	15245750	-	160	AT1TE50135	ATREP18	DNA
chr1	15246024	15248014	-	1991	AT1TE50140	ATREP18	DNA
chr1	15248015	15252091	-	4077	AT1TE50145	ATREP18	DNA
chr1	15248315	15248945	-	631	AT1TE50150	ATREP18	DNA
chr1	15248946	15249187	-	242	AT1TE50155	ATREP18	DNA
chr1	15251126	15251367	-	242	AT1TE50160	ATREP18	DNA
chr1	15252092	15253294	-	1203	AT1TE50165	ATREP18	DNA
chr1	15254282	15257277	-	2996	AT1TE50175	ATREP18	DNA
chr1	15254567	15254786	-	220	AT1TE50180	ATREP18	DNA
chr1	15257278	15258677	-	1400	AT1TE50185	ATREP18	DNA
chr1	15257734	15257907	-	174	AT1TE50190	ATREP18	DNA
chr1	15257922	15258139	-	218	AT1TE50195	ATREP18	DNA
chr1	15258140	15258219	-	80	AT1TE50200	ATREP18	DNA
chr1	15258693	15258961	-	269	AT1TE50205	ATREP18	DNA
chr1	15259182	15259588	-	407	AT1TE50210	ATREP18	DNA
chr1	15259860	15259926	-	67	AT1TE50215	ATREP18	DNA
chr1	15259927	15263897	-	3971	AT1TE50220	ATREP18	DNA
chr1	15261190	15261422	-	233	AT1TE50225	ATREP18	DNA
chr1	15261423	15261829	-	407	AT1TE50230	ATREP18	DNA
chr1	15262110	15263192	-	1083	AT1TE50235	ATREP18	DNA
chr1	15263898	15264560	-	663	AT1TE50240	ATREP18	DNA
chr1	15264561	15264864	-	304	AT1TE50245	ATREP18	DNA
chr1	15264865	15267189	-	2325	AT1TE50250	ATREP18	DNA
chr1	15267190	15267476	-	287	AT1TE50255	ATREP18	DNA
chr1	15267477	15269583	-	2107	AT1TE50260	ATREP18	DNA
chr1	15269584	15269966	-	383	AT1TE50265	ATREP18	DNA
chr1	15270566	15274254	-	3689	AT1TE50270	ATREP18	DNA
chr1	15271550	15273888	-	2339	AT1TE50275	ATREP18	DNA
chr1	15274867	15277023	-	2157	AT1TE50280	ATREP18	DNA
chr1	15275866	15276438	-	573	AT1TE50285	ATREP18	DNA
chr1	15277161	15277306	+	146	AT1TE50290	ATREP18	DNA
chr1	15277533	15277792	+	260	AT1TE50295	ATREP18	DNA
chr1	15277990	15279016	-	1027	AT1TE50300	ATREP18	DNA
chr1	15279017	15280077	-	1061	AT1TE50305	ATREP18	DNA
chr1	15289512	15289859	-	348	AT1TE50330	ATREP18	DNA
chr1	15289860	15290591	-	732	AT1TE50335	ATREP18	DNA
chr1	15291184	15292063	-	880	AT1TE50340	ATREP18	DNA
chr1	15296858	15297049	-	192	AT1TE50350	ATREP18	DNA
chr1	15297256	15297326	-	71	AT1TE50355	ATREP18	DNA
chr1	15297327	15297360	-	34	AT1TE50360	ATREP18	DNA
chr1	15297361	15299719	-	2359	AT1TE50365	ATREP18	DNA
chr1	15299720	15300273	-	554	AT1TE50370	ATREP18	DNA
chr1	15308044	15308539	-	496	AT1TE50380	ATREP18	DNA
chr1	15308540	15310254	-	1715	AT1TE50385	ATREP18	DNA
chr1	15310255	15310907	-	653	AT1TE50390	ATREP18	DNA
chr1	15311897	15312018	-	122	AT1TE50395	ATREP18	DNA
chr1	15318106	15319617	-	1512	AT1TE50435	ATREP18	DNA
chr1	15318354	15318703	-	350	AT1TE50440	ATREP18	DNA
chr1	15318704	15319907	-	1204	AT1TE50445	ATREP18	DNA
chr1	15319908	15321345	-	1438	AT1TE50450	ATREP18	DNA
chr1	15321346	15321386	-	41	AT1TE50455	ATREP18	DNA
chr1	15321932	15322127	-	196	AT1TE50460	ATREP18	DNA
chr1	15323067	15323540	-	474	AT1TE50465	ATREP18	DNA
chr1	15323541	15324969	-	1429	AT1TE50470	ATREP18	DNA
chr1	15324970	15325947	-	978	AT1TE50475	ATREP18	DNA
chr1	15325948	15325990	-	43	AT1TE50480	ATREP18	DNA
chr1	15325991	15327528	-	1538	AT1TE50485	ATREP18	DNA
chr1	15327092	15327326	-	235	AT1TE50490	ATREP18	DNA
chr1	15327529	15331031	-	3503	AT1TE50495	ATREP18	DNA
chr1	15329719	15330059	-	341	AT1TE50500	ATREP18	DNA
chr1	15330060	15330299	-	240	AT1TE50505	ATREP18	DNA
chr1	15331032	15331783	-	752	AT1TE50510	ATREP18	DNA
chr1	15331784	15332208	-	425	AT1TE50515	ATREP18	DNA
chr1	15332481	15332510	-	30	AT1TE50520	ATREP18	DNA
chr1	15332511	15332734	-	224	AT1TE50525	ATREP18	DNA
chr1	15332976	15333046	-	71	AT1TE50530	ATREP18	DNA
chr1	15333047	15335354	-	2308	AT1TE50535	ATREP18	DNA
chr1	15335355	15336129	-	775	AT1TE50540	ATREP18	DNA
chr1	15336130	15336536	-	407	AT1TE50545	ATREP18	DNA
chr1	15336921	15337560	-	640	AT1TE50550	ATREP18	DNA
chr1	15337561	15337585	-	25	AT1TE50555	ATREP18	DNA
chr1	15341982	15342029	-	48	AT1TE50565	ATREP18	DNA
chr1	15342030	15342072	-	43	AT1TE50570	ATREP18	DNA
chr1	15342073	15344365	-	2293	AT1TE50575	ATREP18	DNA
chr1	15343398	15343624	-	227	AT1TE50580	ATREP18	DNA
chr1	15343625	15343695	-	71	AT1TE50585	ATREP18	DNA
chr1	15344656	15345377	-	722	AT1TE50590	ATREP18	DNA
chr1	15345378	15345433	-	56	AT1TE50595	ATREP18	DNA
chr1	15345434	15345538	-	105	AT1TE50600	ATREP18	DNA
chr1	15346440	15346541	-	102	AT1TE50605	ATREP18	DNA
chr1	15346783	15346849	-	67	AT1TE50610	ATREP18	DNA
chr1	15346850	15349464	-	2615	AT1TE50615	ATREP18	DNA
chr1	15346865	15348553	-	1689	AT1TE50620	ATREP18	DNA
chr1	15349465	15349965	-	501	AT1TE50625	ATREP18	DNA
chr1	15349966	15350188	-	223	AT1TE50630	ATREP18	DNA
chr1	15350189	15351395	-	1207	AT1TE50635	ATREP18	DNA
chr1	15352379	15352446	-	68	AT1TE50645	ATREP18	DNA
chr1	15352447	15354854	-	2408	AT1TE50650	ATREP18	DNA
chr1	15352658	15352882	-	225	AT1TE50655	ATREP18	DNA
chr1	15355080	15355490	-	411	AT1TE50660	ATREP18	DNA
chr1	15355824	15357733	-	1910	AT1TE50665	ATREP18	DNA
chr1	15357048	15357278	-	231	AT1TE50670	ATREP18	DNA
chr1	15357279	15357685	-	407	AT1TE50675	ATREP18	DNA
chr1	15357957	15358683	-	727	AT1TE50680	ATREP18	DNA
chr1	15358684	15360924	-	2241	AT1TE50685	ATREP18	DNA
chr1	15359927	15360198	-	272	AT1TE50690	ATREP18	DNA
chr1	15360925	15361200	-	276	AT1TE50695	ATREP18	DNA
chr1	15361201	15367098	-	5898	AT1TE50700	ATREP18	DNA
chr1	15361492	15361799	-	308	AT1TE50705	ATREP18	DNA
chr1	15363727	15365357	-	1631	AT1TE50710	ATREP18	DNA
chr1	15365358	15365573	-	216	AT1TE50715	ATREP18	DNA
chr1	15365574	15366243	-	670	AT1TE50720	ATREP18	DNA
chr1	15366244	15366405	-	162	AT1TE50725	ATREP18	DNA
chr1	15367099	15367337	-	239	AT1TE50730	ATREP18	DNA
chr1	15367338	15368063	-	726	AT1TE50735	ATREP18	DNA
chr1	15368663	15372351	-	3689	AT1TE50740	ATREP18	DNA
chr1	15369647	15371985	-	2339	AT1TE50745	ATREP18	DNA
chr1	15372964	15375160	-	2197	AT1TE50750	ATREP18	DNA
chr1	15373963	15374535	-	573	AT1TE50755	ATREP18	DNA
chr1	15375258	15375889	+	632	AT1TE50760	ATREP18	DNA
chr1	15376087	15378181	-	2095	AT1TE50765	ATREP18	DNA
chr1	15387616	15388695	-	1080	AT1TE50790	ATREP18	DNA
chr1	15389288	15398355	-	9068	AT1TE50795	ATREP18	DNA
chr1	15394956	15395627	-	672	AT1TE50805	ATREP18	DNA
chr1	15406125	15406504	-	380	AT1TE50815	ATREP18	DNA
chr1	15406505	15406539	-	35	AT1TE50820	ATREP18	DNA
chr1	15406540	15406647	-	108	AT1TE50825	ATREP18	DNA
chr1	15406648	15408336	-	1689	AT1TE50830	ATREP18	DNA
chr1	15408337	15408480	-	144	AT1TE50835	ATREP18	DNA
chr1	15408805	15408989	-	185	AT1TE50840	ATREP18	DNA
chr1	15409979	15410100	-	122	AT1TE50845	ATREP18	DNA
chr1	15412109	15412720	-	612	AT1TE50855	ATREP18	DNA
chr1	15420952	15421858	-	907	AT1TE50885	ATREP18	DNA
chr1	15421859	15428011	-	6153	AT1TE50890	ATREP18	DNA
chr1	15428306	15428469	-	164	AT1TE50910	ATREP18	DNA
chr1	15429556	15429645	-	90	AT1TE50920	ATREP18	DNA
chr1	15429646	15430414	-	769	AT1TE50925	ATREP18	DNA
chr1	15430415	15430652	-	238	AT1TE50930	ATREP18	DNA
chr1	15430653	15431406	-	754	AT1TE50935	ATREP18	DNA
chr1	15431674	15431701	-	28	AT1TE50940	ATREP18	DNA
chr1	15434787	15435565	-	779	AT1TE50955	ATREP18	DNA
chr1	15435173	15435290	-	118	AT1TE50960	ATREP18	DNA
chr1	15436436	15436642	+	207	AT1TE50965	ATREP18	DNA
chr1	15455171	15455487	+	317	AT1TE51035	ATDNA12T3A	DNA
chr1	15760712	15760984	+	273	AT1TE51885	RP1_AT	DNA
chr1	15886309	15887099	+	791	AT1TE52280	TNAT2A	DNA
chr1	15991343	15991480	-	138	AT1TE52710	TNAT1A	DNA
chr1	16009977	16011635	-	1659	AT1TE52780	ATREP18	DNA
chr1	16011636	16011673	-	38	AT1TE52785	ATREP18	DNA
chr1	16147918	16148400	-	483	AT1TE53195	ATDNA12T3_2	DNA
chr1	16148734	16148809	+	76	AT1TE53210	TNAT1A	DNA
chr1	16291575	16291737	+	163	AT1TE53640	ATREP18	DNA
chr1	16291843	16292255	+	413	AT1TE53645	ATREP18	DNA
chr1	16292256	16294190	+	1935	AT1TE53650	ATREP18	DNA
chr1	16303516	16305190	+	1675	AT1TE53665	ATREP18	DNA
chr1	16305191	16305250	+	60	AT1TE53670	ATREP18	DNA
chr1	16348627	16348770	-	144	AT1TE53850	TNAT1A	DNA
chr1	16392788	16397819	-	5032	AT1TE54005	ATDNA12T3A	DNA
chr1	16431065	16431612	-	548	AT1TE54165	ATDNA12T3_2	DNA
chr1	16432029	16432092	-	64	AT1TE54170	ATDNA12T3_2	DNA
chr1	16432510	16432572	-	63	AT1TE54175	ATDNA12T3_2	DNA
chr1	16432994	16433056	-	63	AT1TE54180	ATDNA12T3_2	DNA
chr1	16433478	16433540	-	63	AT1TE54185	ATDNA12T3_2	DNA
chr1	16433955	16434018	-	64	AT1TE54190	ATDNA12T3_2	DNA
chr1	16561041	16562084	-	1044	AT1TE54605	ATREP19	DNA
chr1	16595104	16595133	-	30	AT1TE54695	TNAT2A	DNA
chr1	16666209	16666702	-	494	AT1TE54930	ATDNA12T3_2	DNA
chr1	16666703	16666788	-	86	AT1TE54935	ATDNA12T3_2	DNA
chr1	16685258	16686269	+	1012	AT1TE55015	ATDNA12T3_2	DNA
chr1	16742011	16742303	+	293	AT1TE55315	ATDNA12T3_2	DNA
