chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr2	5997262	5997429	-	168	AT2TE24395	RathE1_cons	RathE1_cons
chr2	6144694	6144782	+	89	AT2TE25000	RathE1_cons	RathE1_cons
chr2	6145861	6146006	+	146	AT2TE25005	RathE1_cons	RathE1_cons
chr2	6172524	6172686	-	163	AT2TE25080	RathE1_cons	RathE1_cons
chr2	6173604	6173701	-	98	AT2TE25085	RathE1_cons	RathE1_cons
chr2	6415312	6415460	+	149	AT2TE26185	RathE1_cons	RathE1_cons
chr2	7000727	7000858	+	132	AT2TE28530	RathE1_cons	RathE1_cons
chr2	7090918	7091066	+	149	AT2TE28835	RathE1_cons	RathE1_cons
chr2	7496405	7496542	-	138	AT2TE30780	RathE1_cons	RathE1_cons
chr2	7889635	7889795	+	161	AT2TE32655	RathE1_cons	RathE1_cons
chr2	7963666	7963789	-	124	AT2TE33035	RathE1_cons	RathE1_cons
chr2	8074994	8075092	+	99	AT2TE33525	RathE1_cons	RathE1_cons
chr2	8217992	8218161	-	170	AT2TE34180	RathE1_cons	RathE1_cons
chr2	8578621	8578705	+	85	AT2TE35895	RathE1_cons	RathE1_cons
chr2	8579125	8579204	+	80	AT2TE35905	RathE1_cons	RathE1_cons
chr2	8914163	8914214	-	52	AT2TE37520	RathE1_cons	RathE1_cons
chr2	8914477	8914529	-	53	AT2TE37525	RathE1_cons	RathE1_cons
chr2	8914789	8914842	-	54	AT2TE37530	RathE1_cons	RathE1_cons
chr2	8915105	8915157	-	53	AT2TE37535	RathE1_cons	RathE1_cons
chr2	8915420	8915472	-	53	AT2TE37540	RathE1_cons	RathE1_cons
chr2	8915735	8915786	-	52	AT2TE37545	RathE1_cons	RathE1_cons
chr2	8916049	8916101	-	53	AT2TE37550	RathE1_cons	RathE1_cons
chr2	8916364	8916416	-	53	AT2TE37555	RathE1_cons	RathE1_cons
chr2	8916679	8916728	-	50	AT2TE37560	RathE1_cons	RathE1_cons
chr2	8916992	8917043	-	52	AT2TE37565	RathE1_cons	RathE1_cons
chr2	8917299	8917491	-	193	AT2TE37570	RathE1_cons	RathE1_cons
chr2	9197045	9197225	-	181	AT2TE38925	RathE1_cons	RathE1_cons
chr2	9794964	9795098	+	135	AT2TE41835	RathE1_cons	RathE1_cons
chr2	10306125	10306241	-	117	AT2TE44115	RathE1_cons	RathE1_cons
chr2	10355552	10355667	-	116	AT2TE44370	RathE1_cons	RathE1_cons
chr2	10439770	10439872	-	103	AT2TE44760	RathE1_cons	RathE1_cons
chr2	10709676	10709839	-	164	AT2TE45930	RathE1_cons	RathE1_cons
chr2	10730897	10730988	+	92	AT2TE46040	RathE1_cons	RathE1_cons
chr2	10738306	10738468	-	163	AT2TE46070	RathE1_cons	RathE1_cons
chr2	12603026	12603109	-	84	AT2TE55030	RathE1_cons	RathE1_cons
chr3	1912192	1912224	+	33	AT3TE08030	RathE1_cons	RathE1_cons
chr3	2199238	2199372	-	135	AT3TE09250	RathE1_cons	RathE1_cons
chr3	7040413	7040475	-	63	AT3TE29570	RathE1_cons	RathE1_cons
chr3	7560244	7560463	+	220	AT3TE31770	RathE1_cons	RathE1_cons
chr3	7772783	7772943	+	161	AT3TE32640	RathE1_cons	RathE1_cons
chr3	7898562	7898693	-	132	AT3TE33130	RathE1_cons	RathE1_cons
chr3	7924321	7924499	+	179	AT3TE33220	RathE1_cons	RathE1_cons
chr3	8597943	8598014	-	72	AT3TE36050	RathE1_cons	RathE1_cons
chr3	8654691	8654819	-	129	AT3TE36280	RathE1_cons	RathE1_cons
chr3	8659993	8660135	-	143	AT3TE36300	RathE1_cons	RathE1_cons
chr3	8985723	8985912	+	190	AT3TE37570	RathE1_cons	RathE1_cons
chr3	9335254	9335440	+	187	AT3TE38995	RathE1_cons	RathE1_cons
chr3	9781442	9781625	-	184	AT3TE40720	RathE1_cons	RathE1_cons
chr3	10477460	10477634	+	175	AT3TE43545	RathE1_cons	RathE1_cons
chr3	10653402	10653562	-	161	AT3TE44275	RathE1_cons	RathE1_cons
chr3	10821838	10822011	-	174	AT3TE44985	RathE1_cons	RathE1_cons
chr3	10840400	10840579	+	180	AT3TE45055	RathE1_cons	RathE1_cons
chr3	10929562	10929735	+	174	AT3TE45425	RathE1_cons	RathE1_cons
chr3	10955054	10955254	+	201	AT3TE45555	RathE1_cons	RathE1_cons
chr3	10958671	10958816	+	146	AT3TE45580	RathE1_cons	RathE1_cons
chr3	11115385	11115527	-	143	AT3TE46240	RathE1_cons	RathE1_cons
chr3	11313525	11313699	+	175	AT3TE47160	RathE1_cons	RathE1_cons
chr3	11962545	11962721	-	177	AT3TE49805	RathE1_cons	RathE1_cons
chr3	12041045	12041211	+	167	AT3TE50135	RathE1_cons	RathE1_cons
chr3	14614842	14614985	-	144	AT3TE59840	RathE1_cons	RathE1_cons
chr3	14939501	14939686	-	186	AT3TE60930	RathE1_cons	RathE1_cons
chr3	15225348	15225507	+	160	AT3TE61910	RathE1_cons	RathE1_cons
chr3	15765541	15765602	+	62	AT3TE63740	RathE1_cons	RathE1_cons
chr3	15784437	15784620	-	184	AT3TE63820	RathE1_cons	RathE1_cons
chr3	15967837	15967984	+	148	AT3TE64615	RathE1_cons	RathE1_cons
chr3	15989150	15989336	-	187	AT3TE64730	RathE1_cons	RathE1_cons
chr3	16391772	16391865	-	94	AT3TE66390	RathE1_cons	RathE1_cons
chr3	16441325	16441487	-	163	AT3TE66660	RathE1_cons	RathE1_cons
chr3	16535592	16535759	+	168	AT3TE67025	RathE1_cons	RathE1_cons
chr3	16551158	16551324	-	167	AT3TE67105	RathE1_cons	RathE1_cons
chr3	16770365	16770569	+	205	AT3TE67950	RathE1_cons	RathE1_cons
chr3	17372703	17372758	+	56	AT3TE70425	RathE1_cons	RathE1_cons
chr3	17619075	17619236	+	162	AT3TE71370	RathE1_cons	RathE1_cons
chr3	17707462	17707608	+	147	AT3TE71730	RathE1_cons	RathE1_cons
chr3	18357517	18357681	-	165	AT3TE74480	RathE1_cons	RathE1_cons
chr3	18561140	18561241	+	102	AT3TE75300	RathE1_cons	RathE1_cons
chr3	18720478	18720578	+	101	AT3TE75950	RathE1_cons	RathE1_cons
chr3	19701002	19701072	-	71	AT3TE80000	RathE1_cons	RathE1_cons
chr3	22214635	22214773	-	139	AT3TE90450	RathE1_cons	RathE1_cons
chr3	22790363	22790531	+	169	AT3TE92910	RathE1_cons	RathE1_cons
chr4	41645	41788	-	144	AT4TE00200	RathE1_cons	RathE1_cons
chr4	601981	602176	+	196	AT4TE03150	RathE1_cons	RathE1_cons
chr4	795198	795268	-	71	AT4TE04095	RathE1_cons	RathE1_cons
chr4	966416	966475	+	60	AT4TE04915	RathE1_cons	RathE1_cons
chr4	1007002	1007157	+	156	AT4TE05140	RathE1_cons	RathE1_cons
chr4	1932606	1932733	-	128	AT4TE09335	RathE1_cons	RathE1_cons
chr4	2180294	2180480	+	187	AT4TE10280	RathE1_cons	RathE1_cons
chr4	2261711	2261804	-	94	AT4TE10515	RathE1_cons	RathE1_cons
chr4	2292236	2292359	-	124	AT4TE10620	RathE1_cons	RathE1_cons
chr4	2390868	2391037	-	170	AT4TE11140	RathE1_cons	RathE1_cons
chr4	2412599	2412771	-	173	AT4TE11245	RathE1_cons	RathE1_cons
chr4	2617851	2618010	+	160	AT4TE12260	RathE1_cons	RathE1_cons
chr4	5313094	5313201	+	108	AT4TE22115	RathE1_cons	RathE1_cons
chr4	5366132	5366204	-	73	AT4TE22380	RathE1_cons	RathE1_cons
chr4	5698808	5698938	+	131	AT4TE23830	RathE1_cons	RathE1_cons
chr4	5792817	5792971	+	155	AT4TE24335	RathE1_cons	RathE1_cons
chr4	6290635	6290788	-	154	AT4TE26740	RathE1_cons	RathE1_cons
chr4	6359735	6359928	-	194	AT4TE27090	RathE1_cons	RathE1_cons
chr4	6683197	6683271	+	75	AT4TE28665	RathE1_cons	RathE1_cons
chr4	7150026	7150195	+	170	AT4TE31060	RathE1_cons	RathE1_cons
chr4	7254655	7254743	+	89	AT4TE31590	RathE1_cons	RathE1_cons
chr4	7329831	7329912	+	82	AT4TE31925	RathE1_cons	RathE1_cons
chr4	7611782	7611854	-	73	AT4TE33290	RathE1_cons	RathE1_cons
chr4	7737787	7737933	-	147	AT4TE33920	RathE1_cons	RathE1_cons
chr4	8345614	8345718	-	105	AT4TE36990	RathE1_cons	RathE1_cons
chr4	8465853	8466013	+	161	AT4TE37575	RathE1_cons	RathE1_cons
chr4	9756981	9757101	+	121	AT4TE44195	RathE1_cons	RathE1_cons
chr4	9927873	9928054	-	182	AT4TE45055	RathE1_cons	RathE1_cons
chr4	10192586	10192711	+	126	AT4TE46400	RathE1_cons	RathE1_cons
chr4	10427156	10427334	-	179	AT4TE47620	RathE1_cons	RathE1_cons
chr4	10730932	10731017	-	86	AT4TE49160	RathE1_cons	RathE1_cons
chr5	317428	317642	-	215	AT5TE01120	RathE1_cons	RathE1_cons
chr5	7487050	7487199	+	150	AT5TE27060	RathE1_cons	RathE1_cons
chr5	8226893	8227023	+	131	AT5TE29735	RathE1_cons	RathE1_cons
chr5	8272769	8272943	-	175	AT5TE29890	RathE1_cons	RathE1_cons
chr5	8378519	8378606	+	88	AT5TE30305	RathE1_cons	RathE1_cons
chr5	8805913	8806043	-	131	AT5TE31865	RathE1_cons	RathE1_cons
chr5	9095311	9095497	-	187	AT5TE32885	RathE1_cons	RathE1_cons
chr5	9316957	9317209	+	253	AT5TE33725	RathE1_cons	RathE1_cons
chr5	9552596	9552803	-	208	AT5TE34705	RathE1_cons	RathE1_cons
chr5	9888893	9889049	-	157	AT5TE36030	RathE1_cons	RathE1_cons
chr5	10029331	10029493	+	163	AT5TE36505	RathE1_cons	RathE1_cons
chr5	10480207	10480405	-	199	AT5TE38215	RathE1_cons	RathE1_cons
chr5	10807371	10807523	-	153	AT5TE39290	RathE1_cons	RathE1_cons
chr5	11278059	11278125	-	67	AT5TE40865	RathE1_cons	RathE1_cons
chr5	11282293	11282377	-	85	AT5TE40880	RathE1_cons	RathE1_cons
chr5	11614731	11615004	+	274	AT5TE41955	RathE1_cons	RathE1_cons
chr5	13623760	13623889	+	130	AT5TE48450	RathE1_cons	RathE1_cons
chr5	13703289	13703431	-	143	AT5TE48760	RathE1_cons	RathE1_cons
chr5	13759630	13759731	-	102	AT5TE48995	RathE1_cons	RathE1_cons
chr5	14221880	14221982	-	103	AT5TE50835	RathE1_cons	RathE1_cons
chr5	14294829	14295026	-	198	AT5TE51105	RathE1_cons	RathE1_cons
chr5	14396468	14396638	-	171	AT5TE51805	RathE1_cons	RathE1_cons
chr5	14437729	14437909	-	181	AT5TE51950	RathE1_cons	RathE1_cons
chr5	14455767	14455937	-	171	AT5TE52035	RathE1_cons	RathE1_cons
chr5	14497029	14497209	-	181	AT5TE52180	RathE1_cons	RathE1_cons
chr5	14551660	14551820	+	161	AT5TE52320	RathE1_cons	RathE1_cons
chr5	14880095	14880188	-	94	AT5TE53665	RathE1_cons	RathE1_cons
chr5	15012335	15012443	+	109	AT5TE54160	RathE1_cons	RathE1_cons
chr5	15037997	15038152	+	156	AT5TE54280	RathE1_cons	RathE1_cons
chr5	15228321	15228471	+	151	AT5TE55095	RathE1_cons	RathE1_cons
chr5	15536050	15536137	-	88	AT5TE56160	RathE1_cons	RathE1_cons
chr5	17054399	17054565	+	167	AT5TE61585	RathE1_cons	RathE1_cons
chr5	17283627	17283778	+	152	AT5TE62470	RathE1_cons	RathE1_cons
chr5	17970375	17970438	+	64	AT5TE64845	RathE1_cons	RathE1_cons
chr5	17975558	17975698	-	141	AT5TE64860	RathE1_cons	RathE1_cons
chr5	19042799	19042967	-	169	AT5TE68490	RathE1_cons	RathE1_cons
chr5	20677010	20677125	+	116	AT5TE74495	RathE1_cons	RathE1_cons
chr5	24153587	24153732	+	146	AT5TE86890	RathE1_cons	RathE1_cons
