chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr1	13164662	13165419	+	758	AT1TE42965	ATHPOGON3	DNA/Pogo
chr1	13908133	13908679	-	547	AT1TE45655	ATHPOGON1	DNA/Pogo
chr1	14042701	14042774	-	74	AT1TE46125	ATHPOGON3	DNA/Pogo
chr1	15656929	15657481	+	553	AT1TE51575	ATHPOGON1	DNA/Pogo
chr1	15906049	15906574	+	526	AT1TE52365	ATHPOGON1	DNA/Pogo
chr1	15925676	15925987	-	312	AT1TE52490	ATHPOGON1	DNA/Pogo
chr1	16477164	16477700	+	537	AT1TE54365	ATHPOGO	DNA/Pogo
chr1	16929970	16930548	-	579	AT1TE56055	ATHPOGON1	DNA/Pogo
chr1	17003844	17004230	+	387	AT1TE56320	ATHPOGON1	DNA/Pogo
chr1	17011769	17012077	+	309	AT1TE56345	ATHPOGON3	DNA/Pogo
chr1	17064420	17065248	+	829	AT1TE56480	ATHPOGON1	DNA/Pogo
chr1	17556117	17556768	-	652	AT1TE58255	ATHPOGON1	DNA/Pogo
chr1	17580077	17580101	-	25	AT1TE58365	ATHPOGON1	DNA/Pogo
chr1	17673761	17674478	+	718	AT1TE58685	ATHPOGON3	DNA/Pogo
chr1	17727205	17727996	+	792	AT1TE58880	ATHPOGON3	DNA/Pogo
chr1	18270464	18271031	-	568	AT1TE60545	ATHPOGON1	DNA/Pogo
chr1	18420648	18420692	-	45	AT1TE61050	ATHPOGON1	DNA/Pogo
chr1	18420693	18421416	-	724	AT1TE61055	ATHPOGON2	DNA/Pogo
chr1	18551539	18552259	-	721	AT1TE61465	ATHPOGON1	DNA/Pogo
chr1	18579497	18580199	+	703	AT1TE61565	ATHPOGON3	DNA/Pogo
chr1	18626814	18627361	+	548	AT1TE61735	ATHPOGON1	DNA/Pogo
chr1	18998541	18998955	+	415	AT1TE62930	ATHPOGON1	DNA/Pogo
chr1	19067011	19067687	+	677	AT1TE63180	ATHPOGON3	DNA/Pogo
chr1	19240971	19241132	+	162	AT1TE63765	ATHPOGON3	DNA/Pogo
chr1	19986878	19987036	-	159	AT1TE66060	ATHPOGON1	DNA/Pogo
chr1	20157001	20157039	-	39	AT1TE66580	ATHPOGON3	DNA/Pogo
chr1	20278034	20278077	+	44	AT1TE66995	ATHPOGON3	DNA/Pogo
chr1	20278078	20278142	+	65	AT1TE67000	ATHPOGON3	DNA/Pogo
chr1	20278143	20278823	+	681	AT1TE67005	ATHPOGON1	DNA/Pogo
chr1	21105257	21105276	+	20	AT1TE69730	ATHPOGON1	DNA/Pogo
chr1	21105277	21105955	+	679	AT1TE69735	ATHPOGON1	DNA/Pogo
chr1	21439107	21439196	+	90	AT1TE70770	ATHPOGON3	DNA/Pogo
chr1	21540215	21540531	+	317	AT1TE71085	ATHPOGON1	DNA/Pogo
chr1	22112754	22113280	+	527	AT1TE73015	ATHPOGON2	DNA/Pogo
chr1	22113281	22113476	+	196	AT1TE73020	ATHPOGON1	DNA/Pogo
chr1	23454929	23454949	-	21	AT1TE77225	ATHPOGON3	DNA/Pogo
chr1	23613636	23614326	-	691	AT1TE77760	ATHPOGON3	DNA/Pogo
chr1	24484054	24484762	+	709	AT1TE80410	ATHPOGON3	DNA/Pogo
chr1	24488975	24489420	+	446	AT1TE80435	ATHPOGON1	DNA/Pogo
chr1	24569020	24569405	-	386	AT1TE80700	ATHPOGON1	DNA/Pogo
chr1	24732582	24732951	+	370	AT1TE81240	ATHPOGON1	DNA/Pogo
chr1	24732952	24733719	+	768	AT1TE81245	ATHPOGON1	DNA/Pogo
chr1	24871337	24871533	+	197	AT1TE81685	ATHPOGON3	DNA/Pogo
chr1	24871534	24872092	+	559	AT1TE81690	ATHPOGON1	DNA/Pogo
chr1	25803789	25804254	+	466	AT1TE84610	ATHPOGON1	DNA/Pogo
chr1	26207279	26207344	-	66	AT1TE85850	ATHPOGO	DNA/Pogo
chr1	26378341	26378445	-	105	AT1TE86385	ATHPOGON1	DNA/Pogo
chr1	27186755	27187321	-	567	AT1TE88955	ATHPOGON1	DNA/Pogo
chr1	28798833	28799273	-	441	AT1TE94220	ATHPOGON1	DNA/Pogo
chr1	29125354	29125901	+	548	AT1TE95255	ATHPOGON1	DNA/Pogo
chr1	29180155	29180294	+	140	AT1TE95445	ATHPOGON3	DNA/Pogo
chr2	356680	357008	-	329	AT2TE01480	ATHPOGON1	DNA/Pogo
chr2	404221	404826	+	606	AT2TE01680	ATHPOGON3	DNA/Pogo
chr2	785678	786195	-	518	AT2TE03460	ATHPOGON1	DNA/Pogo
chr2	1287239	1287844	+	606	AT2TE05825	ATHPOGON3	DNA/Pogo
chr2	1413734	1413820	-	87	AT2TE06485	ATHPOGON3	DNA/Pogo
chr2	1413821	1414493	-	673	AT2TE06490	ATHPOGON2	DNA/Pogo
chr2	1524453	1524810	+	358	AT2TE07015	ATHPOGON1	DNA/Pogo
chr2	1572660	1573502	-	843	AT2TE07225	ATHPOGON3	DNA/Pogo
chr2	1576055	1576646	-	592	AT2TE07250	ATHPOGON3	DNA/Pogo
chr2	1681003	1681391	-	389	AT2TE07785	ATHPOGON2	DNA/Pogo
chr2	1803766	1804016	+	251	AT2TE08315	ATHPOGON3	DNA/Pogo
chr2	1821393	1821554	+	162	AT2TE08335	ATHPOGON3	DNA/Pogo
chr2	1946492	1946648	-	157	AT2TE08950	ATHPOGO	DNA/Pogo
chr2	1955745	1955831	-	87	AT2TE09015	ATHPOGON1	DNA/Pogo
chr2	1955832	1956540	-	709	AT2TE09020	ATHPOGON3	DNA/Pogo
chr2	2133044	2133089	+	46	AT2TE09715	ATHPOGON2	DNA/Pogo
chr2	2137256	2137625	+	370	AT2TE09740	ATHPOGON3	DNA/Pogo
chr2	2226196	2227022	+	827	AT2TE10295	ATHPOGON3	DNA/Pogo
chr2	2655430	2655849	-	420	AT2TE11855	ATHPOGON1	DNA/Pogo
chr2	2655850	2657963	-	2114	AT2TE11860	ATHPOGO	DNA/Pogo
chr2	2657964	2658095	+	132	AT2TE11865	ATHPOGON1	DNA/Pogo
chr2	3074944	3075461	-	518	AT2TE13345	ATHPOGON1	DNA/Pogo
chr2	4536174	4536650	+	477	AT2TE18930	ATHPOGO	DNA/Pogo
chr2	4662613	4662890	-	278	AT2TE19370	ATHPOGON1	DNA/Pogo
chr2	4662891	4663657	+	767	AT2TE19375	ATHPOGON2	DNA/Pogo
chr2	4938990	4939660	-	671	AT2TE20275	ATHPOGON2	DNA/Pogo
chr2	5461641	5461972	-	332	AT2TE22125	ATHPOGO	DNA/Pogo
chr2	5684119	5684241	-	123	AT2TE22985	ATHPOGON1	DNA/Pogo
chr2	5937003	5937135	-	133	AT2TE24190	ATHPOGON3	DNA/Pogo
chr2	5941109	5941526	+	418	AT2TE24215	ATHPOGON3	DNA/Pogo
chr2	6417606	6418029	+	424	AT2TE26210	ATHPOGON2	DNA/Pogo
chr2	6418030	6418110	+	81	AT2TE26215	ATHPOGON1	DNA/Pogo
chr2	6707123	6707647	+	525	AT2TE27405	ATHPOGON1	DNA/Pogo
chr2	6999079	6999862	+	784	AT2TE28520	ATHPOGON3	DNA/Pogo
chr2	7539986	7540658	-	673	AT2TE31000	ATHPOGON2	DNA/Pogo
chr2	7691567	7692285	-	719	AT2TE31715	ATHPOGON3	DNA/Pogo
chr2	7814789	7815541	+	753	AT2TE32320	ATHPOGON3	DNA/Pogo
chr2	7861125	7861659	+	535	AT2TE32535	ATHPOGON1	DNA/Pogo
chr2	8182765	8183299	+	535	AT2TE34020	ATHPOGON1	DNA/Pogo
chr2	8731519	8732127	+	609	AT2TE36625	ATHPOGON3	DNA/Pogo
chr2	9774520	9774633	+	114	AT2TE41755	ATHPOGON1	DNA/Pogo
chr2	10162979	10163385	-	407	AT2TE43475	ATHPOGON1	DNA/Pogo
chr2	10305465	10305592	+	128	AT2TE44110	ATHPOGON1	DNA/Pogo
chr2	10470835	10471295	-	461	AT2TE44935	ATHPOGON1	DNA/Pogo
chr2	10796547	10797354	+	808	AT2TE46360	ATHPOGON3	DNA/Pogo
chr2	11097900	11098540	-	641	AT2TE47870	ATHPOGON3	DNA/Pogo
chr2	11098541	11098600	-	60	AT2TE47875	ATHPOGON1	DNA/Pogo
chr2	11308485	11309168	-	684	AT2TE48900	ATHPOGON1	DNA/Pogo
chr2	11358394	11358813	+	420	AT2TE49130	ATHPOGON1	DNA/Pogo
chr2	11436323	11437017	-	695	AT2TE49535	ATHPOGON3	DNA/Pogo
chr2	11844654	11845028	-	375	AT2TE51520	ATHPOGON1	DNA/Pogo
chr2	11845029	11845062	-	34	AT2TE51525	ATHPOGON1	DNA/Pogo
chr2	12788247	12788565	+	319	AT2TE55920	ATHPOGON3	DNA/Pogo
chr2	12834105	12834135	-	31	AT2TE56140	ATHPOGON1	DNA/Pogo
chr2	12980533	12980582	-	50	AT2TE56850	ATHPOGON3	DNA/Pogo
chr2	13113912	13113938	-	27	AT2TE57490	ATHPOGON1	DNA/Pogo
chr2	13211593	13211629	-	37	AT2TE57950	ATHPOGON1	DNA/Pogo
chr2	13252943	13252994	+	52	AT2TE58125	ATHPOGO	DNA/Pogo
chr2	13661311	13661334	-	24	AT2TE60110	ATHPOGON1	DNA/Pogo
chr2	13661335	13662101	-	767	AT2TE60115	ATHPOGON3	DNA/Pogo
chr2	14311175	14311719	+	545	AT2TE63325	ATHPOGON1	DNA/Pogo
chr2	16303299	16303327	-	29	AT2TE73140	ATHPOGON1	DNA/Pogo
chr2	16574721	16575666	+	946	AT2TE74475	ATHPOGON1	DNA/Pogo
chr2	16665000	16665105	+	106	AT2TE74910	ATHPOGON3	DNA/Pogo
chr2	18268488	18268523	-	36	AT2TE82795	ATHPOGON1	DNA/Pogo
chr2	19257629	19257762	+	134	AT2TE87710	ATHPOGON1	DNA/Pogo
chr2	19514886	19515164	-	279	AT2TE88970	ATHPOGON3	DNA/Pogo
chr3	1359652	1359704	-	53	AT3TE05730	ATHPOGON1	DNA/Pogo
chr3	1385514	1386060	-	547	AT3TE05850	ATHPOGON1	DNA/Pogo
chr3	1675479	1675609	-	131	AT3TE07040	ATHPOGON3	DNA/Pogo
chr3	3686093	3686540	-	448	AT3TE15495	ATHPOGON1	DNA/Pogo
chr3	8267876	8267955	-	80	AT3TE34685	ATHPOGON3	DNA/Pogo
chr3	9019524	9019588	-	65	AT3TE37700	ATHPOGON3	DNA/Pogo
chr3	9331560	9331662	+	103	AT3TE38975	ATHPOGON1	DNA/Pogo
chr3	9332048	9332235	+	188	AT3TE38985	ATHPOGON1	DNA/Pogo
chr3	9816128	9816282	+	155	AT3TE40850	ATHPOGON3	DNA/Pogo
chr3	10432540	10433078	-	539	AT3TE43325	ATHPOGON1	DNA/Pogo
chr3	10453642	10454350	-	709	AT3TE43425	ATHPOGON2	DNA/Pogo
chr3	10454351	10454441	+	91	AT3TE43430	ATHPOGON3	DNA/Pogo
chr3	10475735	10476271	+	537	AT3TE43525	ATHPOGON1	DNA/Pogo
chr3	10547035	10547368	+	334	AT3TE43825	ATHPOGON1	DNA/Pogo
chr3	10553843	10553873	+	31	AT3TE43855	ATHPOGON2	DNA/Pogo
chr3	10565268	10565601	+	334	AT3TE43940	ATHPOGON1	DNA/Pogo
chr3	10998637	10998931	-	295	AT3TE45730	ATHPOGON1	DNA/Pogo
chr3	11077504	11078239	+	736	AT3TE46030	ATHPOGON3	DNA/Pogo
chr3	11078240	11078285	+	46	AT3TE46035	ATHPOGON2	DNA/Pogo
chr3	11093217	11093559	-	343	AT3TE46150	ATHPOGON3	DNA/Pogo
chr3	11135798	11135917	-	120	AT3TE46310	ATHPOGON1	DNA/Pogo
chr3	11195886	11196448	+	563	AT3TE46615	ATHPOGON1	DNA/Pogo
chr3	11273208	11273338	-	131	AT3TE46990	ATHPOGON1	DNA/Pogo
chr3	11477947	11477998	-	52	AT3TE47830	ATHPOGON3	DNA/Pogo
chr3	11481302	11481722	+	421	AT3TE47840	ATHPOGON1	DNA/Pogo
chr3	11917920	11918527	-	608	AT3TE49605	ATHPOGON1	DNA/Pogo
chr3	12558292	12559109	+	818	AT3TE51695	ATHPOGON3	DNA/Pogo
chr3	12559110	12559158	+	49	AT3TE51700	ATHPOGON1	DNA/Pogo
chr3	12639501	12640068	-	568	AT3TE52005	ATHPOGON1	DNA/Pogo
chr3	15216393	15216470	-	78	AT3TE61860	ATHPOGON1	DNA/Pogo
chr3	15218620	15219303	+	684	AT3TE61875	ATHPOGON2	DNA/Pogo
chr3	15220272	15220965	+	694	AT3TE61895	ATHPOGON3	DNA/Pogo
chr3	15868075	15868705	-	631	AT3TE64200	ATHPOGON3	DNA/Pogo
chr3	15975615	15975682	+	68	AT3TE64660	ATHPOGON3	DNA/Pogo
chr3	15975683	15976474	+	792	AT3TE64665	ATHPOGON3	DNA/Pogo
chr3	16021861	16021983	+	123	AT3TE64855	ATHPOGON1	DNA/Pogo
chr3	16235030	16235589	-	560	AT3TE65765	ATHPOGO	DNA/Pogo
chr3	16240015	16240119	+	105	AT3TE65800	ATHPOGON1	DNA/Pogo
chr3	16240123	16240797	+	675	AT3TE65805	ATHPOGON1	DNA/Pogo
chr3	16626876	16627159	-	284	AT3TE67410	ATHPOGON1	DNA/Pogo
chr3	16819713	16819752	-	40	AT3TE68115	ATHPOGON1	DNA/Pogo
chr3	16854827	16855534	-	708	AT3TE68270	ATHPOGON2	DNA/Pogo
chr3	17381865	17381902	+	38	AT3TE70470	ATHPOGON3	DNA/Pogo
chr3	17381903	17383858	+	1956	AT3TE70475	ATHPOGON3	DNA/Pogo
chr3	18023673	18023752	+	80	AT3TE73060	ATHPOGON3	DNA/Pogo
chr3	18179896	18179966	-	71	AT3TE73740	ATHPOGON1	DNA/Pogo
chr3	18179967	18180736	-	770	AT3TE73745	ATHPOGON2	DNA/Pogo
chr3	19195631	19195652	+	22	AT3TE77880	ATHPOGON1	DNA/Pogo
chr3	19257126	19257260	-	135	AT3TE78140	ATHPOGO	DNA/Pogo
chr3	19464442	19465095	+	654	AT3TE79005	ATHPOGON3	DNA/Pogo
chr3	19959134	19959641	+	508	AT3TE81070	ATHPOGON1	DNA/Pogo
chr3	19959642	19959664	+	23	AT3TE81075	ATHPOGON1	DNA/Pogo
chr3	20540380	20540410	+	31	AT3TE83510	ATHPOGON1	DNA/Pogo
chr3	21616769	21616806	-	38	AT3TE88025	ATHPOGON1	DNA/Pogo
chr3	21616807	21617554	-	748	AT3TE88030	ATHPOGON1	DNA/Pogo
chr3	21801992	21802330	+	339	AT3TE88790	ATHPOGON1	DNA/Pogo
chr3	22476857	22477419	+	563	AT3TE91590	ATHPOGO	DNA/Pogo
chr3	22747604	22747867	-	264	AT3TE92725	ATHPOGON1	DNA/Pogo
chr3	23224631	23224806	-	176	AT3TE94650	ATHPOGON1	DNA/Pogo
chr4	118860	119490	-	631	AT4TE00595	ATHPOGON3	DNA/Pogo
chr4	220201	220365	+	165	AT4TE01130	ATHPOGO	DNA/Pogo
chr4	360784	360909	-	126	AT4TE01880	ATHPOGO	DNA/Pogo
chr4	376598	377216	-	619	AT4TE01960	ATHPOGON1	DNA/Pogo
chr4	464067	464811	+	745	AT4TE02410	ATHPOGON3	DNA/Pogo
chr4	617775	618487	-	713	AT4TE03225	ATHPOGON3	DNA/Pogo
chr4	1026487	1026997	+	511	AT4TE05210	ATHPOGON1	DNA/Pogo
chr4	1291386	1291750	-	365	AT4TE06600	ATHPOGON1	DNA/Pogo
chr4	1342861	1342884	+	24	AT4TE06845	ATHPOGO	DNA/Pogo
chr4	1540767	1541536	+	770	AT4TE07840	ATHPOGON3	DNA/Pogo
chr4	1864336	1865133	+	798	AT4TE09165	ATHPOGON3	DNA/Pogo
chr4	2292776	2293506	+	731	AT4TE10630	ATHPOGON3	DNA/Pogo
chr4	2365022	2365471	-	450	AT4TE10995	ATHPOGON1	DNA/Pogo
chr4	2433931	2434300	-	370	AT4TE11345	ATHPOGON1	DNA/Pogo
chr4	2505450	2505505	+	56	AT4TE11700	ATHPOGON1	DNA/Pogo
chr4	2525816	2525840	-	25	AT4TE11805	ATHPOGON1	DNA/Pogo
chr4	2526358	2526466	+	109	AT4TE11815	ATHPOGON1	DNA/Pogo
chr4	2615093	2615675	-	583	AT4TE12235	ATHPOGON1	DNA/Pogo
chr4	2615676	2615711	-	36	AT4TE12240	ATHPOGON1	DNA/Pogo
chr4	2756646	2756791	-	146	AT4TE12875	ATHPOGO	DNA/Pogo
chr4	2775184	2775348	+	165	AT4TE12985	ATHPOGO	DNA/Pogo
chr4	2814432	2814737	-	306	AT4TE13210	ATHPOGON3	DNA/Pogo
chr4	3113571	3113591	-	21	AT4TE14350	ATHPOGON1	DNA/Pogo
chr4	3114815	3114963	-	149	AT4TE14360	ATHPOGON1	DNA/Pogo
chr4	3124855	3125005	-	151	AT4TE14405	ATHPOGON1	DNA/Pogo
chr4	3662529	3663180	+	652	AT4TE16305	ATHPOGON3	DNA/Pogo
chr4	4238363	4238916	+	554	AT4TE18235	ATHPOGON1	DNA/Pogo
chr4	4882037	4882585	+	549	AT4TE20330	ATHPOGON1	DNA/Pogo
chr4	5359557	5360333	-	777	AT4TE22350	ATHPOGON3	DNA/Pogo
chr4	5360334	5360365	-	32	AT4TE22355	ATHPOGON3	DNA/Pogo
chr4	5368686	5369485	-	800	AT4TE22395	ATHPOGON1	DNA/Pogo
chr4	5428226	5428256	+	31	AT4TE22710	ATHPOGON2	DNA/Pogo
chr4	5428257	5428810	+	554	AT4TE22715	ATHPOGON1	DNA/Pogo
chr4	5432561	5433348	-	788	AT4TE22745	ATHPOGON3	DNA/Pogo
chr4	5461124	5461256	-	133	AT4TE22880	ATHPOGO	DNA/Pogo
chr4	5503613	5503655	+	43	AT4TE23025	ATHPOGON1	DNA/Pogo
chr4	5600520	5601251	+	732	AT4TE23465	ATHPOGON1	DNA/Pogo
chr4	5680072	5680789	+	718	AT4TE23790	ATHPOGON3	DNA/Pogo
chr4	5702469	5703239	-	771	AT4TE23845	ATHPOGON3	DNA/Pogo
chr4	5705390	5706000	+	611	AT4TE23865	ATHPOGON1	DNA/Pogo
chr4	6216442	6217008	-	567	AT4TE26365	ATHPOGON1	DNA/Pogo
chr4	6394591	6395333	+	743	AT4TE27260	ATHPOGON1	DNA/Pogo
chr4	6790179	6790787	+	609	AT4TE29185	ATHPOGON1	DNA/Pogo
chr4	7155786	7155880	+	95	AT4TE31085	ATHPOGON2	DNA/Pogo
chr4	7155881	7155934	+	54	AT4TE31090	ATHPOGON1	DNA/Pogo
chr4	7190824	7191580	+	757	AT4TE31290	ATHPOGON3	DNA/Pogo
chr4	7438031	7438811	-	781	AT4TE32395	ATHPOGON1	DNA/Pogo
chr4	7808100	7808295	+	196	AT4TE34250	ATHPOGON3	DNA/Pogo
chr4	7810944	7811478	+	535	AT4TE34265	ATHPOGON1	DNA/Pogo
chr4	7827027	7827674	-	648	AT4TE34325	ATHPOGON3	DNA/Pogo
chr4	7925976	7926003	-	28	AT4TE34855	ATHPOGO	DNA/Pogo
chr4	8132200	8132596	-	397	AT4TE35930	ATHPOGON1	DNA/Pogo
chr4	8461784	8462456	-	673	AT4TE37560	ATHPOGON1	DNA/Pogo
chr4	8550756	8551221	+	466	AT4TE38020	ATHPOGON1	DNA/Pogo
chr4	8747596	8747651	-	56	AT4TE39060	ATHPOGO	DNA/Pogo
chr4	9010958	9011067	+	110	AT4TE40380	ATHPOGON1	DNA/Pogo
chr4	9011068	9011844	+	777	AT4TE40385	ATHPOGON3	DNA/Pogo
chr4	9048691	9048982	-	292	AT4TE40590	ATHPOGON3	DNA/Pogo
chr4	9336154	9336247	+	94	AT4TE42105	ATHPOGON3	DNA/Pogo
chr4	9860636	9861576	+	941	AT4TE44745	ATHPOGON1	DNA/Pogo
chr4	10520338	10520529	-	192	AT4TE48095	ATHPOGO	DNA/Pogo
chr4	10591467	10591598	-	132	AT4TE48430	ATHPOGON3	DNA/Pogo
chr4	10809576	10809643	-	68	AT4TE49545	ATHPOGON3	DNA/Pogo
chr4	11176895	11177204	-	310	AT4TE51310	ATHPOGON1	DNA/Pogo
chr4	11370919	11370988	+	70	AT4TE52335	ATHPOGON1	DNA/Pogo
chr4	12948910	12949516	+	607	AT4TE60590	ATHPOGON1	DNA/Pogo
chr4	13902667	13902741	+	75	AT4TE65600	ATHPOGON3	DNA/Pogo
chr5	198275	198647	+	373	AT5TE00680	ATHPOGON3	DNA/Pogo
chr5	1676282	1676824	+	543	AT5TE06055	ATHPOGON1	DNA/Pogo
chr5	6117296	6118124	-	829	AT5TE22165	ATHPOGON3	DNA/Pogo
chr5	7235085	7235222	-	138	AT5TE26160	ATHPOGON1	DNA/Pogo
chr5	7841977	7842073	+	97	AT5TE28390	ATHPOGON3	DNA/Pogo
chr5	8011638	8011895	+	258	AT5TE29000	ATHPOGON3	DNA/Pogo
chr5	8362558	8363404	+	847	AT5TE30230	ATHPOGON1	DNA/Pogo
chr5	8599375	8599429	-	55	AT5TE31105	ATHPOGON1	DNA/Pogo
chr5	8762764	8762807	+	44	AT5TE31710	ATHPOGO	DNA/Pogo
chr5	8819462	8820010	+	549	AT5TE31925	ATHPOGON1	DNA/Pogo
chr5	9347244	9347539	-	296	AT5TE33860	ATHPOGON3	DNA/Pogo
chr5	9574274	9575059	-	786	AT5TE34745	ATHPOGON2	DNA/Pogo
chr5	9623272	9623834	-	563	AT5TE34915	ATHPOGON1	DNA/Pogo
chr5	9886828	9887557	+	730	AT5TE36020	ATHPOGON1	DNA/Pogo
chr5	9899205	9899251	+	47	AT5TE36050	ATHPOGON3	DNA/Pogo
chr5	9899252	9900106	-	855	AT5TE36055	ATHPOGON3	DNA/Pogo
chr5	9900107	9900127	-	21	AT5TE36060	ATHPOGON1	DNA/Pogo
chr5	9945113	9945249	-	137	AT5TE36210	ATHPOGON1	DNA/Pogo
chr5	9989488	9989739	+	252	AT5TE36360	ATHPOGON3	DNA/Pogo
chr5	10086509	10086545	+	37	AT5TE36780	ATHPOGON3	DNA/Pogo
chr5	10465439	10465971	-	533	AT5TE38135	ATHPOGO	DNA/Pogo
chr5	10856755	10856782	+	28	AT5TE39450	ATHPOGON3	DNA/Pogo
chr5	11333517	11333586	+	70	AT5TE41085	ATHPOGON3	DNA/Pogo
chr5	11378025	11378375	+	351	AT5TE41190	ATHPOGON1	DNA/Pogo
chr5	13241233	13241279	+	47	AT5TE47060	ATHPOGON3	DNA/Pogo
chr5	13433288	13433592	+	305	AT5TE47600	ATHPOGON1	DNA/Pogo
chr5	14183315	14184088	+	774	AT5TE50640	ATHPOGON3	DNA/Pogo
chr5	14288533	14288556	+	24	AT5TE51060	ATHPOGON3	DNA/Pogo
chr5	14288557	14288693	+	137	AT5TE51065	ATHPOGON1	DNA/Pogo
chr5	14291439	14291942	+	504	AT5TE51075	ATHPOGON1	DNA/Pogo
chr5	14293731	14294469	+	739	AT5TE51090	ATHPOGON3	DNA/Pogo
chr5	14298115	14298829	-	715	AT5TE51140	ATHPOGON3	DNA/Pogo
chr5	14316114	14316338	-	225	AT5TE51215	ATHPOGON2	DNA/Pogo
chr5	14534003	14534128	-	126	AT5TE52270	ATHPOGON1	DNA/Pogo
chr5	14718527	14718805	+	279	AT5TE53050	ATHPOGON3	DNA/Pogo
chr5	14732803	14732848	+	46	AT5TE53095	ATHPOGON3	DNA/Pogo
chr5	14917829	14918124	-	296	AT5TE53800	ATHPOGON3	DNA/Pogo
chr5	15064256	15065086	+	831	AT5TE54415	ATHPOGON3	DNA/Pogo
chr5	15148037	15148084	+	48	AT5TE54795	ATHPOGON3	DNA/Pogo
chr5	15271400	15272022	+	623	AT5TE55250	ATHPOGON1	DNA/Pogo
chr5	15302866	15303125	-	260	AT5TE55380	ATHPOGON1	DNA/Pogo
chr5	15303126	15303307	-	182	AT5TE55385	ATHPOGON1	DNA/Pogo
chr5	15446539	15447111	-	573	AT5TE55885	ATHPOGO	DNA/Pogo
chr5	15855386	15855412	+	27	AT5TE57220	ATHPOGON3	DNA/Pogo
chr5	15917930	15918650	+	721	AT5TE57480	ATHPOGON3	DNA/Pogo
chr5	16159404	16160186	+	783	AT5TE58410	ATHPOGON3	DNA/Pogo
chr5	16160187	16160284	+	98	AT5TE58415	ATHPOGON2	DNA/Pogo
chr5	16587823	16588504	+	682	AT5TE59905	ATHPOGON2	DNA/Pogo
chr5	17542989	17543093	+	105	AT5TE63420	ATHPOGON1	DNA/Pogo
chr5	17843894	17844764	-	871	AT5TE64440	ATHPOGON3	DNA/Pogo
chr5	17870727	17871139	-	413	AT5TE64515	ATHPOGON1	DNA/Pogo
