chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr1	25696501	25698524	+	2024	AT1TE84245	SIMPLEGUY1	DNA/Harbinger
chr1	25722566	25723569	+	1004	AT1TE84335	SIMPLEGUY1	DNA/Harbinger
chr1	25975834	25975950	-	117	AT1TE85100	SIMPLEGUY1	DNA/Harbinger
chr1	25975951	25977038	-	1088	AT1TE85105	SIMPLEGUY1	DNA/Harbinger
chr1	27603352	27603513	-	162	AT1TE90315	ATIS112A	DNA/Harbinger
chr1	29611750	29612226	-	477	AT1TE96855	SIMPLEGUY1	DNA/Harbinger
chr2	485690	485852	-	163	AT2TE02080	SIMPLEGUY1	DNA/Harbinger
chr2	601917	602068	+	152	AT2TE02550	ATIS112A	DNA/Harbinger
chr2	623461	623853	-	393	AT2TE02650	ATIS112A	DNA/Harbinger
chr2	870816	871058	+	243	AT2TE03870	ATIS112A	DNA/Harbinger
chr2	1258313	1258968	+	656	AT2TE05710	ATIS112A	DNA/Harbinger
chr2	1387175	1387298	+	124	AT2TE06380	ATIS112A	DNA/Harbinger
chr2	1500805	1501182	-	378	AT2TE06940	ATIS112A	DNA/Harbinger
chr2	1772225	1773634	+	1410	AT2TE08160	ATIS112A	DNA/Harbinger
chr2	1801737	1803472	-	1736	AT2TE08300	HARBINGER	DNA/Harbinger
chr2	1803533	1803765	-	233	AT2TE08310	HARBINGER	DNA/Harbinger
chr2	1821581	1821855	-	275	AT2TE08340	HARBINGER	DNA/Harbinger
chr2	1821856	1821975	-	120	AT2TE08345	HARBINGER	DNA/Harbinger
chr2	1878332	1878623	+	292	AT2TE08640	ATIS112A	DNA/Harbinger
chr2	2186856	2187197	-	342	AT2TE10070	SIMPLEGUY1	DNA/Harbinger
chr2	2187310	2188592	-	1283	AT2TE10075	HARBINGER	DNA/Harbinger
chr2	2191576	2192438	-	863	AT2TE10090	HARBINGER	DNA/Harbinger
chr2	2232387	2233113	-	727	AT2TE10330	SIMPLEGUY1	DNA/Harbinger
chr2	2522606	2522871	+	266	AT2TE11430	HARBINGER	DNA/Harbinger
chr2	2591839	2592555	+	717	AT2TE11645	SIMPLEGUY1	DNA/Harbinger
chr2	2602448	2603916	-	1469	AT2TE11695	ATIS112A	DNA/Harbinger
chr2	2604495	2604656	-	162	AT2TE11700	ATIS112A	DNA/Harbinger
chr2	2907675	2908040	-	366	AT2TE12665	SIMPLEGUY1	DNA/Harbinger
chr2	2908041	2908145	-	105	AT2TE12670	HARBINGER	DNA/Harbinger
chr2	3117104	3117340	-	237	AT2TE13500	HARBINGER	DNA/Harbinger
chr2	3118267	3119694	-	1428	AT2TE13505	SIMPLEGUY1	DNA/Harbinger
chr2	3135155	3136156	+	1002	AT2TE13545	ATIS112A	DNA/Harbinger
chr2	3595723	3597855	-	2133	AT2TE15660	HARBINGER	DNA/Harbinger
chr2	3853940	3854065	+	126	AT2TE16535	ATIS112A	DNA/Harbinger
chr2	3928137	3928727	+	591	AT2TE16740	ATIS112A	DNA/Harbinger
chr2	4325527	4325690	+	164	AT2TE18175	ATIS112A	DNA/Harbinger
chr2	4336398	4337750	+	1353	AT2TE18240	ATIS112A	DNA/Harbinger
chr2	4959498	4959918	-	421	AT2TE20335	HARBINGER	DNA/Harbinger
chr2	4964252	4964512	-	261	AT2TE20365	HARBINGER	DNA/Harbinger
chr2	5736801	5737912	+	1112	AT2TE23240	ATIS112A	DNA/Harbinger
chr2	5747302	5747697	-	396	AT2TE23295	SIMPLEGUY1	DNA/Harbinger
chr2	5982004	5984954	-	2951	AT2TE24370	ATIS112A	DNA/Harbinger
chr2	5983828	5984023	-	196	AT2TE24375	ATIS112A	DNA/Harbinger
chr2	5996553	5997248	-	696	AT2TE24390	ATIS112A	DNA/Harbinger
chr2	5997521	5998051	+	531	AT2TE24400	ATIS112A	DNA/Harbinger
chr2	6306615	6307823	+	1209	AT2TE25740	ATIS112A	DNA/Harbinger
chr2	6409366	6410233	-	868	AT2TE26140	SIMPLEGUY1	DNA/Harbinger
chr2	6471685	6471851	-	167	AT2TE26450	ATIS112A	DNA/Harbinger
chr2	7006420	7007823	+	1404	AT2TE28555	ATIS112A	DNA/Harbinger
chr2	7429168	7429275	+	108	AT2TE30455	SIMPLEGUY1	DNA/Harbinger
chr2	8123579	8123630	+	52	AT2TE33750	HARBINGER	DNA/Harbinger
chr2	8379698	8381945	-	2248	AT2TE34910	HARBINGER	DNA/Harbinger
chr2	8382002	8382472	-	471	AT2TE34915	HARBINGER	DNA/Harbinger
chr2	9345031	9345355	+	325	AT2TE39665	SIMPLEGUY1	DNA/Harbinger
chr2	9653805	9654719	+	915	AT2TE41170	ATIS112A	DNA/Harbinger
chr2	9716960	9717127	-	168	AT2TE41465	ATIS112A	DNA/Harbinger
chr2	9717385	9717639	-	255	AT2TE41470	ATIS112A	DNA/Harbinger
chr2	9852041	9853022	+	982	AT2TE42130	SIMPLEGUY1	DNA/Harbinger
chr2	9896798	9897276	+	479	AT2TE42355	SIMPLEGUY1	DNA/Harbinger
chr2	9980752	9981221	+	470	AT2TE42715	ATIS112A	DNA/Harbinger
chr2	10223390	10223661	-	272	AT2TE43730	SIMPLEGUY1	DNA/Harbinger
chr2	10496214	10496367	-	154	AT2TE45040	ATIS112A	DNA/Harbinger
chr2	10534899	10535902	-	1004	AT2TE45210	SIMPLEGUY1	DNA/Harbinger
chr2	10813482	10813572	-	91	AT2TE46440	SIMPLEGUY1	DNA/Harbinger
chr2	10843818	10843893	-	76	AT2TE46580	HARBINGER	DNA/Harbinger
chr2	10950229	10950316	-	88	AT2TE47125	HARBINGER	DNA/Harbinger
chr2	10950317	10952384	+	2068	AT2TE47130	HARBINGER	DNA/Harbinger
chr2	11216939	11217199	+	261	AT2TE48470	HARBINGER	DNA/Harbinger
chr2	11217200	11217399	+	200	AT2TE48475	SIMPLEGUY1	DNA/Harbinger
chr2	11327945	11328800	+	856	AT2TE48990	HARBINGER	DNA/Harbinger
chr2	11670688	11670804	+	117	AT2TE50690	HARBINGER	DNA/Harbinger
chr2	11671082	11671242	+	161	AT2TE50695	HARBINGER	DNA/Harbinger
chr2	13172142	13172395	+	254	AT2TE57770	ATIS112A	DNA/Harbinger
chr2	13173887	13174079	+	193	AT2TE57775	ATIS112A	DNA/Harbinger
chr2	13185547	13185728	-	182	AT2TE57820	HARBINGER	DNA/Harbinger
chr2	13994637	13994682	-	46	AT2TE61760	HARBINGER	DNA/Harbinger
chr2	15989866	15990001	-	136	AT2TE71580	SIMPLEGUY1	DNA/Harbinger
chr2	16101619	16101728	-	110	AT2TE72130	HARBINGER	DNA/Harbinger
chr2	16291840	16291912	+	73	AT2TE73080	HARBINGER	DNA/Harbinger
chr2	17256002	17256671	-	670	AT2TE77795	SIMPLEGUY1	DNA/Harbinger
chr2	17545764	17546812	+	1049	AT2TE79235	SIMPLEGUY1	DNA/Harbinger
chr2	17701344	17701422	+	79	AT2TE80000	HARBINGER	DNA/Harbinger
chr2	17811581	17811655	-	75	AT2TE80550	ATIS112A	DNA/Harbinger
chr2	18136863	18137127	-	265	AT2TE82150	HARBINGER	DNA/Harbinger
chr2	18561894	18562133	+	240	AT2TE84250	ATIS112A	DNA/Harbinger
chr2	18563617	18563809	+	193	AT2TE84255	ATIS112A	DNA/Harbinger
chr2	18594859	18595311	+	453	AT2TE84415	SIMPLEGUY1	DNA/Harbinger
chr3	558078	558300	+	223	AT3TE02370	ATIS112A	DNA/Harbinger
chr3	2138405	2139312	+	908	AT3TE09015	SIMPLEGUY1	DNA/Harbinger
chr3	3478328	3479086	+	759	AT3TE14615	SIMPLEGUY1	DNA/Harbinger
chr3	4752111	4753096	+	986	AT3TE20050	SIMPLEGUY1	DNA/Harbinger
chr3	5151996	5155306	-	3311	AT3TE21700	ATIS112A	DNA/Harbinger
chr3	6458157	6458615	-	459	AT3TE27170	ATIS112A	DNA/Harbinger
chr3	6458914	6459018	-	105	AT3TE27175	ATIS112A	DNA/Harbinger
chr3	6874937	6875092	-	156	AT3TE28870	HARBINGER	DNA/Harbinger
chr3	7548607	7548656	-	50	AT3TE31720	ATIS112A	DNA/Harbinger
chr3	8752366	8752789	-	424	AT3TE36695	SIMPLEGUY1	DNA/Harbinger
chr3	9829591	9829679	-	89	AT3TE40910	SIMPLEGUY1	DNA/Harbinger
chr3	10031354	10031934	-	581	AT3TE41755	SIMPLEGUY1	DNA/Harbinger
chr3	10031935	10031978	-	44	AT3TE41760	SIMPLEGUY1	DNA/Harbinger
chr3	10224064	10224209	-	146	AT3TE42495	ATIS112A	DNA/Harbinger
chr3	10492927	10493125	+	199	AT3TE43590	HARBINGER	DNA/Harbinger
chr3	10980649	10980804	+	156	AT3TE45640	SIMPLEGUY1	DNA/Harbinger
chr3	11225593	11225667	+	75	AT3TE46770	HARBINGER	DNA/Harbinger
chr3	11225887	11227023	-	1137	AT3TE46775	SIMPLEGUY1	DNA/Harbinger
chr3	11271686	11272375	-	690	AT3TE46980	HARBINGER	DNA/Harbinger
chr3	11444175	11444716	+	542	AT3TE47695	HARBINGER	DNA/Harbinger
chr3	11487925	11488553	+	629	AT3TE47870	ATIS112A	DNA/Harbinger
chr3	11495075	11495662	+	588	AT3TE47885	ATIS112A	DNA/Harbinger
chr3	11526754	11527034	+	281	AT3TE47995	ATIS112A	DNA/Harbinger
chr3	11587319	11588352	-	1034	AT3TE48175	SIMPLEGUY1	DNA/Harbinger
chr3	11602485	11603489	-	1005	AT3TE48215	SIMPLEGUY1	DNA/Harbinger
chr3	11618614	11621527	+	2914	AT3TE48285	ATIS112A	DNA/Harbinger
chr3	11821685	11822626	+	942	AT3TE49190	ATIS112A	DNA/Harbinger
chr3	11969575	11970807	+	1233	AT3TE49850	SIMPLEGUY1	DNA/Harbinger
chr3	11970808	11971086	+	279	AT3TE49855	SIMPLEGUY1	DNA/Harbinger
chr3	12132837	12133296	+	460	AT3TE50430	HARBINGER	DNA/Harbinger
chr3	12625943	12629063	+	3121	AT3TE51945	ATIS112A	DNA/Harbinger
chr3	12638483	12639266	+	784	AT3TE51995	SIMPLEGUY1	DNA/Harbinger
chr3	12640690	12641445	-	756	AT3TE52010	HARBINGER	DNA/Harbinger
chr3	12654174	12654508	+	335	AT3TE52050	ATIS112A	DNA/Harbinger
chr3	12739591	12741997	+	2407	AT3TE52420	ATIS112A	DNA/Harbinger
chr3	12911180	12913466	+	2287	AT3TE53010	ATIS112A	DNA/Harbinger
chr3	12917700	12918585	+	886	AT3TE53030	ATIS112A	DNA/Harbinger
chr3	13449862	13450173	-	312	AT3TE54800	HARBINGER	DNA/Harbinger
chr3	14001824	14001849	-	26	AT3TE57450	SIMPLEGUY1	DNA/Harbinger
chr3	14446714	14446800	+	87	AT3TE59220	SIMPLEGUY1	DNA/Harbinger
chr3	14461996	14462123	+	128	AT3TE59285	SIMPLEGUY1	DNA/Harbinger
chr3	14676582	14677720	-	1139	AT3TE60025	SIMPLEGUY1	DNA/Harbinger
chr3	14902211	14902738	+	528	AT3TE60795	HARBINGER	DNA/Harbinger
chr3	15169537	15169666	-	130	AT3TE61670	SIMPLEGUY1	DNA/Harbinger
chr3	15627520	15631885	-	4366	AT3TE63180	ATIS112A	DNA/Harbinger
chr3	15669775	15669998	+	224	AT3TE63375	SIMPLEGUY1	DNA/Harbinger
chr3	15730743	15730821	-	79	AT3TE63555	SIMPLEGUY1	DNA/Harbinger
chr3	15730822	15731397	-	576	AT3TE63560	SIMPLEGUY1	DNA/Harbinger
chr3	15802916	15803114	-	199	AT3TE63885	ATIS112A	DNA/Harbinger
chr3	15806510	15806969	+	460	AT3TE63895	HARBINGER	DNA/Harbinger
chr3	16044298	16044625	-	328	AT3TE64935	SIMPLEGUY1	DNA/Harbinger
chr3	16090111	16090132	-	22	AT3TE65120	HARBINGER	DNA/Harbinger
chr3	16090133	16090457	-	325	AT3TE65125	SIMPLEGUY1	DNA/Harbinger
chr3	16092041	16092131	-	91	AT3TE65130	HARBINGER	DNA/Harbinger
chr3	16200262	16200353	+	92	AT3TE65610	HARBINGER	DNA/Harbinger
chr3	16201300	16201639	+	340	AT3TE65615	SIMPLEGUY1	DNA/Harbinger
chr3	16221118	16221208	+	91	AT3TE65700	HARBINGER	DNA/Harbinger
chr3	16221752	16221845	+	94	AT3TE65705	HARBINGER	DNA/Harbinger
chr3	16352523	16352543	+	21	AT3TE66205	ATIS112A	DNA/Harbinger
chr3	16675720	16675881	+	162	AT3TE67565	HARBINGER	DNA/Harbinger
chr3	16704532	16704653	+	122	AT3TE67675	ATIS112A	DNA/Harbinger
chr3	17577292	17578250	-	959	AT3TE71210	ATIS112A	DNA/Harbinger
chr3	17707735	17707884	-	150	AT3TE71735	ATIS112A	DNA/Harbinger
chr3	17708171	17709119	-	949	AT3TE71740	ATIS112A	DNA/Harbinger
chr3	17860622	17860712	-	91	AT3TE72340	ATIS112A	DNA/Harbinger
chr3	18243330	18243451	-	122	AT3TE74015	ATIS112A	DNA/Harbinger
chr3	18645640	18645807	-	168	AT3TE75640	ATIS112A	DNA/Harbinger
chr3	18646973	18647223	-	251	AT3TE75645	ATIS112A	DNA/Harbinger
chr3	18652063	18652084	-	22	AT3TE75660	SIMPLEGUY1	DNA/Harbinger
chr3	18652085	18653144	+	1060	AT3TE75665	SIMPLEGUY1	DNA/Harbinger
chr3	19765219	19766341	+	1123	AT3TE80270	SIMPLEGUY1	DNA/Harbinger
chr3	20033241	20033388	+	148	AT3TE81400	ATIS112A	DNA/Harbinger
chr3	20353390	20353918	+	529	AT3TE82720	ATIS112A	DNA/Harbinger
chr3	20852195	20852310	-	116	AT3TE84810	ATIS112A	DNA/Harbinger
chr3	22577334	22578601	-	1268	AT3TE91990	SIMPLEGUY1	DNA/Harbinger
chr3	22578165	22578188	-	24	AT3TE91995	SIMPLEGUY1	DNA/Harbinger
chr3	22578602	22578729	-	128	AT3TE92000	SIMPLEGUY1	DNA/Harbinger
chr3	22578730	22578751	-	22	AT3TE92005	SIMPLEGUY1	DNA/Harbinger
chr4	379389	379592	+	204	AT4TE01975	ATIS112A	DNA/Harbinger
chr4	690520	690767	+	248	AT4TE03560	ATIS112A	DNA/Harbinger
chr4	692090	692257	+	168	AT4TE03565	ATIS112A	DNA/Harbinger
chr4	761408	762270	+	863	AT4TE03900	ATIS112A	DNA/Harbinger
chr4	762670	762802	+	133	AT4TE03910	ATIS112A	DNA/Harbinger
chr4	860921	864078	-	3158	AT4TE04415	ATIS112A	DNA/Harbinger
chr4	1063407	1063610	-	204	AT4TE05400	ATIS112A	DNA/Harbinger
chr4	1291166	1291327	+	162	AT4TE06595	ATIS112A	DNA/Harbinger
chr4	1395729	1395953	-	225	AT4TE07110	ATIS112A	DNA/Harbinger
chr4	1397296	1397548	-	253	AT4TE07115	ATIS112A	DNA/Harbinger
chr4	1611122	1611166	+	45	AT4TE08205	ATIS112A	DNA/Harbinger
chr4	1660836	1660935	-	100	AT4TE08420	HARBINGER	DNA/Harbinger
chr4	2051378	2052662	+	1285	AT4TE09755	SIMPLEGUY1	DNA/Harbinger
chr4	2076982	2077353	+	372	AT4TE09845	ATIS112A	DNA/Harbinger
chr4	2269912	2270059	-	148	AT4TE10580	SIMPLEGUY1	DNA/Harbinger
chr4	2315115	2315357	+	243	AT4TE10735	ATIS112A	DNA/Harbinger
chr4	2347414	2347791	+	378	AT4TE10920	ATIS112A	DNA/Harbinger
chr4	2347998	2348963	+	966	AT4TE10925	HARBINGER	DNA/Harbinger
chr4	2813901	2814323	+	423	AT4TE13205	HARBINGER	DNA/Harbinger
chr4	4664825	4664953	-	129	AT4TE19635	ATIS112A	DNA/Harbinger
chr4	4696721	4697044	-	324	AT4TE19745	ATIS112A	DNA/Harbinger
chr4	4792078	4792849	+	772	AT4TE19970	HARBINGER	DNA/Harbinger
chr4	5136512	5138048	+	1537	AT4TE21305	ATIS112A	DNA/Harbinger
chr4	5138049	5138103	+	55	AT4TE21310	ATIS112A	DNA/Harbinger
chr4	5138388	5139965	+	1578	AT4TE21315	ATIS112A	DNA/Harbinger
chr4	5174259	5174474	-	216	AT4TE21500	ATIS112A	DNA/Harbinger
chr4	5175999	5176243	-	245	AT4TE21505	ATIS112A	DNA/Harbinger
chr4	5182117	5182587	+	471	AT4TE21555	HARBINGER	DNA/Harbinger
chr4	5189908	5190741	-	834	AT4TE21590	SIMPLEGUY1	DNA/Harbinger
chr4	5190742	5190858	-	117	AT4TE21595	SIMPLEGUY1	DNA/Harbinger
chr4	5191256	5191477	-	222	AT4TE21610	HARBINGER	DNA/Harbinger
chr4	5217905	5218636	+	732	AT4TE21725	ATIS112A	DNA/Harbinger
chr4	5504353	5504625	-	273	AT4TE23035	ATIS112A	DNA/Harbinger
chr4	5557807	5557953	+	147	AT4TE23280	SIMPLEGUY1	DNA/Harbinger
chr4	6046686	6047294	-	609	AT4TE25495	HARBINGER	DNA/Harbinger
chr4	6688783	6689667	+	885	AT4TE28690	HARBINGER	DNA/Harbinger
chr4	6913796	6914010	+	215	AT4TE29825	ATIS112A	DNA/Harbinger
chr4	6920052	6920212	+	161	AT4TE29840	ATIS112A	DNA/Harbinger
chr4	7101188	7101225	-	38	AT4TE30825	SIMPLEGUY1	DNA/Harbinger
chr4	7101226	7102618	-	1393	AT4TE30830	SIMPLEGUY1	DNA/Harbinger
chr4	8733466	8733554	-	89	AT4TE39005	ATIS112A	DNA/Harbinger
chr4	10632487	10633716	+	1230	AT4TE48660	SIMPLEGUY1	DNA/Harbinger
chr4	10759354	10759606	+	253	AT4TE49290	SIMPLEGUY1	DNA/Harbinger
chr4	10923336	10924199	-	864	AT4TE50080	SIMPLEGUY1	DNA/Harbinger
chr4	11499536	11499640	-	105	AT4TE53040	HARBINGER	DNA/Harbinger
chr4	11583866	11584073	-	208	AT4TE53490	HARBINGER	DNA/Harbinger
chr4	11834129	11838651	+	4523	AT4TE54750	HARBINGER	DNA/Harbinger
chr4	13097465	13097594	-	130	AT4TE61380	ATIS112A	DNA/Harbinger
chr4	13887249	13888108	+	860	AT4TE65510	SIMPLEGUY1	DNA/Harbinger
chr4	14911696	14912675	+	980	AT4TE70790	SIMPLEGUY1	DNA/Harbinger
chr4	15349807	15349968	+	162	AT4TE73140	SIMPLEGUY1	DNA/Harbinger
chr4	15547813	15548149	-	337	AT4TE74210	ATIS112A	DNA/Harbinger
chr4	15609953	15610027	-	75	AT4TE74470	HARBINGER	DNA/Harbinger
chr4	15610209	15610300	-	92	AT4TE74475	HARBINGER	DNA/Harbinger
chr4	16556115	16556438	-	324	AT4TE79530	ATIS112A	DNA/Harbinger
chr4	16729212	16730433	+	1222	AT4TE80430	SIMPLEGUY1	DNA/Harbinger
chr4	16773840	16774057	-	218	AT4TE80660	ATIS112A	DNA/Harbinger
chr4	18510439	18510591	-	153	AT4TE89790	HARBINGER	DNA/Harbinger
chr5	250799	250963	-	165	AT5TE00870	HARBINGER	DNA/Harbinger
chr5	1987370	1987475	-	106	AT5TE07210	ATIS112A	DNA/Harbinger
chr5	2071545	2072640	+	1096	AT5TE07520	SIMPLEGUY1	DNA/Harbinger
chr5	2135585	2135765	+	181	AT5TE07750	ATIS112A	DNA/Harbinger
chr5	3960295	3960506	-	212	AT5TE14340	HARBINGER	DNA/Harbinger
chr5	3972220	3972352	-	133	AT5TE14390	ATIS112A	DNA/Harbinger
chr5	4074067	4074120	-	54	AT5TE14760	HARBINGER	DNA/Harbinger
chr5	4166043	4166504	+	462	AT5TE15095	ATIS112A	DNA/Harbinger
chr5	4521165	4521311	-	147	AT5TE16360	HARBINGER	DNA/Harbinger
chr5	5380332	5380400	+	69	AT5TE19485	ATIS112A	DNA/Harbinger
chr5	5380450	5380836	+	387	AT5TE19490	ATIS112A	DNA/Harbinger
chr5	6922332	6922382	+	51	AT5TE25100	ATIS112A	DNA/Harbinger
chr5	7514566	7514857	+	292	AT5TE27170	ATIS112A	DNA/Harbinger
chr5	7818034	7819050	-	1017	AT5TE28285	SIMPLEGUY1	DNA/Harbinger
chr5	7818048	7819010	-	963	AT5TE28290	SIMPLEGUY1	DNA/Harbinger
chr5	7885203	7885341	-	139	AT5TE28530	ATIS112A	DNA/Harbinger
chr5	8027047	8027347	-	301	AT5TE29050	ATIS112A	DNA/Harbinger
chr5	8178553	8179475	-	923	AT5TE29590	SIMPLEGUY1	DNA/Harbinger
chr5	8215122	8216116	-	995	AT5TE29690	SIMPLEGUY1	DNA/Harbinger
chr5	8446240	8447266	-	1027	AT5TE30560	SIMPLEGUY1	DNA/Harbinger
chr5	9166762	9167162	+	401	AT5TE33155	ATIS112A	DNA/Harbinger
chr5	9231430	9231580	-	151	AT5TE33370	ATIS112A	DNA/Harbinger
chr5	9231718	9231941	-	224	AT5TE33375	ATIS112A	DNA/Harbinger
chr5	9583064	9583934	+	871	AT5TE34780	SIMPLEGUY1	DNA/Harbinger
chr5	10086753	10089599	+	2847	AT5TE36785	ATIS112A	DNA/Harbinger
chr5	10416868	10418488	-	1621	AT5TE38010	ATIS112A	DNA/Harbinger
chr5	10420238	10420487	+	250	AT5TE38020	ATIS112A	DNA/Harbinger
chr5	10687495	10687933	-	439	AT5TE38920	HARBINGER	DNA/Harbinger
chr5	10700653	10701368	+	716	AT5TE38960	HARBINGER	DNA/Harbinger
chr5	10702374	10702603	-	230	AT5TE38970	HARBINGER	DNA/Harbinger
chr5	10755541	10760142	-	4602	AT5TE39140	ATIS112A	DNA/Harbinger
chr5	10761018	10761775	-	758	AT5TE39155	HARBINGER	DNA/Harbinger
chr5	10779451	10780060	+	610	AT5TE39215	HARBINGER	DNA/Harbinger
chr5	10841509	10841868	-	360	AT5TE39415	HARBINGER	DNA/Harbinger
chr5	10901851	10903017	-	1167	AT5TE39630	ATIS112A	DNA/Harbinger
