chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr1	15685432	15687581	+	2150	AT1TE51665	ATENSPM3	DNA/En-Spm
chr1	15687582	15687713	+	132	AT1TE51670	ATENSPM7	DNA/En-Spm
chr1	15731704	15731875	+	172	AT1TE51805	ATENSPM3	DNA/En-Spm
chr1	15732696	15733069	+	374	AT1TE51810	ATENSPM7	DNA/En-Spm
chr1	15732820	15732869	+	50	AT1TE51815	ATENSPM3	DNA/En-Spm
chr1	15733070	15745010	+	11941	AT1TE51820	ATENSPM3	DNA/En-Spm
chr1	15745011	15746461	+	1451	AT1TE51835	ATENSPM3	DNA/En-Spm
chr1	15746462	15747109	+	648	AT1TE51840	ATENSPM7	DNA/En-Spm
chr1	15761281	15761331	-	51	AT1TE51895	ATENSPM2	DNA/En-Spm
chr1	15761332	15762254	-	923	AT1TE51900	ATENSPM4	DNA/En-Spm
chr1	15762275	15762925	-	651	AT1TE51905	ATENSPM1A	DNA/En-Spm
chr1	15762944	15766494	-	3551	AT1TE51910	ATENSPM4	DNA/En-Spm
chr1	15765930	15765954	-	25	AT1TE51935	ATENSPM4	DNA/En-Spm
chr1	15766495	15766539	-	45	AT1TE51940	ATENSPM1	DNA/En-Spm
chr1	15766556	15767338	-	783	AT1TE51945	ATENSPM4	DNA/En-Spm
chr1	15767339	15768468	-	1130	AT1TE51950	ATENSPM1A	DNA/En-Spm
chr1	15768472	15768496	-	25	AT1TE51955	ATENSPM4	DNA/En-Spm
chr1	15768497	15770736	-	2240	AT1TE51960	ATENSPM4	DNA/En-Spm
chr1	15772103	15772532	-	430	AT1TE51975	ATENSPM4	DNA/En-Spm
chr1	15792669	15794826	-	2158	AT1TE52010	ATENSPM2	DNA/En-Spm
chr1	15794827	15795675	-	849	AT1TE52015	ATENSPM4	DNA/En-Spm
chr1	15867721	15871376	+	3656	AT1TE52205	ATENSPM1	DNA/En-Spm
chr1	15871659	15872288	+	630	AT1TE52210	ATENSPM1	DNA/En-Spm
chr1	15950604	15958318	-	7715	AT1TE52590	ATENSPM2	DNA/En-Spm
chr1	15961580	15965042	+	3463	AT1TE52610	ATENSPM2	DNA/En-Spm
chr1	16055755	16058562	-	2808	AT1TE52885	ATENSPM10	DNA/En-Spm
chr1	16058836	16059164	-	329	AT1TE52890	ATENSPM11	DNA/En-Spm
chr1	16080534	16089067	+	8534	AT1TE52950	ATENSPM6	DNA/En-Spm
chr1	16089068	16089097	+	30	AT1TE52955	ATENSPM6	DNA/En-Spm
chr1	16364728	16365032	-	305	AT1TE53945	ATENSPM10	DNA/En-Spm
chr1	16581796	16581942	+	147	AT1TE54640	ATENSPM5	DNA/En-Spm
chr1	16582725	16583222	+	498	AT1TE54645	ATENSPM9	DNA/En-Spm
chr1	16607489	16611583	+	4095	AT1TE54760	ATENSPM1A	DNA/En-Spm
chr1	16710300	16710326	+	27	AT1TE55165	ATENSPM9	DNA/En-Spm
chr1	16710327	16710417	+	91	AT1TE55170	ATENSPM9	DNA/En-Spm
chr1	16742379	16751122	-	8744	AT1TE55320	ATENSPM6	DNA/En-Spm
chr1	17007882	17008244	-	363	AT1TE56330	ATENSPM10	DNA/En-Spm
chr1	17145080	17145454	+	375	AT1TE56805	ATENSPM8	DNA/En-Spm
chr1	17145569	17145611	-	43	AT1TE56810	ATENSPM2	DNA/En-Spm
chr1	17145612	17145983	-	372	AT1TE56815	ATENSPM2	DNA/En-Spm
chr1	17145984	17146108	-	125	AT1TE56820	ATENSPM2	DNA/En-Spm
chr1	17370030	17370217	-	188	AT1TE57540	ATENSPM8	DNA/En-Spm
chr1	17386594	17386866	-	273	AT1TE57575	ATENSPM5	DNA/En-Spm
chr1	17454605	17455441	+	837	AT1TE57845	ATENSPM2	DNA/En-Spm
chr1	17918410	17918586	+	177	AT1TE59480	ATENSPM5	DNA/En-Spm
chr1	18154505	18163494	+	8990	AT1TE60180	ATENSPM9	DNA/En-Spm
chr1	18692626	18693040	-	415	AT1TE61940	ATENSPM1A	DNA/En-Spm
chr1	18839205	18839424	+	220	AT1TE62450	ATENSPM1A	DNA/En-Spm
chr1	18846375	18854882	-	8508	AT1TE62470	ATENSPM5	DNA/En-Spm
chr1	18987194	18987445	+	252	AT1TE62885	ATENSPM4	DNA/En-Spm
chr1	19484520	19484802	+	283	AT1TE64505	ATENSPM1A	DNA/En-Spm
chr1	19675549	19680353	+	4805	AT1TE65060	ATENSPM4	DNA/En-Spm
chr1	20402685	20402902	-	218	AT1TE67380	ATENSPM1	DNA/En-Spm
chr1	20984542	20984813	+	272	AT1TE69295	ATENSPM5	DNA/En-Spm
chr1	21239875	21240377	-	503	AT1TE70175	ATENSPM1A	DNA/En-Spm
chr1	21364456	21364685	-	230	AT1TE70530	ATENSPM6	DNA/En-Spm
chr1	21601871	21601922	+	52	AT1TE71270	ATENSPM2	DNA/En-Spm
chr1	21672425	21672494	+	70	AT1TE71505	ATENSPM10	DNA/En-Spm
chr1	21891494	21891623	+	130	AT1TE72230	ATENSPM5	DNA/En-Spm
chr1	22849916	22850044	+	129	AT1TE75310	ATENSPM10	DNA/En-Spm
chr1	23873626	23873883	-	258	AT1TE78550	ATENSPM6	DNA/En-Spm
chr1	24041683	24041997	+	315	AT1TE79070	ATENSPM3	DNA/En-Spm
chr1	24105931	24106230	-	300	AT1TE79280	ATENSPM6	DNA/En-Spm
chr1	24991138	24991165	+	28	AT1TE82095	ATENSPM4	DNA/En-Spm
chr1	25197226	25197247	+	22	AT1TE82690	ATENSPM4	DNA/En-Spm
chr1	25343970	25344163	+	194	AT1TE83180	ATENSPM6	DNA/En-Spm
chr1	25476806	25477319	-	514	AT1TE83580	ATENSPM1A	DNA/En-Spm
chr1	26104591	26104936	-	346	AT1TE85530	ATENSPM9	DNA/En-Spm
chr1	27148924	27149184	-	261	AT1TE88825	ATENSPM1A	DNA/En-Spm
chr1	27544414	27544628	-	215	AT1TE90130	ATENSPM1	DNA/En-Spm
chr1	27561569	27561635	-	67	AT1TE90180	ATENSPM10	DNA/En-Spm
chr1	27572959	27573057	+	99	AT1TE90230	ATENSPM2	DNA/En-Spm
chr1	27921018	27921085	-	68	AT1TE91360	ATENSPM9	DNA/En-Spm
chr1	28163735	28163858	+	124	AT1TE92170	ATENSPM1A	DNA/En-Spm
chr1	28703055	28703305	+	251	AT1TE93910	ATENSPM5	DNA/En-Spm
chr1	28813977	28814284	-	308	AT1TE94270	ATENSPM1A	DNA/En-Spm
chr1	28821833	28822159	-	327	AT1TE94290	ATENSPM5	DNA/En-Spm
chr1	29277381	29277585	+	205	AT1TE95780	ATENSPM1A	DNA/En-Spm
chr1	29761175	29761713	-	539	AT1TE97350	ATENSPM8	DNA/En-Spm
chr1	29775140	29775165	+	26	AT1TE97395	ATENSPM8	DNA/En-Spm
chr2	242855	243016	-	162	AT2TE00995	ATENSPM4	DNA/En-Spm
chr2	385196	385271	-	76	AT2TE01595	ATENSPM2	DNA/En-Spm
chr2	553395	553685	+	291	AT2TE02390	ATENSPM1A	DNA/En-Spm
chr2	933324	933516	-	193	AT2TE04150	ATENSPM2	DNA/En-Spm
chr2	1297714	1297909	-	196	AT2TE05875	ATENSPM5	DNA/En-Spm
chr2	1297910	1298511	-	602	AT2TE05880	ATENSPM5	DNA/En-Spm
chr2	1326796	1330532	+	3737	AT2TE06040	ATENSPM7	DNA/En-Spm
chr2	1433770	1434003	+	234	AT2TE06595	ATENSPM6	DNA/En-Spm
chr2	1434589	1435118	+	530	AT2TE06610	ATENSPM5	DNA/En-Spm
chr2	1435119	1435378	+	260	AT2TE06615	ATENSPM9	DNA/En-Spm
chr2	1435379	1437967	+	2589	AT2TE06620	ATENSPM6	DNA/En-Spm
chr2	1437969	1438008	+	40	AT2TE06625	ATENSPM6	DNA/En-Spm
chr2	1472015	1472097	+	83	AT2TE06820	ATENSPM4	DNA/En-Spm
chr2	1612416	1612822	-	407	AT2TE07445	ATENSPM6	DNA/En-Spm
chr2	1670444	1672763	+	2320	AT2TE07745	ATENSPM9	DNA/En-Spm
chr2	2104401	2104635	-	235	AT2TE09610	ATENSPM9	DNA/En-Spm
chr2	2104851	2105072	+	222	AT2TE09615	ATENSPM9	DNA/En-Spm
chr2	2109885	2110083	-	199	AT2TE09635	ATENSPM3	DNA/En-Spm
chr2	2110084	2114697	-	4614	AT2TE09640	ATENSPM7	DNA/En-Spm
chr2	2114698	2114875	-	178	AT2TE09645	ATENSPM7	DNA/En-Spm
chr2	2149360	2149471	-	112	AT2TE09845	ATENSPM7	DNA/En-Spm
chr2	2164243	2167690	+	3448	AT2TE09955	ATENSPM2	DNA/En-Spm
chr2	2220286	2221186	-	901	AT2TE10260	ATENSPM7	DNA/En-Spm
chr2	2221187	2222415	-	1229	AT2TE10265	ATENSPM3	DNA/En-Spm
chr2	2296812	2298015	+	1204	AT2TE10585	ATENSPM2	DNA/En-Spm
chr2	2446388	2446566	-	179	AT2TE11135	ATENSPM6	DNA/En-Spm
chr2	2512300	2513366	-	1067	AT2TE11385	ATENSPM9	DNA/En-Spm
chr2	2572620	2573466	-	847	AT2TE11545	ATENSPM6	DNA/En-Spm
chr2	2573467	2573542	-	76	AT2TE11550	ATENSPM9	DNA/En-Spm
chr2	2574503	2574692	-	190	AT2TE11555	ATENSPM1	DNA/En-Spm
chr2	2632430	2635807	+	3378	AT2TE11805	ATENSPM1A	DNA/En-Spm
chr2	2660736	2660935	+	200	AT2TE11885	ATENSPM1	DNA/En-Spm
chr2	2660936	2664200	+	3265	AT2TE11890	ATENSPM1A	DNA/En-Spm
chr2	2678074	2678104	-	31	AT2TE11915	ATENSPM6	DNA/En-Spm
chr2	2678105	2681641	-	3537	AT2TE11920	ATENSPM6	DNA/En-Spm
chr2	2681642	2685670	-	4029	AT2TE11925	ATENSPM5	DNA/En-Spm
chr2	2712873	2720794	+	7922	AT2TE12030	ATENSPM6	DNA/En-Spm
chr2	2753074	2753235	+	162	AT2TE12165	ATENSPM6	DNA/En-Spm
chr2	2788393	2789106	+	714	AT2TE12290	ATENSPM7	DNA/En-Spm
chr2	2800665	2804388	+	3724	AT2TE12320	ATENSPM3	DNA/En-Spm
chr2	2804389	2804423	+	35	AT2TE12325	ATENSPM7	DNA/En-Spm
chr2	2818367	2818530	+	164	AT2TE12380	ATENSPM6	DNA/En-Spm
chr2	2818531	2818659	+	129	AT2TE12385	ATENSPM2	DNA/En-Spm
chr2	2818660	2822102	+	3443	AT2TE12390	ATENSPM2	DNA/En-Spm
chr2	2820321	2820435	+	115	AT2TE12395	ATENSPM2	DNA/En-Spm
chr2	2954784	2954993	+	210	AT2TE12860	ATENSPM4	DNA/En-Spm
chr2	3112020	3112091	+	72	AT2TE13470	ATENSPM10	DNA/En-Spm
chr2	3115588	3116951	+	1364	AT2TE13490	ATENSPM10	DNA/En-Spm
chr2	3152023	3152152	-	130	AT2TE13630	ATENSPM2	DNA/En-Spm
chr2	3167952	3168060	-	109	AT2TE13695	ATENSPM6	DNA/En-Spm
chr2	3168061	3168774	-	714	AT2TE13700	ATENSPM9	DNA/En-Spm
chr2	3203108	3203705	-	598	AT2TE13840	ATENSPM10	DNA/En-Spm
chr2	3552889	3554461	-	1573	AT2TE15495	ATENSPM3	DNA/En-Spm
chr2	3726671	3727339	+	669	AT2TE16165	ATENSPM10	DNA/En-Spm
chr2	3727340	3727724	+	385	AT2TE16170	ATENSPM10	DNA/En-Spm
chr2	3728281	3728610	-	330	AT2TE16175	ATENSPM9	DNA/En-Spm
chr2	3785520	3794054	-	8535	AT2TE16310	ATENSPM7	DNA/En-Spm
chr2	3798604	3798774	-	171	AT2TE16330	ATENSPM11	DNA/En-Spm
chr2	3804226	3808133	-	3908	AT2TE16365	ATENSPM11	DNA/En-Spm
chr2	3804858	3804879	-	22	AT2TE16370	ATENSPM10	DNA/En-Spm
chr2	3806896	3806931	-	36	AT2TE16380	ATENSPM10	DNA/En-Spm
chr2	3809218	3812552	-	3335	AT2TE16390	ATENSPM10	DNA/En-Spm
chr2	3815598	3815918	-	321	AT2TE16405	ATENSPM6	DNA/En-Spm
chr2	3817017	3818989	-	1973	AT2TE16420	ATENSPM9	DNA/En-Spm
chr2	3818990	3819690	-	701	AT2TE16425	ATENSPM5	DNA/En-Spm
chr2	3820356	3820574	-	219	AT2TE16435	ATENSPM9	DNA/En-Spm
chr2	3837881	3842825	+	4945	AT2TE16510	ATENSPM5	DNA/En-Spm
chr2	3841577	3841607	+	31	AT2TE16515	ATENSPM5	DNA/En-Spm
chr2	4007378	4007516	+	139	AT2TE16950	ATENSPM3	DNA/En-Spm
chr2	4007517	4008741	+	1225	AT2TE16955	ATENSPM3	DNA/En-Spm
chr2	4008077	4008131	+	55	AT2TE16960	ATENSPM7	DNA/En-Spm
chr2	4035772	4044425	+	8654	AT2TE17110	ATENSPM6	DNA/En-Spm
chr2	4162311	4169555	+	7245	AT2TE17600	ATENSPM6	DNA/En-Spm
chr2	4385856	4394311	-	8456	AT2TE18415	ATENSPM3	DNA/En-Spm
chr2	4404337	4407935	-	3599	AT2TE18450	ATENSPM1A	DNA/En-Spm
chr2	4535962	4536173	+	212	AT2TE18925	ATENSPM8	DNA/En-Spm
chr2	4536651	4538819	+	2169	AT2TE18935	ATENSPM8	DNA/En-Spm
chr2	4604977	4607996	+	3020	AT2TE19075	ATENSPM6	DNA/En-Spm
chr2	4626800	4626845	-	46	AT2TE19190	ATENSPM3	DNA/En-Spm
chr2	4626846	4626895	-	50	AT2TE19195	ATENSPM3	DNA/En-Spm
chr2	4626896	4631843	-	4948	AT2TE19200	ATENSPM7	DNA/En-Spm
chr2	4631844	4632056	-	213	AT2TE19205	ATENSPM7	DNA/En-Spm
chr2	4632057	4632087	-	31	AT2TE19210	ATENSPM3	DNA/En-Spm
chr2	4632088	4632467	-	380	AT2TE19215	ATENSPM6	DNA/En-Spm
chr2	4633356	4633468	-	113	AT2TE19220	ATENSPM3	DNA/En-Spm
chr2	4635918	4635951	-	34	AT2TE19235	ATENSPM3	DNA/En-Spm
chr2	4635952	4641165	-	5214	AT2TE19240	ATENSPM7	DNA/En-Spm
chr2	4641166	4641378	-	213	AT2TE19245	ATENSPM7	DNA/En-Spm
chr2	4641379	4641900	-	522	AT2TE19250	ATENSPM3	DNA/En-Spm
chr2	4645997	4646220	+	224	AT2TE19280	ATENSPM3	DNA/En-Spm
chr2	4684619	4684652	+	34	AT2TE19470	ATENSPM1A	DNA/En-Spm
chr2	4684653	4687069	+	2417	AT2TE19475	ATENSPM2	DNA/En-Spm
chr2	4691254	4693499	-	2246	AT2TE19505	ATENSPM11	DNA/En-Spm
chr2	4699597	4704005	-	4409	AT2TE19540	ATENSPM11	DNA/En-Spm
chr2	4700224	4700329	-	106	AT2TE19545	ATENSPM10	DNA/En-Spm
chr2	4707148	4709667	-	2520	AT2TE19565	ATENSPM10	DNA/En-Spm
chr2	4724593	4725018	-	426	AT2TE19595	ATENSPM2	DNA/En-Spm
chr2	4725035	4726100	-	1066	AT2TE19600	ATENSPM1A	DNA/En-Spm
chr2	4769835	4769923	+	89	AT2TE19800	ATENSPM11	DNA/En-Spm
chr2	4805855	4805893	+	39	AT2TE19930	ATENSPM6	DNA/En-Spm
chr2	4822593	4823694	+	1102	AT2TE20000	ATENSPM3	DNA/En-Spm
chr2	4823784	4824037	+	254	AT2TE20005	ATENSPM3	DNA/En-Spm
chr2	4827633	4829199	+	1567	AT2TE20020	ATENSPM2	DNA/En-Spm
chr2	4829822	4830253	+	432	AT2TE20030	ATENSPM11	DNA/En-Spm
chr2	4831815	4832215	+	401	AT2TE20040	ATENSPM10	DNA/En-Spm
chr2	4900803	4909281	+	8479	AT2TE20205	ATENSPM3	DNA/En-Spm
chr2	4909282	4909316	+	35	AT2TE20210	ATENSPM7	DNA/En-Spm
chr2	4910263	4910285	-	23	AT2TE20215	ATENSPM6	DNA/En-Spm
chr2	4910286	4919074	-	8789	AT2TE20220	ATENSPM5	DNA/En-Spm
chr2	4925171	4933931	-	8761	AT2TE20255	ATENSPM5	DNA/En-Spm
chr2	4997480	5001923	+	4444	AT2TE20480	ATENSPM3	DNA/En-Spm
chr2	5000356	5000421	+	66	AT2TE20485	ATENSPM7	DNA/En-Spm
chr2	5001375	5001417	+	43	AT2TE20490	ATENSPM7	DNA/En-Spm
chr2	5001924	5002012	+	89	AT2TE20495	ATENSPM3	DNA/En-Spm
chr2	5026832	5028640	-	1809	AT2TE20650	ATENSPM9	DNA/En-Spm
chr2	5028641	5028698	-	58	AT2TE20655	ATENSPM6	DNA/En-Spm
chr2	5028699	5028769	-	71	AT2TE20660	ATENSPM6	DNA/En-Spm
chr2	5030655	5030857	-	203	AT2TE20675	ATENSPM5	DNA/En-Spm
chr2	5115253	5116129	+	877	AT2TE20990	ATENSPM9	DNA/En-Spm
chr2	5147260	5148282	+	1023	AT2TE21100	ATENSPM5	DNA/En-Spm
chr2	5217209	5217372	-	164	AT2TE21320	ATENSPM10	DNA/En-Spm
chr2	5218108	5218240	-	133	AT2TE21330	ATENSPM10	DNA/En-Spm
chr2	5291313	5291494	+	182	AT2TE21575	ATENSPM1A	DNA/En-Spm
chr2	5325567	5326737	-	1171	AT2TE21670	ATENSPM6	DNA/En-Spm
chr2	5338033	5346285	-	8253	AT2TE21710	ATENSPM2	DNA/En-Spm
chr2	5413193	5413238	-	46	AT2TE21920	ATENSPM2	DNA/En-Spm
chr2	5413239	5414854	-	1616	AT2TE21925	ATENSPM6	DNA/En-Spm
chr2	5414855	5414895	-	41	AT2TE21930	ATENSPM2	DNA/En-Spm
chr2	5440527	5444575	+	4049	AT2TE22040	ATENSPM1	DNA/En-Spm
chr2	5444577	5444604	+	28	AT2TE22045	ATENSPM1A	DNA/En-Spm
chr2	5453328	5456816	-	3489	AT2TE22075	ATENSPM9	DNA/En-Spm
chr2	5453644	5453840	-	197	AT2TE22080	ATENSPM9	DNA/En-Spm
chr2	5456825	5456955	-	131	AT2TE22090	ATENSPM6	DNA/En-Spm
chr2	5457469	5457685	-	217	AT2TE22105	ATENSPM9	DNA/En-Spm
chr2	5523654	5527606	-	3953	AT2TE22335	ATENSPM1A	DNA/En-Spm
chr2	5729798	5732119	+	2322	AT2TE23185	ATENSPM9	DNA/En-Spm
chr2	5730678	5730908	+	231	AT2TE23190	ATENSPM5	DNA/En-Spm
chr2	5730909	5730935	+	27	AT2TE23195	ATENSPM5	DNA/En-Spm
chr2	5732120	5732175	+	56	AT2TE23200	ATENSPM9	DNA/En-Spm
chr2	5732176	5732215	+	40	AT2TE23205	ATENSPM6	DNA/En-Spm
chr2	5732216	5732411	+	196	AT2TE23210	ATENSPM9	DNA/En-Spm
chr2	5772999	5773237	+	239	AT2TE23470	ATENSPM1A	DNA/En-Spm
chr2	5817335	5822205	+	4871	AT2TE23705	ATENSPM4	DNA/En-Spm
chr2	6027027	6031164	-	4138	AT2TE24525	ATENSPM1A	DNA/En-Spm
chr2	6252018	6252965	-	948	AT2TE25495	ATENSPM1	DNA/En-Spm
chr2	6287165	6288181	+	1017	AT2TE25625	ATENSPM3	DNA/En-Spm
chr2	6399691	6400267	+	577	AT2TE26110	ATENSPM1A	DNA/En-Spm
chr2	6457326	6457503	-	178	AT2TE26355	ATENSPM3	DNA/En-Spm
chr2	6457602	6458064	-	463	AT2TE26360	ATENSPM7	DNA/En-Spm
