chr	start	end	strand	ID
chr1	25975951	25977038	-	AT1TE85105
chr1	16122860	16124077	+	AT1TE53095
chr1	27037855	27038984	-	AT1TE88455
chr1	14464210	14465550	+	AT1TE47630
chr1	25226572	25227819	+	AT1TE82780
chr1	18020920	18022668	-	AT1TE59770
chr1	15223944	15225219	-	AT1TE50000
chr1	27932606	27933669	+	AT1TE91400
chr1	8391611	8392741	+	AT1TE27095
chr1	13851265	13852459	+	AT1TE45425
chr1	15643951	15645170	+	AT1TE51525
chr1	20519724	20521099	+	AT1TE67800
chr1	15176824	15178336	-	AT1TE49830
chr1	23295656	23296870	-	AT1TE76780
chr1	11315041	11316663	-	AT1TE36605
chr1	16054521	16055754	+	AT1TE52880
chr1	16031001	16032234	+	AT1TE52830
chr1	10969137	10970374	+	AT1TE35420
chr1	15755705	15757547	+	AT1TE51855
chr1	25581977	25583821	+	AT1TE83920
chr1	15058249	15060097	-	AT1TE49285
chr1	16889134	16890972	-	AT1TE55925
chr1	13959438	13961274	-	AT1TE45815
chr1	11877672	11879507	-	AT1TE38505
chr1	13407453	13409316	+	AT1TE43845
chr1	15654343	15656208	-	AT1TE51570
chr1	21738689	21740552	+	AT1TE71725
chr1	14257876	14259091	-	AT1TE46775
chr1	14489797	14491652	+	AT1TE47730
chr1	15616246	15618055	-	AT1TE51370
chr1	29377753	29379561	+	AT1TE96100
chr1	24279583	24281393	+	AT1TE79830
chr1	17513192	17515002	+	AT1TE58050
chr1	13905142	13906966	+	AT1TE45635
chr1	15725602	15727426	+	AT1TE51775
chr1	28827348	28829167	+	AT1TE94305
chr1	8472050	8473869	+	AT1TE27340
chr1	13392126	13393945	-	AT1TE43780
chr1	12830337	12832135	-	AT1TE41765
chr1	15074170	15076081	-	AT1TE49325
chr1	15784488	15786430	-	AT1TE51990
chr1	19595438	19597361	-	AT1TE64825
chr1	16292256	16294190	+	AT1TE53650
chr1	19808116	19810029	+	AT1TE65500
chr1	4111111	4113062	+	AT1TE13375
chr1	13807788	13809671	-	AT1TE45240
chr1	15811239	15813218	+	AT1TE52055
chr1	3825781	3827697	-	AT1TE12430
chr1	10152773	10154690	+	AT1TE32755
chr1	16652100	16653994	-	AT1TE54900
chr1	16361221	16363108	+	AT1TE53925
chr1	17544936	17546348	+	AT1TE58155
chr1	12062736	12064146	-	AT1TE39105
chr1	21126579	21127989	-	AT1TE69830
chr1	10922413	10923823	-	AT1TE35280
chr1	11525687	11527099	-	AT1TE37305
chr1	18468647	18470057	+	AT1TE61210
chr1	20979423	20980832	+	AT1TE69285
chr1	27176169	27177572	+	AT1TE88925
chr1	14153457	14154863	+	AT1TE46490
chr1	17404788	17406194	-	AT1TE57640
chr1	25580568	25581976	+	AT1TE83915
chr1	14053505	14054914	+	AT1TE46170
chr1	18884949	18886365	-	AT1TE62560
chr1	15100967	15102110	-	AT1TE49430
chr1	27282096	27283517	+	AT1TE89270
chr1	15252092	15253294	-	AT1TE50165
chr1	15323541	15324969	-	AT1TE50470
chr1	12699869	12701299	+	AT1TE41415
chr1	16877908	16879338	-	AT1TE55890
chr1	16838753	16840185	-	AT1TE55715
chr1	8238455	8239849	-	AT1TE26535
chr1	11634653	11636076	-	AT1TE37655
chr1	12476770	12478196	+	AT1TE40620
chr1	24907485	24908870	-	AT1TE81825
chr1	14488373	14489795	-	AT1TE47725
chr1	17819845	17821266	-	AT1TE59155
chr1	11491440	11492840	+	AT1TE37175
chr1	22545587	22546987	+	AT1TE74370
chr1	7248747	7250145	-	AT1TE23410
chr1	27526711	27528093	+	AT1TE90070
chr1	13920722	13922110	-	AT1TE45710
chr1	14598730	14600111	-	AT1TE48040
chr1	422674	424055	+	AT1TE01370
chr1	13601689	13603065	-	AT1TE44555
chr1	16113423	16114784	+	AT1TE53065
chr1	8622247	8623616	-	AT1TE27830
chr1	15232067	15233436	-	AT1TE50055
chr1	12039279	12040654	+	AT1TE39010
chr1	16732149	16733523	-	AT1TE55295
chr1	14262180	14263528	+	AT1TE46795
chr1	19247837	19249271	-	AT1TE63790
chr1	14503024	14504548	+	AT1TE47775
chr1	20329352	20330733	+	AT1TE67185
chr1	13996687	13998078	-	AT1TE45970
chr1	14267046	14268443	-	AT1TE46810
chr1	18242164	18243561	-	AT1TE60445
chr1	1613272	1614662	-	AT1TE05280
chr1	9572801	9574191	-	AT1TE30840
chr1	11710255	11711644	-	AT1TE37935
chr1	17685244	17686629	-	AT1TE58725
chr1	14296550	14297935	-	AT1TE46925
chr1	20397885	20399270	+	AT1TE67365
chr1	17243085	17244472	-	AT1TE57175
chr1	14144307	14145694	-	AT1TE46445
chr1	16258426	16259815	-	AT1TE53540
chr1	13764318	13765814	+	AT1TE45120
chr1	24741046	24742542	-	AT1TE81275
chr1	13711059	13712501	+	AT1TE44905
chr1	3073227	3075036	-	AT1TE09970
chr1	4413215	4414712	-	AT1TE14335
chr1	16176732	16177990	+	AT1TE53320
chr1	13548239	13549729	+	AT1TE44345
chr1	10594118	10595604	-	AT1TE34275
chr1	11647426	11648912	+	AT1TE37705
chr1	23879052	23880537	-	AT1TE78575
chr1	14298786	14300271	-	AT1TE46950
chr1	6236275	6237764	+	AT1TE20195
chr1	18302777	18304452	+	AT1TE60665
chr1	9836131	9837644	-	AT1TE31660
chr1	16112356	16113422	+	AT1TE53060
chr1	8576451	8578073	-	AT1TE27665
chr1	25034157	25035674	+	AT1TE82220
chr1	20823687	20825199	+	AT1TE68775
chr1	14211195	14212645	+	AT1TE46650
chr1	9957339	9958844	+	AT1TE32110
chr1	3551136	3552618	-	AT1TE11565
chr1	3023386	3024890	-	AT1TE09820
chr1	18089635	18091144	+	AT1TE59980
chr1	6403764	6405272	-	AT1TE20755
chr1	12475265	12476769	-	AT1TE40615
chr1	16859161	16860639	-	AT1TE55810
chr1	19728521	19730000	+	AT1TE65210
chr1	13161426	13162868	-	AT1TE42950
chr1	6593173	6594618	+	AT1TE21370
chr1	21948561	21950006	+	AT1TE72465
chr1	6719325	6720759	+	AT1TE21735
chr1	3728969	3730413	+	AT1TE12135
chr1	14375773	14377214	-	AT1TE47295
chr1	14421426	14422867	-	AT1TE47515
chr1	24784474	24785914	+	AT1TE81405
chr1	9235933	9237369	-	AT1TE29770
chr1	13917578	13919016	+	AT1TE45705
chr1	14825788	14827235	-	AT1TE48700
chr1	5657945	5659382	-	AT1TE18295
chr1	13006366	13007984	-	AT1TE42400
chr1	8290585	8292025	+	AT1TE26735
chr1	15319908	15321345	-	AT1TE50450
chr1	14478944	14480394	-	AT1TE47700
chr1	16453797	16455250	-	AT1TE54250
chr1	16003506	16004974	-	AT1TE52745
chr1	15089940	15091579	-	AT1TE49375
chr1	13388504	13389976	+	AT1TE43775
chr1	17706491	17707964	+	AT1TE58805
chr1	8277589	8279056	+	AT1TE26675
chr1	15128771	15130450	-	AT1TE49595
chr1	16261098	16262552	+	AT1TE53560
chr1	28703306	28704766	+	AT1TE93915
chr1	16777875	16779338	-	AT1TE55450
chr1	11319716	11321176	+	AT1TE36615
chr1	28788493	28789862	-	AT1TE94200
chr1	22417390	22418756	+	AT1TE73995
chr1	16449871	16451234	+	AT1TE54235
chr1	15143173	15144446	-	AT1TE49695
chr1	10972424	10973698	-	AT1TE35425
chr1	5636842	5638117	-	AT1TE18220
chr1	18449115	18450393	-	AT1TE61145
chr1	16252755	16254035	+	AT1TE53510
chr1	22105363	22106636	-	AT1TE72980
chr1	15991520	15992798	-	AT1TE52715
chr1	15727768	15729042	+	AT1TE51780
chr1	15355824	15357733	-	AT1TE50665
chr1	13355891	13357161	+	AT1TE43690
chr1	17143386	17144656	+	AT1TE56795
chr1	12215647	12216917	-	AT1TE39660
chr1	19719378	19720657	-	AT1TE65175
chr1	10579209	10580491	+	AT1TE34215
chr1	16624534	16625815	-	AT1TE54795
chr1	17141640	17142928	-	AT1TE56775
chr1	17196167	17197459	+	AT1TE56990
chr1	16097901	16099192	-	AT1TE52990
chr1	26676912	26678206	+	AT1TE87330
chr1	7985126	7986420	+	AT1TE25685
chr1	2587143	2588427	-	AT1TE08420
chr1	29840235	29841521	+	AT1TE97605
chr1	21911773	21913054	-	AT1TE72310
chr1	13043911	13045178	-	AT1TE42575
chr1	25186572	25187854	-	AT1TE82665
chr1	1705375	1706660	+	AT1TE05585
chr1	9585965	9587249	-	AT1TE30890
chr1	8644568	8645833	-	AT1TE27905
chr1	25097891	25099159	+	AT1TE82410
chr1	5391427	5392691	+	AT1TE17415
chr1	10652085	10653331	-	AT1TE34445
chr1	16256750	16257997	-	AT1TE53530
chr1	11764130	11765379	+	AT1TE38125
chr1	13966453	13967701	-	AT1TE45845
chr1	15767339	15768468	-	AT1TE51950
chr1	16418840	16420085	-	AT1TE54110
chr1	6742979	6744224	+	AT1TE21805
chr1	24263648	24264885	-	AT1TE79790
chr1	19704373	19705615	+	AT1TE65115
chr1	14310437	14311679	+	AT1TE47020
chr1	19623491	19624732	+	AT1TE64905
chr1	21103163	21104416	-	AT1TE69700
chr1	12903459	12904712	-	AT1TE42050
chr1	1160069	1161330	+	AT1TE03785
chr1	13749078	13750339	-	AT1TE45060
chr1	18982387	18983645	-	AT1TE62875
chr1	17713520	17714780	+	AT1TE58825
chr1	15094070	15095327	-	AT1TE49405
chr1	17139894	17141150	-	AT1TE56765
chr1	14146257	14147510	-	AT1TE46455
chr1	13854430	13855683	-	AT1TE45430
chr1	14816664	14818335	+	AT1TE48670
chr1	13021229	13022484	-	AT1TE42465
chr1	15135168	15136463	-	AT1TE49650
chr1	15534156	15535457	+	AT1TE51140
chr1	20331795	20333360	-	AT1TE67190
chr1	10623650	10624994	-	AT1TE34365
chr1	10567972	10569320	+	AT1TE34170
chr1	15968719	15970140	-	AT1TE52620
chr1	23362723	23364064	-	AT1TE76970
chr1	18244349	18245691	+	AT1TE60455
chr1	20165158	20166498	+	AT1TE66610
chr1	15647289	15649158	+	AT1TE51555
chr1	3413549	3414889	+	AT1TE11110
chr1	27859648	27860967	+	AT1TE91165
chr1	6571873	6573214	+	AT1TE21300
chr1	15206507	15207845	-	AT1TE49945
chr1	6454677	6456015	+	AT1TE20925
chr1	17812534	17813882	-	AT1TE59135
chr1	20175620	20176979	-	AT1TE66675
chr1	15588988	15590261	+	AT1TE51295
chr1	13464543	13465904	-	AT1TE44055
chr1	24126180	24127536	-	AT1TE79345
chr1	11617703	11619060	+	AT1TE37610
chr1	18605158	18606513	-	AT1TE61660
chr1	22592372	22593721	-	AT1TE74530
chr1	28863786	28865139	-	AT1TE94405
chr1	13199829	13201184	+	AT1TE43085
chr1	10532077	10533434	+	AT1TE34045
chr1	19767863	19769832	-	AT1TE65360
chr1	14864082	14865438	+	AT1TE48760
chr1	25691419	25692747	+	AT1TE84235
chr1	17399524	17400835	+	AT1TE57620
chr1	15236925	15238028	-	AT1TE50100
chr1	19171978	19173840	-	AT1TE63525
chr1	15431702	15433006	-	AT1TE50945
chr1	12483560	12484873	-	AT1TE40645
chr1	12618547	12619858	+	AT1TE41170
chr1	15103610	15104914	-	AT1TE49450
chr1	27570012	27571314	+	AT1TE90225
chr1	16493333	16494635	+	AT1TE54410
chr1	24545319	24546634	+	AT1TE80625
chr1	10635648	10636952	+	AT1TE34400
chr1	22165044	22166347	-	AT1TE73190
chr1	11451945	11453249	-	AT1TE37050
chr1	9331683	9332985	-	AT1TE30080
chr1	20316269	20317599	-	AT1TE67140
chr1	15102111	15103242	-	AT1TE49435
chr1	16827474	16828789	-	AT1TE55675
chr1	20826180	20827505	+	AT1TE68785
chr1	7026808	7028132	-	AT1TE22720
chr1	15808309	15809636	+	AT1TE52040
chr1	13717241	13718566	-	AT1TE44940
chr1	13643189	13644511	-	AT1TE44660
chr1	19291507	19292829	-	AT1TE63950
chr1	14127035	14128352	-	AT1TE46395
chr1	17576130	17577445	-	AT1TE58345
chr1	14069500	14070821	+	AT1TE46230
chr1	7783017	7784339	+	AT1TE25025
chr1	8489150	8490468	-	AT1TE27395
chr1	16401464	16402983	-	AT1TE54030
chr1	13732970	13734491	+	AT1TE45010
chr1	11521626	11523416	-	AT1TE37275
chr1	13862959	13864749	-	AT1TE45475
chr1	16007083	16008873	+	AT1TE52765
chr1	15790137	15791906	-	AT1TE52000
chr1	12847931	12849661	+	AT1TE41820
chr1	9385168	9386902	+	AT1TE30250
chr1	14429068	14430800	-	AT1TE47545
chr1	15246024	15248014	-	AT1TE50140
chr1	12897749	12899470	-	AT1TE42010
chr1	13712509	13714228	-	AT1TE44910
chr1	18969795	18971496	-	AT1TE62825
chr1	19084554	19086291	+	AT1TE63240
chr1	15308540	15310254	-	AT1TE50385
chr1	15627368	15629085	+	AT1TE51420
chr1	4706567	4708276	-	AT1TE15240
chr1	20479732	20481471	+	AT1TE67650
chr1	12305760	12307523	-	AT1TE40020
chr1	16806151	16807920	+	AT1TE55590
chr1	10723434	10725219	+	AT1TE34650
chr1	18506066	18507853	+	AT1TE61335
chr1	13937844	13939631	+	AT1TE45780
chr1	14381663	14383424	+	AT1TE47315
chr1	12413662	12415420	+	AT1TE40380
chr1	13345721	13347477	-	AT1TE43635
chr1	13715003	13716730	-	AT1TE44930
chr1	26374208	26375957	+	AT1TE86375
chr1	10275977	10277727	+	AT1TE33210
chr1	16842837	16844613	-	AT1TE55765
chr1	14484872	14486672	+	AT1TE47715
chr1	20709456	20711250	-	AT1TE68395
chr1	6233921	6235720	-	AT1TE20180
chr1	22231071	22232773	-	AT1TE73425
chr1	14588474	14590167	-	AT1TE48030
chr1	13019465	13021045	-	AT1TE42445
chr1	17024	18924	+	AT1TE00025
chr1	13994949	13996527	-	AT1TE45965
chr1	20488675	20490263	+	AT1TE67670
chr1	11823544	11825123	+	AT1TE38315
chr1	13476002	13477572	-	AT1TE44100
chr1	19634430	19636005	+	AT1TE64940
chr1	15819546	15821124	+	AT1TE52095
chr1	22872211	22873790	+	AT1TE75405
chr1	13011058	13012650	+	AT1TE42415
chr1	14062307	14063914	+	AT1TE46215
chr1	18632331	18633937	-	AT1TE61755
chr1	13088090	13089696	+	AT1TE42755
chr1	16475349	16476987	-	AT1TE54350
chr1	16639094	16640684	-	AT1TE54835
chr1	14167482	14169076	+	AT1TE46540
chr1	14044362	14045934	+	AT1TE46140
chr1	17017022	17018618	+	AT1TE56365
chr1	18670473	18672041	-	AT1TE61870
chr1	10155201	10156790	+	AT1TE32765
chr1	14059070	14060612	+	AT1TE46190
