chr	start	end	strand	ID
chr1	12140695	12141659	-	AT1TE39380
chr1	9907902	9908868	+	AT1TE31930
chr1	21476036	21477001	+	AT1TE70875
chr1	13654646	13655611	-	AT1TE44705
chr1	9326099	9327064	-	AT1TE30070
chr1	15646121	15647086	-	AT1TE51545
chr1	12425690	12426661	+	AT1TE40415
chr1	13479194	13480165	-	AT1TE44115
chr1	16752948	16753927	-	AT1TE55345
chr1	12344981	12345962	+	AT1TE40165
chr1	18765892	18766872	-	AT1TE62200
chr1	19212534	19213512	+	AT1TE63665
chr1	24048882	24049860	+	AT1TE79090
chr1	19382035	19383006	-	AT1TE64185
chr1	17557171	17558145	+	AT1TE58270
chr1	10914999	10915973	+	AT1TE35250
chr1	20465427	20466401	+	AT1TE67600
chr1	12143179	12144154	+	AT1TE39405
chr1	18034530	18035503	-	AT1TE59805
chr1	20174321	20175287	+	AT1TE66660
chr1	13458372	13459371	-	AT1TE44030
chr1	12904713	12905225	+	AT1TE42055
chr1	25700066	25700720	+	AT1TE84255
chr1	4097906	4098872	+	AT1TE13320
chr1	9135757	9136720	-	AT1TE29415
chr1	3761903	3762819	+	AT1TE12230
chr1	10802426	10803341	-	AT1TE34895
chr1	4110104	4111021	+	AT1TE13365
chr1	16557973	16558890	+	AT1TE54600
chr1	17194072	17194987	+	AT1TE56975
chr1	24837368	24838286	+	AT1TE81580
chr1	13198033	13198946	-	AT1TE43070
chr1	6514400	6515317	+	AT1TE21130
chr1	17129095	17130009	+	AT1TE56715
chr1	13460983	13461897	+	AT1TE44045
chr1	9788340	9789252	-	AT1TE31505
chr1	9200537	9201450	-	AT1TE29660
chr1	15127857	15128770	-	AT1TE49590
chr1	13686651	13687570	+	AT1TE44795
chr1	4594612	4595537	+	AT1TE14905
chr1	15663354	15664279	+	AT1TE51605
chr1	11669320	11670243	-	AT1TE37790
chr1	19526802	19527727	+	AT1TE64630
chr1	10646145	10647068	-	AT1TE34435
chr1	15761332	15762254	-	AT1TE51900
chr1	13699680	13700601	-	AT1TE44855
chr1	10123505	10124428	+	AT1TE32655
chr1	16462601	16463520	+	AT1TE54310
chr1	15344656	15345377	-	AT1TE50590
chr1	257710	258629	-	AT1TE00840
chr1	16363116	16364036	-	AT1TE53930
chr1	14075464	14076385	+	AT1TE46245
chr1	10675996	10676907	-	AT1TE34515
chr1	16712141	16713041	+	AT1TE55200
chr1	21744195	21745093	-	AT1TE71755
chr1	15231166	15232066	-	AT1TE50050
chr1	9384160	9385031	-	AT1TE30240
chr1	24564713	24565614	+	AT1TE80690
chr1	13585937	13586834	-	AT1TE44490
chr1	24563338	24564237	+	AT1TE80680
chr1	9204216	9205113	+	AT1TE29665
chr1	19665949	19666845	+	AT1TE65030
chr1	13400777	13401576	+	AT1TE43810
chr1	15569644	15570478	+	AT1TE51255
chr1	16079632	16080531	+	AT1TE52945
chr1	55676	56576	+	AT1TE00150
chr1	15008630	15009556	+	AT1TE49165
chr1	11368460	11369371	+	AT1TE36775
chr1	7761201	7762110	-	AT1TE24955
chr1	17333421	17333962	-	AT1TE57445
chr1	25395223	25396132	+	AT1TE83335
chr1	15420952	15421858	-	AT1TE50885
chr1	29774232	29775138	-	AT1TE97390
chr1	18815487	18816392	-	AT1TE62390
chr1	24679817	24680722	+	AT1TE81060
chr1	19868310	19869213	-	AT1TE65680
chr1	3250579	3251485	+	AT1TE10560
chr1	16078727	16079631	-	AT1TE52940
chr1	9136881	9137784	-	AT1TE29420
chr1	9853586	9854513	+	AT1TE31710
chr1	696447	697372	-	AT1TE02265
chr1	9995553	9996478	-	AT1TE32225
chr1	26481879	26482830	+	AT1TE86710
chr1	21154288	21155239	+	AT1TE69935
chr1	28785405	28786355	-	AT1TE94190
chr1	19429180	19430131	-	AT1TE64355
chr1	26043562	26044510	-	AT1TE85335
chr1	13069750	13070698	-	AT1TE42680
chr1	12043641	12044591	+	AT1TE39040
chr1	10916592	10917541	+	AT1TE35260
chr1	13881654	13882600	-	AT1TE45545
chr1	12862269	12863217	+	AT1TE41865
chr1	22845386	22846335	+	AT1TE75300
chr1	19030246	19031195	+	AT1TE63060
chr1	18396535	18397484	+	AT1TE60955
chr1	27147362	27148308	-	AT1TE88820
chr1	17189244	17190198	+	AT1TE56955
chr1	7047814	7048779	+	AT1TE22795
chr1	12884587	12885550	+	AT1TE41935
chr1	5197905	5198865	+	AT1TE16810
chr1	17398193	17399151	-	AT1TE57610
chr1	13202309	13203265	-	AT1TE43100
chr1	17976640	17977598	+	AT1TE59660
chr1	15642414	15643368	+	AT1TE51515
chr1	25051700	25052655	-	AT1TE82270
chr1	13255905	13256863	+	AT1TE43320
chr1	18395578	18396534	-	AT1TE60950
chr1	7984160	7985117	+	AT1TE25680
chr1	18338815	18339763	+	AT1TE60780
chr1	11099332	11100277	-	AT1TE35860
chr1	10949476	10950410	-	AT1TE35380
chr1	19056565	19057234	+	AT1TE63150
chr1	11782553	11783489	-	AT1TE38195
chr1	13730391	13731324	+	AT1TE44985
chr1	21681523	21682456	+	AT1TE71540
chr1	13994018	13994948	-	AT1TE45960
chr1	18437209	18438136	+	AT1TE61110
chr1	15524078	15525003	-	AT1TE51100
chr1	12925451	12926377	-	AT1TE42140
chr1	12525578	12526506	+	AT1TE40770
chr1	8538891	8539819	+	AT1TE27550
chr1	8488223	8489149	-	AT1TE27390
chr1	9416023	9416970	+	AT1TE30350
chr1	7706435	7707375	+	AT1TE24830
chr1	11974525	11975469	+	AT1TE38755
chr1	17215221	17216165	+	AT1TE57060
chr1	2513507	2514452	+	AT1TE08190
chr1	22503367	22504312	-	AT1TE74235
chr1	22781384	22782326	-	AT1TE75110
chr1	29323248	29324191	+	AT1TE95930
chr1	25565865	25566805	-	AT1TE83875
chr1	23321142	23322080	-	AT1TE76850
chr1	15410104	15411044	+	AT1TE50850
chr1	28581357	28582297	+	AT1TE93510
chr1	12968374	12969313	-	AT1TE42290
chr1	9282961	9283901	-	AT1TE29920
chr1	17332480	17333420	-	AT1TE57440
chr1	28817934	28818873	-	AT1TE94285
chr1	15263898	15264560	-	AT1TE50240
chr1	13750458	13751045	+	AT1TE45075
chr1	19086474	19087248	+	AT1TE63255
chr1	14340694	14341290	+	AT1TE47110
chr1	16701968	16702565	+	AT1TE55110
chr1	20164577	20165157	+	AT1TE66605
chr1	21127990	21128869	+	AT1TE69835
chr1	11527100	11527603	-	AT1TE37310
chr1	10973699	10974368	-	AT1TE35430
chr1	11636077	11637042	+	AT1TE37660
chr1	9582976	9583971	+	AT1TE30875
chr1	13087385	13088087	+	AT1TE42750
chr1	15367338	15368063	-	AT1TE50735
chr1	16879339	16879926	+	AT1TE55895
chr1	27307033	27307927	-	AT1TE89360
chr1	17553242	17554137	+	AT1TE58210
chr1	11120129	11120890	-	AT1TE35930
chr1	20172045	20172728	-	AT1TE66640
chr1	10597579	10598342	+	AT1TE34300
chr1	16171440	16172202	-	AT1TE53310
chr1	22739627	22740387	-	AT1TE74975
chr1	13856963	13857723	-	AT1TE45445
chr1	12976099	12976857	-	AT1TE42315
chr1	22282556	22283316	+	AT1TE73570
chr1	20095311	20096007	-	AT1TE66405
chr1	24330367	24331130	-	AT1TE79980
chr1	3068469	3069234	+	AT1TE09960
chr1	6758935	6759700	+	AT1TE21840
chr1	15097189	15097955	-	AT1TE49420
chr1	12440221	12440987	-	AT1TE40470
chr1	12613423	12614189	-	AT1TE41130
chr1	10578441	10579208	+	AT1TE34210
chr1	24732952	24733719	+	AT1TE81245
chr1	12554549	12555313	-	AT1TE40900
chr1	14493183	14493851	+	AT1TE47745
chr1	12257210	12257975	+	AT1TE39820
chr1	4293328	4294088	+	AT1TE13965
chr1	22290385	22291150	+	AT1TE73590
chr1	22871445	22872210	+	AT1TE75400
chr1	669867	670631	-	AT1TE02175
chr1	14301649	14302414	+	AT1TE46960
chr1	28856118	28856877	+	AT1TE94380
chr1	15235857	15236842	-	AT1TE50085
chr1	24607442	24608192	+	AT1TE80830
chr1	3926904	3927654	+	AT1TE12775
chr1	16236801	16237549	-	AT1TE53465
chr1	6378719	6379470	+	AT1TE20665
chr1	13155542	13156291	+	AT1TE42935
chr1	10064689	10065436	-	AT1TE32465
chr1	19352908	19353478	-	AT1TE64105
chr1	24039167	24039912	-	AT1TE79065
chr1	10982120	10982866	+	AT1TE35460
chr1	18316749	18317496	+	AT1TE60705
chr1	19654971	19655716	-	AT1TE65005
chr1	17290069	17290814	-	AT1TE57300
chr1	16789888	16790639	-	AT1TE55500
chr1	13164662	13165419	+	AT1TE42965
chr1	12482331	12483086	-	AT1TE40635
chr1	18233938	18234696	+	AT1TE60405
chr1	16698314	16699068	-	AT1TE55090
chr1	22775861	22776617	+	AT1TE75065
chr1	16962406	16963162	+	AT1TE56155
chr1	5130005	5130759	+	AT1TE16595
chr1	15331032	15331783	-	AT1TE50510
chr1	18360837	18361592	+	AT1TE60840
chr1	15791917	15792668	+	AT1TE52005
chr1	13097432	13098188	+	AT1TE42790
chr1	12300215	12300968	-	AT1TE40000
chr1	22828603	22829372	+	AT1TE75245
chr1	12529448	12530215	-	AT1TE40800
chr1	11631746	11632526	+	AT1TE37645
chr1	28551781	28552561	+	AT1TE93405
chr1	22818100	22818880	+	AT1TE75215
chr1	20773296	20774075	-	AT1TE68605
chr1	16719532	16720312	+	AT1TE55230
chr1	11935690	11936470	-	AT1TE38630
chr1	4892277	4893055	-	AT1TE15840
chr1	17502944	17503720	-	AT1TE58005
chr1	9807055	9807834	+	AT1TE31560
chr1	12412843	12413622	+	AT1TE40375
chr1	13860290	13861071	-	AT1TE45465
chr1	23454950	23455733	+	AT1TE77230
chr1	19717821	19718604	+	AT1TE65165
chr1	19483198	19483984	+	AT1TE64495
chr1	12761604	12762391	+	AT1TE41590
chr1	6402870	6403656	-	AT1TE20745
chr1	8791596	8792382	+	AT1TE28375
chr1	16737735	16738517	-	AT1TE55305
chr1	13939978	13940762	+	AT1TE45785
chr1	19236619	19237400	-	AT1TE63745
chr1	18980600	18981376	-	AT1TE62865
chr1	12230817	12231359	-	AT1TE39720
chr1	12422680	12423456	-	AT1TE40400
chr1	18390642	18391418	-	AT1TE60935
chr1	24402525	24403295	+	AT1TE80170
chr1	26139772	26140541	-	AT1TE85640
chr1	19682347	19683118	+	AT1TE65065
chr1	19731890	19732662	+	AT1TE65225
chr1	2886534	2887304	-	AT1TE09365
chr1	15429646	15430414	-	AT1TE50925
chr1	11958317	11959087	+	AT1TE38705
chr1	25505677	25506447	+	AT1TE83670
chr1	11205827	11206597	+	AT1TE36225
chr1	23191462	23192231	+	AT1TE76460
chr1	19917247	19918014	-	AT1TE65840
chr1	17607201	17607973	+	AT1TE58445
chr1	16690631	16691400	+	AT1TE55055
chr1	10234219	10234987	-	AT1TE33045
chr1	8054292	8055062	+	AT1TE25920
chr1	17632375	17633144	+	AT1TE58525
chr1	14383838	14384611	+	AT1TE47325
chr1	14151754	14152529	-	AT1TE46480
chr1	24704182	24704959	+	AT1TE81145
chr1	14467538	14468313	-	AT1TE47645
chr1	19403934	19404711	+	AT1TE64280
chr1	15200023	15200536	-	AT1TE49895
chr1	15335355	15336129	-	AT1TE50540
chr1	17502232	17502943	+	AT1TE58000
chr1	11019474	11020246	-	AT1TE35590
chr1	8582914	8583685	-	AT1TE27690
chr1	22877802	22878576	+	AT1TE75415
chr1	8538081	8538854	-	AT1TE27540
chr1	12079833	12080605	-	AT1TE39145
chr1	17619879	17620625	+	AT1TE58480
chr1	13784781	13785497	-	AT1TE45165
chr1	13495371	13496086	-	AT1TE44155
chr1	11294093	11294808	-	AT1TE36530
chr1	10621747	10622463	-	AT1TE34360
chr1	17673761	17674478	+	AT1TE58685
chr1	14413313	14414030	-	AT1TE47495
chr1	7505041	7505756	-	AT1TE24165
chr1	27178399	27179114	+	AT1TE88935
chr1	25594251	25594966	+	AT1TE83945
chr1	17105491	17106207	+	AT1TE56610
chr1	21134775	21135490	-	AT1TE69875
chr1	14367660	14368377	-	AT1TE47275
chr1	14097912	14098542	-	AT1TE46295
chr1	18551539	18552259	-	AT1TE61465
chr1	20747893	20748615	+	AT1TE68515
chr1	21072074	21072796	+	AT1TE69585
chr1	22025615	22026334	-	AT1TE72735
chr1	16093189	16093881	-	AT1TE52975
chr1	6513628	6514347	-	AT1TE21120
chr1	3342433	3343130	-	AT1TE10865
chr1	8189829	8190549	+	AT1TE26370
chr1	7674323	7675043	+	AT1TE24720
chr1	22990841	22991677	-	AT1TE75770
chr1	25354201	25354919	-	AT1TE83210
chr1	4169823	4170537	+	AT1TE13560
chr1	28522007	28522718	-	AT1TE93300
chr1	26551492	26552205	+	AT1TE86940
chr1	7285421	7286126	-	AT1TE23520
chr1	24484054	24484762	+	AT1TE80410
chr1	6218531	6219237	-	AT1TE20110
chr1	5372483	5373191	+	AT1TE17360
chr1	18793148	18793856	+	AT1TE62300
chr1	13810196	13810903	+	AT1TE45260
chr1	27117491	27118195	-	AT1TE88730
chr1	27675433	27676136	+	AT1TE90555
chr1	12298456	12299158	-	AT1TE39975
chr1	21786756	21787461	+	AT1TE71915
chr1	21823014	21823719	+	AT1TE72020
chr1	17125540	17126245	+	AT1TE56695
chr1	22060009	22060730	-	AT1TE72845
chr1	10160018	10160728	+	AT1TE32790
chr1	13761109	13761821	+	AT1TE45110
chr1	28935708	28936420	+	AT1TE94640
chr1	11125700	11126411	-	AT1TE35955
chr1	13707424	13708135	-	AT1TE44890
chr1	19777436	19778145	-	AT1TE65400
chr1	21335894	21336605	+	AT1TE70470
chr1	21428116	21428825	-	AT1TE70735
chr1	12271744	12272453	-	AT1TE39865
chr1	17390117	17390827	+	AT1TE57585
chr1	19626932	19627642	+	AT1TE64915
chr1	7474986	7475697	+	AT1TE24060
chr1	1379290	1380001	+	AT1TE04500
chr1	16805487	16806150	-	AT1TE55585
chr1	5289335	5290044	-	AT1TE17095
chr1	23518780	23519503	+	AT1TE77440
chr1	22712432	22713169	+	AT1TE74900
chr1	11044865	11045603	+	AT1TE35670
chr1	11972704	11973440	-	AT1TE38740
chr1	22778334	22779072	+	AT1TE75090
chr1	25779500	25780236	+	AT1TE84520
chr1	4311640	4312374	-	AT1TE14025
chr1	8374635	8375371	+	AT1TE27030
chr1	15922950	15923689	+	AT1TE52480
chr1	7138402	7139137	+	AT1TE23080
chr1	22364826	22365559	-	AT1TE73835
chr1	29177413	29178148	+	AT1TE95440
chr1	4082294	4083025	-	AT1TE13270
chr1	16414130	16414869	+	AT1TE54100
chr1	18149697	18150436	-	AT1TE60165
chr1	17619322	17619878	+	AT1TE58475
chr1	10982871	10983613	-	AT1TE35465
chr1	16405734	16406476	-	AT1TE54060
chr1	19028065	19028807	-	AT1TE63045
chr1	17822858	17823602	+	AT1TE59170
chr1	23448073	23448817	+	AT1TE77205
chr1	7323624	7324366	-	AT1TE23655
chr1	12728938	12729681	+	AT1TE41465
chr1	11384554	11385295	+	AT1TE36820
chr1	29180295	29181036	+	AT1TE95450
chr1	7975862	7976602	-	AT1TE25655
chr1	19573999	19574741	+	AT1TE64750
chr1	28342076	28342819	+	AT1TE92750
chr1	5422456	5423198	+	AT1TE17515
chr1	16069348	16070136	+	AT1TE52920
chr1	20494116	20494849	+	AT1TE67700
chr1	18420693	18421416	-	AT1TE61055
chr1	13404115	13404839	-	AT1TE43830
chr1	9277961	9278688	+	AT1TE29900
chr1	16500126	16500851	-	AT1TE54430
chr1	12131009	12131736	+	AT1TE39335
chr1	6573464	6574189	+	AT1TE21305
chr1	24603054	24603779	+	AT1TE80810
chr1	15349465	15349965	-	AT1TE50625
chr1	9177762	9178303	-	AT1TE29575
chr1	17340982	17341706	+	AT1TE57460
chr1	14186049	14186771	-	AT1TE46600
chr1	11722544	11723269	-	AT1TE37985
chr1	12762669	12763393	+	AT1TE41600
chr1	11427691	11428401	-	AT1TE36960
chr1	3251486	3252211	+	AT1TE10565
chr1	12097551	12098275	+	AT1TE39225
chr1	15289860	15290591	-	AT1TE50335
chr1	13149788	13150516	+	AT1TE42915
chr1	29604582	29605310	-	AT1TE96830
chr1	15623716	15624445	-	AT1TE51395
chr1	17093643	17094313	-	AT1TE56560
chr1	21609924	21610652	+	AT1TE71310
chr1	17415478	17416206	+	AT1TE57710
chr1	15906049	15906574	+	AT1TE52365
chr1	20205353	20206079	-	AT1TE66770
chr1	15357957	15358683	-	AT1TE50680
chr1	25577158	25577946	+	AT1TE83900
chr1	24119700	24120486	-	AT1TE79320
chr1	7831067	7831925	+	AT1TE25190
chr1	2253787	2254643	-	AT1TE07360
chr1	21369630	21370488	+	AT1TE70545
chr1	11550282	11551141	+	AT1TE37390
chr1	13879035	13879890	-	AT1TE45530
chr1	24500750	24501603	-	AT1TE80465
chr1	18189520	18190373	-	AT1TE60270
chr1	13368517	13369371	-	AT1TE43730
chr1	19593932	19594786	-	AT1TE64820
chr1	2461274	2462129	-	AT1TE08020
chr1	13901101	13901961	+	AT1TE45610
chr1	15906633	15907491	-	AT1TE52375
chr1	1518865	1519729	+	AT1TE04970
chr1	13896397	13897259	-	AT1TE45590
chr1	23327347	23328211	+	AT1TE76860
chr1	27222090	27222955	+	AT1TE89075
chr1	24092606	24093471	+	AT1TE79215
chr1	25197248	25198112	+	AT1TE82695
chr1	21725927	21726790	+	AT1TE71690
chr1	1205740	1206603	+	AT1TE03930
chr1	17589741	17590601	-	AT1TE58390
chr1	15174825	15175683	-	AT1TE49825
chr1	18994617	18995469	-	AT1TE62915
chr1	11513388	11514249	+	AT1TE37235
chr1	17285711	17286573	+	AT1TE57290
chr1	21615298	21616150	-	AT1TE71330
chr1	460800	461652	-	AT1TE01490
chr1	13031962	13032813	-	AT1TE42515
chr1	16105380	16106224	-	AT1TE53025
chr1	16067595	16068439	-	AT1TE52910
chr1	11863985	11864831	+	AT1TE38460
chr1	12038435	12039278	-	AT1TE39005
chr1	13465905	13466750	+	AT1TE44060
chr1	15118810	15119651	-	AT1TE49545
chr1	18545174	18546015	-	AT1TE61450
chr1	24027108	24027951	+	AT1TE79030
chr1	432995	433837	-	AT1TE01405
chr1	13067784	13068628	+	AT1TE42670
chr1	13570522	13571376	+	AT1TE44425
chr1	28398201	28399052	-	AT1TE92905
chr1	15794827	15795675	-	AT1TE52015
chr1	22876045	22876893	-	AT1TE75410
chr1	21941897	21942745	+	AT1TE72400
chr1	23856454	23857302	+	AT1TE78505
chr1	256075	256920	-	AT1TE00825
chr1	13217275	13218121	-	AT1TE43180
chr1	21033413	21034260	-	AT1TE69440
chr1	16705921	16706785	-	AT1TE55135
chr1	26520002	26520890	+	AT1TE86845
chr1	19011248	19012135	-	AT1TE62980
chr1	15172577	15173462	-	AT1TE49805
chr1	16504654	16505537	+	AT1TE54450
chr1	12735111	12735992	-	AT1TE41510
chr1	17605501	17606391	+	AT1TE58430
chr1	21260147	21261030	+	AT1TE70230
chr1	17438813	17439704	+	AT1TE57790
chr1	16089102	16089995	+	AT1TE52960
chr1	11351513	11352405	-	AT1TE36715
chr1	21387040	21387932	-	AT1TE70595
chr1	10959980	10960874	+	AT1TE35400
chr1	12020228	12021118	-	AT1TE38945
chr1	13119393	13120283	-	AT1TE42850
chr1	9900282	9901174	+	AT1TE31905
chr1	13311597	13312488	+	AT1TE43510
chr1	3380595	3381483	-	AT1TE10995
chr1	21856930	21857822	+	AT1TE72120
chr1	12290232	12291121	-	AT1TE39940
chr1	17839002	17839842	-	AT1TE59220
chr1	23725657	23726536	-	AT1TE78115
chr1	24529373	24530253	+	AT1TE80575
chr1	17254023	17254893	-	AT1TE57210
chr1	18433794	18434665	-	AT1TE61100
chr1	23211864	23212737	+	AT1TE76520
chr1	12802801	12803671	+	AT1TE41710
chr1	12470417	12471254	+	AT1TE40605
chr1	21626456	21627325	+	AT1TE71365
chr1	18647731	18648596	-	AT1TE61805
chr1	11517046	11517911	-	AT1TE37260
chr1	29363204	29364071	+	AT1TE96055
chr1	15194023	15194675	-	AT1TE49865
chr1	19231113	19231979	-	AT1TE63715
chr1	15291184	15292063	-	AT1TE50340
chr1	10239321	10240195	+	AT1TE33075
chr1	9146287	9147162	+	AT1TE29475
chr1	17168000	17168879	+	AT1TE56880
chr1	12937931	12938808	-	AT1TE42190
chr1	20508542	20509420	-	AT1TE67755
chr1	19869214	19870090	-	AT1TE65685
chr1	912339	913217	+	AT1TE02980
chr1	10506501	10507368	-	AT1TE33955
chr1	28520137	28521012	+	AT1TE93290
chr1	15549796	15550663	+	AT1TE51185
chr1	21168475	21169350	+	AT1TE69975
chr1	19353479	19354354	-	AT1TE64110
chr1	8862644	8863519	-	AT1TE28620
chr1	25495788	25496662	-	AT1TE83640
chr1	21449291	21450131	+	AT1TE70800
chr1	12339286	12340088	+	AT1TE40145
chr1	13180946	13181769	-	AT1TE43030
chr1	19771187	19771989	-	AT1TE65380
chr1	13396399	13397204	+	AT1TE43795
chr1	12693753	12694558	+	AT1TE41395
chr1	14829785	14830590	+	AT1TE48705
chr1	29983277	29984079	+	AT1TE98060
chr1	24386456	24387255	-	AT1TE80120
chr1	16209060	16209861	+	AT1TE53405
chr1	12894688	12895316	+	AT1TE41980
chr1	15909054	15909855	+	AT1TE52385
chr1	14673837	14674639	+	AT1TE48240
chr1	12990125	12990931	+	AT1TE42355
chr1	14116034	14116840	-	AT1TE46355
chr1	5275965	5276773	+	AT1TE17050
chr1	10894475	10895281	-	AT1TE35180
chr1	15905244	15906048	-	AT1TE52360
chr1	30068690	30069495	-	AT1TE98340
chr1	16683893	16684692	-	AT1TE55010
chr1	22497363	22498170	+	AT1TE74220
chr1	6654801	6655609	+	AT1TE21560
chr1	13894164	13894969	-	AT1TE45570
chr1	22512715	22513516	+	AT1TE74260
chr1	21131107	21131907	+	AT1TE69855
chr1	13811963	13812763	+	AT1TE45280
chr1	24573517	24574310	+	AT1TE80710
chr1	1676364	1677158	+	AT1TE05485
chr1	24004623	24005417	+	AT1TE78975
chr1	22376085	22376877	+	AT1TE73865
chr1	22766428	22767218	-	AT1TE75050
chr1	19876248	19877040	+	AT1TE65710
chr1	12500395	12501185	-	AT1TE40690
chr1	10490334	10491121	-	AT1TE33905
chr1	10382584	10383371	-	AT1TE33550
chr1	22111959	22112753	+	AT1TE73010
chr1	2234389	2235176	-	AT1TE07300
chr1	17727205	17727996	+	AT1TE58880
chr1	16686270	16687057	-	AT1TE55020
chr1	15886309	15887099	+	AT1TE52280
chr1	16793592	16794406	+	AT1TE55540
chr1	17029606	17030400	+	AT1TE56400
chr1	15554230	15554880	-	AT1TE51200
chr1	12786026	12786825	+	AT1TE41670
chr1	12772373	12773172	+	AT1TE41630
chr1	11201432	11202232	+	AT1TE36205
chr1	17511498	17512296	-	AT1TE58030
chr1	9862697	9863641	+	AT1TE31750
chr1	13302506	13303122	+	AT1TE43460
chr1	22191821	22192616	+	AT1TE73300
chr1	7845474	7846269	+	AT1TE25260
chr1	10956552	10957346	-	AT1TE35395
chr1	13504266	13505061	-	AT1TE44205
chr1	3925331	3926124	-	AT1TE12770
chr1	8447529	8448339	+	AT1TE27280
chr1	14998919	14999727	-	AT1TE49140
chr1	12240470	12241280	+	AT1TE39755
chr1	5082821	5083651	+	AT1TE16450
chr1	17246185	17247014	-	AT1TE57190
chr1	6661663	6662494	+	AT1TE21575
chr1	12792759	12793590	-	AT1TE41680
chr1	16396140	16396969	+	AT1TE54015
chr1	19267340	19268167	-	AT1TE63870
chr1	8287385	8288211	-	AT1TE26700
chr1	16800153	16800984	-	AT1TE55555
chr1	17064420	17065248	+	AT1TE56480
chr1	20339967	20340796	+	AT1TE67210
chr1	21754363	21755189	-	AT1TE71790
chr1	1275795	1276621	-	AT1TE04165
chr1	18096129	18096961	-	AT1TE60000
chr1	17133868	17134707	+	AT1TE56730
chr1	7675878	7676715	-	AT1TE24730
chr1	23622342	23623180	-	AT1TE77790
chr1	6483605	6484442	+	AT1TE21025
chr1	25564413	25565250	+	AT1TE83865
chr1	609513	610347	+	AT1TE01985
chr1	8793538	8794372	+	AT1TE28380
chr1	13529503	13530335	-	AT1TE44275
chr1	13236642	13237476	-	AT1TE43240
chr1	17454605	17455441	+	AT1TE57845
chr1	21172521	21173360	-	AT1TE69990
chr1	24797828	24798653	-	AT1TE81440
chr1	13530737	13531562	-	AT1TE44290
chr1	11492841	11493647	-	AT1TE37180
chr1	7786504	7787318	-	AT1TE25030
chr1	13387202	13388018	+	AT1TE43770
chr1	21106910	21107725	-	AT1TE69745
chr1	15674665	15675483	+	AT1TE51635
chr1	13473688	13474500	-	AT1TE44085
chr1	20559590	20560402	-	AT1TE67920
chr1	21637419	21638230	-	AT1TE71405
chr1	21946201	21947011	+	AT1TE72435
chr1	25423729	25424547	+	AT1TE83420
chr1	14140133	14140939	+	AT1TE46430
chr1	20491347	20492157	-	AT1TE67685
chr1	19923736	19924547	+	AT1TE65855
chr1	19649523	19650350	+	AT1TE64990
chr1	15766556	15767338	-	AT1TE51945
chr1	14402455	14403277	-	AT1TE47445
chr1	14356802	14357624	-	AT1TE47225
chr1	16255182	16256004	-	AT1TE53525
chr1	13785859	13786684	+	AT1TE45170
chr1	26397697	26398521	-	AT1TE86445
chr1	13894971	13895793	-	AT1TE45575
chr1	11312254	11313077	+	AT1TE36590
chr1	12439397	12440220	+	AT1TE40465
chr1	1194345	1195166	+	AT1TE03900
chr1	28526861	28527671	+	AT1TE93320
chr1	16840609	16841432	-	AT1TE55730
chr1	24724643	24725465	+	AT1TE81220
chr1	15546604	15547274	+	AT1TE51170
chr1	12183387	12184077	-	AT1TE39530
chr1	13345033	13345720	-	AT1TE43630
chr1	15324970	15325947	-	AT1TE50475
chr1	20166499	20167335	-	AT1TE66615
