chr	start	end	strand	ID
chr1	1596007	1597848	-	AT1G05440
chr1	1599911	1601214	+	AT1G05450
chr1	1629446	1630863	+	AT1G05510
chr1	1636496	1637863	-	AT1G05530
chr1	1639286	1640811	+	AT1G05540
chr1	1645498	1647147	-	AT1G05560
chr1	1671936	1673856	+	AT1G05600
chr1	1690264	1692126	-	AT1G05650
chr1	1694286	1696058	-	AT1G05660
chr1	1701116	1702749	-	AT1G05675
chr1	1703092	1704691	-	AT1G05680
chr1	1717447	1718909	-	AT1G05720
chr1	1718555	1720303	+	AT1G05730
chr1	1726608	1728404	+	AT1G05780
chr1	1741204	1742619	+	AT1G05800
chr1	1748314	1749460	+	AT1G05810
chr1	1771457	1773293	-	AT1G05870
chr1	1784803	1786292	+	AT1G05894
chr1	1796778	1798254	+	AT1G05920
chr1	1799418	1800933	+	AT1G05930
chr1	1816056	1817282	-	AT1G05970
chr1	1820308	1821894	-	AT1G06000
chr1	1822618	1823997	+	AT1G06010
chr1	1824548	1826101	+	AT1G06020
chr1	1826880	1828161	+	AT1G06030
chr1	1828413	1829890	-	AT1G06040
chr1	1830605	1832555	-	AT1G06050
chr1	1832943	1834861	+	AT1G06060
chr1	1847883	1849693	+	AT1G06090
chr1	1851530	1853019	+	AT1G06100
chr1	1853077	1855031	-	AT1G06110
chr1	1855943	1857718	+	AT1G06120
chr1	1864796	1866472	+	AT1G06140
chr1	1884981	1886897	-	AT1G06170
chr1	1889408	1891158	+	AT1G06180
chr1	1892273	1894148	-	AT1G06190
chr1	1913256	1914895	-	AT1G06250
chr1	1916430	1917585	+	AT1G06260
chr1	1918088	1919760	-	AT1G06270
chr1	1935293	1936819	-	AT1G06350
chr1	1938963	1940459	-	AT1G06360
chr1	1950844	1952785	-	AT1G06400
chr1	1958923	1959947	+	AT1G06420
chr1	1963380	1965051	-	AT1G06440
chr1	1965840	1967219	+	AT1G06450
chr1	1989479	1990730	+	AT1G06500
chr1	1992333	1993840	+	AT1G06510
chr1	1990634	1992228	-	AT1G06515
chr1	2001594	2002596	+	AT1G06530
chr1	2011885	2013545	-	AT1G06570
chr1	2025601	2027271	+	AT1G06620
chr1	2032338	2034018	+	AT1G06640
chr1	2034156	2035626	+	AT1G06645
chr1	2035839	2037366	+	AT1G06650
chr1	2047825	2049418	+	AT1G06680
chr1	2076504	2077698	-	AT1G06760
chr1	2105048	2106749	+	AT1G06850
chr1	2126749	2128060	+	AT1G06923
chr1	2128843	2129883	+	AT1G06930
chr1	2135851	2137732	+	AT1G06960
chr1	2148387	2150152	+	AT1G06990
chr1	2164188	2165239	-	AT1G07050
chr1	2167107	2168397	-	AT1G07060
chr1	2168564	2169851	+	AT1G07070
chr1	2184759	2186580	-	AT1G07120
chr1	2193941	2195798	-	AT1G07150
chr1	2197908	2199748	-	AT1G07160
chr1	2200123	2201265	+	AT1G07170
chr1	2215223	2216982	+	AT1G07210
chr1	2223691	2225452	+	AT1G07240
chr1	2225900	2227566	+	AT1G07250
chr1	2227594	2229319	-	AT1G07260
chr1	2247509	2248961	-	AT1G07310
chr1	2249133	2250529	+	AT1G07320
chr1	2263140	2264551	+	AT1G07370
chr1	2276053	2277154	+	AT1G07410
chr1	2280835	2282828	-	AT1G07430
chr1	2286149	2287730	-	AT1G07440
chr1	2287926	2289336	-	AT1G07450
chr1	2354354	2356227	-	AT1G07640
chr1	2376012	2377186	+	AT1G07680
chr1	2379647	2381362	+	AT1G07700
chr1	2386275	2387986	-	AT1G07710
chr1	2390655	2392453	-	AT1G07720
chr1	2397527	2398696	-	AT1G07730
chr1	2404037	2405943	-	AT1G07750
chr1	2408203	2409580	-	AT1G07770
chr1	2422241	2423655	+	AT1G07830
chr1	2426745	2428719	+	AT1G07850
chr1	2434030	2435763	-	AT1G07880
chr1	2442622	2443632	+	AT1G07900
chr1	2465770	2467022	-	AT1G07950
chr1	2467161	2469154	+	AT1G07960
chr1	2473165	2474927	-	AT1G07980
chr1	2483240	2485109	-	AT1G08000
chr1	2511647	2513454	-	AT1G08065
chr1	2516991	2518546	-	AT1G08080
chr1	2527170	2529120	-	AT1G08100
chr1	2538615	2539661	+	AT1G08120
chr1	2588857	2590301	-	AT1G08250
chr1	2606269	2607507	-	AT1G08270
chr1	2608408	2609853	+	AT1G08280
chr1	2618647	2620452	+	AT1G08310
chr1	2620335	2621545	-	AT1G08315
chr1	2631068	2632871	+	AT1G08340
chr1	2636011	2637915	+	AT1G08360
chr1	2640813	2641828	-	AT1G08380
chr1	2642214	2643285	+	AT1G08390
chr1	2682127	2684100	-	AT1G08470
chr1	2684234	2685621	+	AT1G08480
chr1	2689016	2690045	+	AT1G08500
chr1	2701226	2703091	+	AT1G08530
chr1	2709632	2710912	-	AT1G08560
chr1	2712883	2714734	+	AT1G08570
chr1	2715079	2716404	-	AT1G08580
chr1	2752154	2753703	+	AT1G08650
chr1	2760346	2761573	-	AT1G08670
chr1	2769815	2771477	-	AT1G08700
chr1	2771633	2773460	+	AT1G08710
chr1	2809778	2811191	-	AT1G08780
chr1	2819065	2820395	-	AT1G08810
chr1	2877692	2879169	+	AT1G08940
chr1	2882524	2884337	+	AT1G08970
chr1	2927703	2928968	+	AT1G09070
chr1	2949676	2950989	-	AT1G09155
chr1	2966120	2967718	-	AT1G09190
chr1	2977792	2979466	-	AT1G09220
chr1	2984881	2986130	+	AT1G09240
chr1	3019819	3021441	+	AT1G09350
chr1	3033512	3035036	-	AT1G09400
chr1	3053901	3055360	+	AT1G09460
chr1	3064124	3065937	+	AT1G09490
chr1	3066699	3068598	+	AT1G09500
chr1	3069385	3070910	+	AT1G09510
chr1	3070946	3072050	-	AT1G09520
chr1	3086159	3087912	+	AT1G09540
chr1	3093839	3094864	+	AT1G09560
chr1	3101671	3102925	-	AT1G09575
chr1	3104588	3106290	+	AT1G09580
chr1	3106502	3107772	+	AT1G09590
chr1	3111694	3112873	+	AT1G09610
chr1	3118203	3119708	-	AT1G09630
chr1	3122956	3124578	+	AT1G09645
chr1	3125807	3127284	+	AT1G09650
chr1	3134107	3135930	-	AT1G09680
chr1	3136188	3137475	-	AT1G09690
chr1	3154532	3156275	+	AT1G09740
chr1	3157501	3159148	+	AT1G09750
chr1	3172108	3173463	+	AT1G09794
chr1	3204016	3205309	-	AT1G09860
chr1	3218133	3219929	+	AT1G09900
chr1	3234060	3235530	-	AT1G09935
chr1	3240606	3241632	-	AT1G09950
chr1	3262265	3263612	-	AT1G09995
chr1	3302742	3304092	+	AT1G10110
chr1	3325824	3327614	+	AT1G10150
chr1	3343686	3345632	-	AT1G10190
chr1	3346390	3347885	-	AT1G10200
chr1	3349219	3351180	+	AT1G10210
chr1	3388747	3390150	+	AT1G10330
chr1	3393407	3395055	-	AT1G10350
chr1	3395558	3396849	-	AT1G10360
chr1	3397081	3398358	-	AT1G10370
chr1	3400606	3402324	+	AT1G10380
chr1	3414852	3416358	-	AT1G10400
chr1	3442327	3443957	-	AT1G10470
chr1	3449691	3451226	+	AT1G10480
chr1	3460000	3461485	-	AT1G10500
chr1	3469580	3471488	+	AT1G10522
chr1	3471456	3472672	-	AT1G10530
chr1	3479153	3480988	-	AT1G10550
chr1	3493940	3495144	-	AT1G10585
chr1	3502004	3503457	-	AT1G10590
chr1	3503704	3505502	+	AT1G10600
chr1	3512795	3514729	-	AT1G10630
chr1	3530467	3531842	+	AT1G10657
chr1	3562952	3564759	+	AT1G10720
chr1	3596360	3597847	+	AT1G10790
chr1	3599271	3600877	+	AT1G10810
chr1	3605576	3607493	-	AT1G10830
chr1	3614513	3616159	-	AT1G10865
chr1	3676691	3678524	+	AT1G11020
chr1	3679225	3680924	-	AT1G11040
chr1	3702608	3703779	+	AT1G11090
chr1	3755677	3756998	-	AT1G11210
chr1	3759862	3761165	-	AT1G11220
chr1	3763268	3764483	-	AT1G11230
chr1	3766754	3768294	-	AT1G11240
chr1	3807128	3808875	+	AT1G11320
chr1	3821443	3823088	-	AT1G11360
chr1	3832623	3834191	+	AT1G11380
chr1	3847243	3849162	+	AT1G11430
chr1	3849360	3850662	+	AT1G11440
chr1	3862399	3864030	+	AT1G11475
chr1	3868884	3870065	-	AT1G11490
chr1	3871778	3872836	-	AT1G11510
chr1	3874437	3875484	+	AT1G11530
chr1	3875442	3877155	-	AT1G11540
chr1	3878550	3880361	-	AT1G11545
chr1	3881788	3882819	+	AT1G11560
chr1	3902012	3903782	+	AT1G11600
chr1	3905579	3906818	+	AT1G11608
chr1	3910833	3911924	+	AT1G11620
chr1	3912902	3914407	-	AT1G11630
chr1	3972032	3973286	-	AT1G11760
chr1	3975679	3977379	+	AT1G11770
chr1	3979862	3980956	-	AT1G11785
chr1	3989763	3991066	+	AT1G11810
chr1	4013121	4014681	-	AT1G11900
chr1	4014847	4016540	+	AT1G11905
chr1	4021825	4023292	+	AT1G11915
chr1	4023667	4025097	-	AT1G11920
chr1	4028692	4030584	+	AT1G11930
chr1	4056207	4057933	+	AT1G12010
chr1	4064667	4066341	-	AT1G12030
chr1	4078913	4080106	-	AT1G12070
chr1	4128607	4129701	-	AT1G12170
chr1	4132967	4134094	-	AT1G12190
chr1	4157654	4159046	+	AT1G12244
chr1	4220100	4221774	+	AT1G12390
chr1	4241592	4243008	-	AT1G12440
chr1	4244308	4245993	+	AT1G12450
chr1	4260783	4261869	+	AT1G12490
chr1	4263150	4265044	-	AT1G12500
chr1	4267106	4268926	-	AT1G12520
chr1	4268986	4270787	-	AT1G12530
chr1	4272960	4274206	+	AT1G12540
chr1	4274594	4275981	+	AT1G12550
chr1	4276519	4277899	+	AT1G12560
chr1	4289944	4291017	-	AT1G12610
chr1	4326739	4328481	-	AT1G12710
chr1	4367256	4368822	+	AT1G12810
chr1	4379707	4381612	-	AT1G12850
chr1	4382160	4383611	+	AT1G12855
chr1	4387129	4389110	-	AT1G12870
chr1	4389751	4391151	+	AT1G12880
chr1	4392450	4394400	-	AT1G12900
chr1	4394897	4396291	-	AT1G12910
chr1	4396348	4398193	-	AT1G12920
chr1	4429718	4430965	+	AT1G12980
chr1	4447647	4449200	+	AT1G13040
chr1	4450238	4451742	+	AT1G13050
chr1	4459166	4460940	+	AT1G13080
chr1	4461806	4463543	+	AT1G13090
chr1	4463924	4465538	+	AT1G13100
chr1	4467220	4469033	+	AT1G13110
chr1	4478491	4480327	-	AT1G13140
chr1	4481875	4483696	-	AT1G13150
chr1	4507221	4508528	-	AT1G13200
chr1	4520631	4522544	+	AT1G13230
chr1	4528623	4530063	-	AT1G13250
chr1	4542168	4543742	+	AT1G13260
chr1	4547454	4548875	+	AT1G13280
chr1	4550153	4551620	-	AT1G13290
chr1	4556892	4558708	+	AT1G13300
chr1	4561068	4563061	-	AT1G13310
chr1	4569448	4571118	-	AT1G13340
chr1	4576873	4577967	-	AT1G13360
chr1	4589071	4590423	-	AT1G13380
chr1	4592481	4594391	-	AT1G13390
chr1	4597627	4598911	+	AT1G13400
chr1	4604841	4606053	+	AT1G13420
chr1	4606500	4607747	+	AT1G13430
chr1	4620228	4621580	-	AT1G13470
chr1	4622634	4624070	-	AT1G13480
chr1	4624715	4626064	-	AT1G13490
chr1	4627789	4629169	-	AT1G13500
chr1	4629203	4630821	-	AT1G13510
chr1	4631778	4633248	-	AT1G13520
chr1	4633740	4635129	-	AT1G13530
chr1	4635463	4636805	-	AT1G13540
chr1	4636984	4638330	-	AT1G13550
chr1	4668443	4669471	+	AT1G13620
chr1	4680432	4682196	-	AT1G13650
chr1	4693289	4694410	+	AT1G13690
chr1	4694372	4696023	-	AT1G13700
chr1	4702725	4704657	-	AT1G13710
chr1	4713674	4715407	+	AT1G13740
chr1	4720243	4721342	-	AT1G13760
chr1	4724608	4726499	+	AT1G13780
chr1	4734036	4735389	+	AT1G13810
chr1	4739873	4741038	-	AT1G13830
chr1	4747265	4748642	-	AT1G13870
chr1	4751581	4752844	+	AT1G13890
chr1	4758188	4759754	+	AT1G13920
chr1	4761012	4762666	+	AT1G13930
chr1	4773576	4774867	+	AT1G13950
chr1	4794756	4796597	+	AT1G13990
chr1	4800169	4801850	-	AT1G14010
chr1	4818548	4820150	+	AT1G14070
chr1	4822528	4824414	+	AT1G14080
chr1	4827961	4829587	+	AT1G14100
chr1	4830297	4831915	+	AT1G14110
chr1	4833518	4835089	-	AT1G14120
chr1	4835724	4837616	-	AT1G14130
chr1	4837927	4839633	-	AT1G14140
chr1	4840697	4841848	-	AT1G14160
chr1	4850274	4852096	+	AT1G14185
chr1	4852802	4854307	+	AT1G14190
chr1	4855533	4856930	+	AT1G14205
chr1	4856778	4857964	-	AT1G14210
chr1	4877627	4879149	+	AT1G14280
chr1	4880051	4881964	-	AT1G14290
chr1	4885044	4886793	+	AT1G14310
chr1	4886768	4887933	-	AT1G14315
chr1	4888214	4889661	+	AT1G14320
chr1	4897346	4898961	+	AT1G14340
chr1	4927011	4928690	-	AT1G14400
chr1	4929123	4930904	-	AT1G14410
chr1	4931566	4933515	-	AT1G14420
chr1	4934120	4936100	+	AT1G14430
chr1	4946218	4947576	-	AT1G14450
chr1	4954080	4955702	+	AT1G14470
chr1	4956257	4958076	+	AT1G14480
chr1	4960375	4961780	+	AT1G14500
chr1	4974067	4975705	-	AT1G14540
chr1	4979028	4980324	+	AT1G14550
chr1	4998816	5000643	-	AT1G14590
chr1	5014753	5016604	-	AT1G14620
chr1	5019955	5021537	+	AT1G14630
chr1	5042323	5044294	+	AT1G14685
chr1	5045781	5046800	-	AT1G14686
chr1	5049526	5050983	-	AT1G14688
chr1	5073105	5074779	+	AT1G14730
chr1	5105018	5106954	-	AT1G14820
chr1	5124742	5126151	+	AT1G14860
chr1	5128375	5129523	-	AT1G14870
chr1	5132535	5133716	-	AT1G14880
chr1	5138334	5139432	-	AT1G14900
chr1	5154537	5155564	-	AT1G14940
chr1	5165628	5166745	-	AT1G14980
chr1	5167031	5168264	-	AT1G14990
chr1	5168596	5170066	+	AT1G15000
chr1	5179887	5181389	-	AT1G15040
chr1	5202648	5204193	+	AT1G15120
chr1	5204625	5205912	+	AT1G15125
chr1	5227053	5228202	+	AT1G15190
chr1	5238065	5240051	+	AT1G15215
chr1	5240029	5241538	-	AT1G15220
chr1	5242198	5243227	-	AT1G15230
chr1	5250650	5252121	-	AT1G15270
chr1	5272256	5274074	-	AT1G15320
chr1	5274346	5275602	+	AT1G15330
chr1	5278260	5279877	-	AT1G15350
chr1	5283538	5284673	+	AT1G15360
chr1	5287047	5288577	+	AT1G15370
chr1	5290745	5292535	+	AT1G15380
chr1	5294629	5295797	+	AT1G15390
chr1	5295773	5296902	-	AT1G15400
chr1	5301613	5303390	-	AT1G15420
chr1	5304317	5306012	+	AT1G15430
chr1	5339961	5341931	-	AT1G15530
chr1	5342587	5343705	+	AT1G15540
chr1	5344478	5346166	-	AT1G15550
chr1	5367297	5368670	+	AT1G15590
chr1	5368923	5370344	+	AT1G15600
chr1	5370677	5371859	+	AT1G15610
chr1	5373504	5374575	+	AT1G15620
chr1	5376793	5378027	+	AT1G15630
chr1	5378886	5380139	+	AT1G15640
chr1	5389952	5391490	+	AT1G15670
chr1	5393407	5394639	+	AT1G15680
chr1	5402569	5403818	-	AT1G15700
chr1	5404358	5405686	+	AT1G15710
chr1	5406025	5407486	+	AT1G15720
chr1	5426892	5428280	-	AT1G15770
chr1	5428520	5429561	-	AT1G15772
chr1	5438253	5440087	-	AT1G15790
chr1	5446462	5447859	-	AT1G15820
chr1	5448726	5450177	+	AT1G15830
chr1	5457084	5458429	+	AT1G15870
chr1	5458535	5460333	-	AT1G15880
chr1	5469389	5471149	+	AT1G15920
chr1	5471400	5473014	+	AT1G15930
chr1	5504735	5506611	+	AT1G16040
chr1	5514317	5516027	+	AT1G16080
chr1	5516259	5517822	+	AT1G16090
chr1	5538732	5539821	-	AT1G16170
chr1	5546128	5547552	-	AT1G16210
chr1	5548653	5550553	+	AT1G16220
chr1	5551041	5552097	-	AT1G16225
chr1	5555007	5556841	-	AT1G16240
chr1	5580855	5582143	+	AT1G16320
chr1	5593301	5595179	-	AT1G16360
chr1	5596694	5598447	+	AT1G16370
chr1	5602873	5604663	+	AT1G16390
chr1	5612150	5613867	-	AT1G16420
chr1	5615815	5617672	+	AT1G16440
chr1	5617811	5619334	+	AT1G16445
chr1	5629655	5630995	-	AT1G16490
chr1	5639032	5640173	+	AT1G16500
chr1	5651370	5652883	-	AT1G16530
chr1	5673795	5675131	+	AT1G16590
chr1	5686603	5687715	+	AT1G16640
chr1	5712088	5713752	+	AT1G16705
chr1	5727690	5729080	+	AT1G16740
chr1	5737878	5739377	+	AT1G16770
chr1	5755588	5756895	+	AT1G16810
chr1	5756835	5758464	-	AT1G16820
chr1	5758855	5760501	+	AT1G16825
chr1	5760772	5762619	+	AT1G16830
chr1	5762694	5764073	-	AT1G16840
chr1	5782455	5783840	-	AT1G16905
chr1	5787330	5789249	-	AT1G16920
chr1	5789987	5791534	+	AT1G16930
chr1	5791983	5793491	+	AT1G16940
chr1	5817567	5819352	+	AT1G17010
chr1	5820206	5822013	+	AT1G17020
chr1	5840269	5841606	-	AT1G17080
chr1	5856573	5858550	-	AT1G17140
chr1	5865707	5867495	+	AT1G17150
chr1	5867635	5869356	+	AT1G17160
chr1	5875350	5876545	+	AT1G17190
chr1	5878400	5880041	+	AT1G17200
chr1	5929909	5931831	+	AT1G17330
chr1	5955488	5957212	-	AT1G17380
chr1	5968534	5969995	-	AT1G17410
chr1	5982267	5984013	+	AT1G17430
chr1	5997180	5998475	+	AT1G17455
chr1	6006461	6008266	-	AT1G17480
chr1	6037464	6038692	-	AT1G17560
chr1	6056895	6058357	+	AT1G17610
chr1	6059441	6060667	+	AT1G17615
chr1	6062216	6063291	+	AT1G17620
chr1	6067394	6069098	-	AT1G17640
chr1	6090560	6092027	-	AT1G17710
chr1	6099089	6100315	+	AT1G17730
chr1	6100961	6101983	-	AT1G17744
chr1	6123701	6125269	+	AT1G17780
chr1	6130025	6131627	+	AT1G17810
chr1	6152409	6153982	-	AT1G17880
chr1	6154268	6155752	-	AT1G17890
chr1	6177617	6179289	+	AT1G17950
chr1	6194543	6196229	-	AT1G18000
chr1	6199898	6201484	+	AT1G18010
chr1	6202249	6203918	+	AT1G18020
chr1	6209771	6211588	-	AT1G18050
chr1	6211873	6213444	-	AT1G18060
chr1	6222201	6224151	+	AT1G18080
chr1	6254229	6255690	+	AT1G18170
chr1	6265416	6266937	-	AT1G18200
chr1	6276788	6278150	-	AT1G18250
chr1	6282252	6283293	-	AT1G18265
chr1	6294333	6295364	+	AT1G18280
chr1	6299687	6301086	+	AT1G18300
chr1	6304360	6305689	+	AT1G18320
chr1	6315651	6316738	+	AT1G18350
chr1	6345974	6347910	+	AT1G18440
chr1	6361629	6363007	+	AT1G18480
chr1	6374932	6376316	+	AT1G18520
chr1	6377321	6378580	-	AT1G18540
chr1	6389411	6391267	+	AT1G18570
chr1	6398580	6399942	+	AT1G18590
chr1	6414725	6416459	+	AT1G18630
chr1	6418858	6420557	-	AT1G18650
chr1	6431938	6433464	-	AT1G18680
chr1	6457821	6459751	-	AT1G18720
chr1	6460598	6462224	+	AT1G18730
chr1	6463922	6465476	+	AT1G18740
chr1	6474802	6475904	+	AT1G18773
chr1	6478851	6480043	-	AT1G18790
chr1	6485596	6487030	-	AT1G18810
chr1	6504806	6506424	-	AT1G18850
chr1	6509492	6511227	+	AT1G18860
chr1	6543852	6545592	+	AT1G18940
chr1	6552752	6553940	+	AT1G18960
chr1	6558678	6560489	-	AT1G18990
chr1	6560792	6562786	-	AT1G19000
chr1	6577833	6579178	-	AT1G19050
chr1	6582066	6583601	-	AT1G19060
chr1	6606237	6607943	+	AT1G19115
chr1	6608115	6609369	+	AT1G19120
chr1	6609325	6610613	-	AT1G19130
chr1	6610721	6612516	-	AT1G19140
chr1	6612749	6613972	+	AT1G19150
chr1	6614162	6615214	-	AT1G19160
chr1	6622094	6623620	+	AT1G19180
chr1	6623876	6624977	+	AT1G19190
chr1	6649243	6650420	-	AT1G19240
chr1	6671137	6672653	-	AT1G19300
chr1	6676234	6677673	-	AT1G19310
chr1	6688522	6690414	+	AT1G19350
chr1	6714492	6716439	-	AT1G19410
chr1	6728984	6730931	+	AT1G19440
chr1	6738484	6739734	+	AT1G19460
chr1	6741296	6742534	+	AT1G19470
chr1	6756284	6757377	-	AT1G19510
chr1	6763915	6764971	+	AT1G19530
chr1	6765667	6767341	+	AT1G19540
chr1	6773302	6774528	-	AT1G19570
chr1	6784020	6785075	+	AT1G19620
chr1	6803611	6805044	-	AT1G19670
chr1	6807715	6809569	-	AT1G19690
chr1	6822864	6824071	-	AT1G19730
chr1	6824322	6825459	+	AT1G19740
chr1	6832347	6833837	+	AT1G19770
chr1	6846369	6848103	+	AT1G19800
chr1	6906899	6908741	-	AT1G19900
chr1	6913229	6914594	+	AT1G19910
chr1	6917020	6918138	+	AT1G19930
chr1	6931012	6932689	-	AT1G19970
chr1	6933016	6935002	+	AT1G19980
chr1	6935218	6936693	+	AT1G19990
chr1	6945425	6947344	+	AT1G20030
chr1	6949043	6950319	+	AT1G20050
chr1	6956521	6958075	+	AT1G20065
chr1	6958010	6959123	-	AT1G20070
chr1	6969107	6970956	-	AT1G20100
chr1	6975388	6977264	+	AT1G20120
chr1	6984124	6985498	+	AT1G20135
chr1	6996210	6997943	+	AT1G20180
chr1	6998489	6999817	-	AT1G20190
chr1	7007756	7009333	-	AT1G20225
chr1	7029629	7031535	+	AT1G20300
chr1	7033657	7034874	-	AT1G20320
chr1	7038688	7040159	-	AT1G20330
