chr	start	end	strand	ID
chr1	5465336	5469125	+	AT1G15910
chr1	5478754	5482180	+	AT1G15950
chr1	5481665	5485082	-	AT1G15960
chr1	5498165	5501358	+	AT1G16020
chr1	5508507	5511735	+	AT1G16060
chr1	5574310	5577622	+	AT1G16300
chr1	5619582	5622663	-	AT1G16460
chr1	5670577	5673600	-	AT1G16570
chr1	5675704	5678852	-	AT1G16610
chr1	5687943	5691198	+	AT1G16650
chr1	5702753	5705838	+	AT1G16680
chr1	5705969	5709533	+	AT1G16690
chr1	5723088	5726478	+	AT1G16720
chr1	5734234	5737307	+	AT1G16760
chr1	5767300	5770602	+	AT1G16858
chr1	5767300	5770602	+	AT1G16860
chr1	5779021	5782433	-	AT1G16900
chr1	5812728	5816662	+	AT1G17000
chr1	5824848	5828233	+	AT1G17040
chr1	5832097	5835456	-	AT1G17060
chr1	5891324	5895075	+	AT1G17230
chr1	5916871	5920089	-	AT1G17280
chr1	5922630	5926400	+	AT1G17290
chr1	5951542	5955037	-	AT1G17370
chr1	5983984	5987784	-	AT1G17440
chr1	5998814	6002716	+	AT1G17460
chr1	6002912	6006405	+	AT1G17470
chr1	6029277	6032754	-	AT1G17540
chr1	6052936	6056664	-	AT1G17600
chr1	6106656	6110120	+	AT1G17750
chr1	6131537	6135345	-	AT1G17820
chr1	6142564	6146521	+	AT1G17840
chr1	6145926	6148940	-	AT1G17850
chr1	6161872	6165382	-	AT1G17920
chr1	6169341	6173222	-	AT1G17940
chr1	6224501	6227822	+	AT1G18090
chr1	6244298	6247812	-	AT1G18150
chr1	6257851	6261457	-	AT1G18190
chr1	6278848	6282103	-	AT1G18260
chr1	6348107	6351975	+	AT1G18450
chr1	6352470	6356113	+	AT1G18460
chr1	6363172	6366235	+	AT1G18485
chr1	6369347	6373025	+	AT1G18500
chr1	6405645	6409297	+	AT1G18610
chr1	6426898	6430696	-	AT1G18670
chr1	6433574	6436922	+	AT1G18690
chr1	6466761	6469984	+	AT1G18750
chr1	6500848	6504413	-	AT1G18840
chr1	6515429	6519282	+	AT1G18870
chr1	6522764	6525962	-	AT1G18890
chr1	6528984	6532614	+	AT1G18900
chr1	6602126	6605908	+	AT1G19110
chr1	6662501	6666028	+	AT1G19270
chr1	6724573	6728040	-	AT1G19430
chr1	6731434	6734882	-	AT1G19450
chr1	6796202	6799764	-	AT1G19650
chr1	6819564	6822711	-	AT1G19720
chr1	6826997	6830063	+	AT1G19750
chr1	6891429	6894736	-	AT1G19860
chr1	6895015	6898725	-	AT1G19870
chr1	6900415	6904069	-	AT1G19880
chr1	6971485	6974835	+	AT1G20110
chr1	6987332	6990361	-	AT1G20150
chr1	6990784	6993972	-	AT1G20160
chr1	7001201	7004418	-	AT1G20200
chr1	7012113	7015216	-	AT1G20240
chr1	7016693	7020590	+	AT1G20260
chr1	7061665	7065178	+	AT1G20380
chr1	7072192	7075838	-	AT1G20400
chr1	7078898	7082547	-	AT1G20410
chr1	7143067	7146540	+	AT1G20620
chr1	7146636	7149977	+	AT1G20630
chr1	7154410	7158218	+	AT1G20640
chr1	7164190	7168021	-	AT1G20670
chr1	7217128	7220784	+	AT1G20780
chr1	7244939	7248143	-	AT1G20840
chr1	7262043	7265438	-	AT1G20880
chr1	7462834	7466164	-	AT1G21320
chr1	7485636	7488713	-	AT1G21380
chr1	7493426	7496710	+	AT1G21400
chr1	7566232	7569902	-	AT1G21590
chr1	7600805	7604215	-	AT1G21651
chr1	7605699	7609065	+	AT1G21660
chr1	7641580	7645078	+	AT1G21740
chr1	7645700	7648841	+	AT1G21750
chr1	7671028	7674215	-	AT1G21860
chr1	7682584	7685662	-	AT1G21890
chr1	7734739	7738661	+	AT1G21980
chr1	7744189	7747785	+	AT1G22000
chr1	7754321	7757383	+	AT1G22020
chr1	7792192	7795440	-	AT1G22080
chr1	7806309	7809632	-	AT1G22120
chr1	7837591	7840788	-	AT1G22200
chr1	7903660	7906673	-	AT1G22400
chr1	7927428	7930657	-	AT1G22460
chr1	7994291	7997588	+	AT1G22610
chr1	8055325	8059015	+	AT1G22760
chr1	8150070	8153530	-	AT1G23020
chr1	8212556	8215807	+	AT1G23170
chr1	8215721	8219584	+	AT1G23180
chr1	8268404	8271933	-	AT1G23310
chr1	8283644	8286832	-	AT1G23340
chr1	8333020	8336385	+	AT1G23480
chr1	8367170	8370280	-	AT1G23640
chr1	8432179	8435656	+	AT1G23870
chr1	8435657	8438745	+	AT1G23880
chr1	8466094	8469346	+	AT1G23940
chr1	8503777	8506803	-	AT1G24040
chr1	8516238	8519734	-	AT1G24070
chr1	8529143	8532212	-	AT1G24120
chr1	8553411	8556555	-	AT1G24160
chr1	8578658	8582413	-	AT1G24220
chr1	8600465	8603801	+	AT1G24265
chr1	8604069	8607484	-	AT1G24267
chr1	8609445	8612580	+	AT1G24280
chr1	8631440	8635055	+	AT1G24330
chr1	8635209	8638986	+	AT1G24340
chr1	8678858	8681894	+	AT1G24485
chr1	8682234	8685271	+	AT1G24490
chr1	8702385	8705848	+	AT1G24560
chr1	8759533	8763355	-	AT1G24764
chr1	8863777	8866805	+	AT1G25280
chr1	8900153	8903257	-	AT1G25375
chr1	8951202	8955107	+	AT1G25490
chr1	8991826	8995496	-	AT1G25570
chr1	8996768	8999860	-	AT1G25580
chr1	9024345	9027786	-	AT1G26110
chr1	9028395	9031485	-	AT1G26120
chr1	9039628	9043288	-	AT1G26150
chr1	9057096	9061086	-	AT1G26190
chr1	9095900	9099754	-	AT1G26300
chr1	9100153	9103603	-	AT1G26310
chr1	9151732	9154740	+	AT1G26460
chr1	9167589	9170934	-	AT1G26540
chr1	9178378	9181835	+	AT1G26560
chr1	9195838	9199669	-	AT1G26620
chr1	9241435	9244650	+	AT1G26730
chr1	9286643	9289969	-	AT1G26810
chr1	9300873	9304328	-	AT1G26850
chr1	9386784	9390042	-	AT1G27040
chr1	9400664	9403789	+	AT1G27080
chr1	9429047	9432274	+	AT1G27150
chr1	9505201	9508481	-	AT1G27370
chr1	9534532	9537561	+	AT1G27460
chr1	9554745	9558367	-	AT1G27510
chr1	9558635	9562381	+	AT1G27520
chr1	9611103	9614336	+	AT1G27630
chr1	9631285	9634597	+	AT1G27680
chr1	9668584	9671616	+	AT1G27760
chr1	9693008	9696412	-	AT1G27840
chr1	9720736	9724714	-	AT1G27910
chr1	9742188	9745787	-	AT1G27960
chr1	9779138	9782700	+	AT1G28060
chr1	9795762	9799063	+	AT1G28090
chr1	9801082	9804394	+	AT1G28100
chr1	9803641	9806896	-	AT1G28110
chr1	9868316	9872211	-	AT1G28240
chr1	9875600	9879267	-	AT1G28260
chr1	9896867	9899876	-	AT1G28300
chr1	9920507	9924488	-	AT1G28320
chr1	9940175	9943549	+	AT1G28340
chr1	9976182	9979267	-	AT1G28410
chr1	9996824	10000447	+	AT1G28440
chr1	10031997	10035500	-	AT1G28530
chr1	10038038	10041544	-	AT1G28560
chr1	10086600	10089772	-	AT1G28710
chr1	10216779	10219846	-	AT1G29240
chr1	10255321	10258343	+	AT1G29320
chr1	10310245	10314048	-	AT1G29470
chr1	10332371	10335694	+	AT1G29560
chr1	10379020	10382123	-	AT1G29690
chr1	10437657	10440786	+	AT1G29820
chr1	10459478	10462801	-	AT1G29880
chr1	10463403	10467170	+	AT1G29890
chr1	10498351	10501452	-	AT1G29970
chr1	10509211	10512468	-	AT1G30000
chr1	10513194	10516385	+	AT1G30010
chr1	10627185	10630610	-	AT1G30210
chr1	10715665	10718997	+	AT1G30360
chr1	10831673	10835538	-	AT1G30580
chr1	10841142	10845050	-	AT1G30600
chr1	10854549	10858244	+	AT1G30620
chr1	10905817	10908892	-	AT1G30755
chr1	10997275	11000543	+	AT1G30900
chr1	11040281	11043751	-	AT1G30970
chr1	11075627	11079240	-	AT1G31050
chr1	11084859	11088563	+	AT1G31070
chr1	11104301	11107763	-	AT1G31120
chr1	11181711	11185344	+	AT1G31280
chr1	11312961	11316473	-	AT1G31600
chr1	11343980	11347767	+	AT1G31690
chr1	11391227	11394748	+	AT1G31780
chr1	11396402	11399714	+	AT1G31800
chr1	11430222	11433699	+	AT1G31850
chr1	11436719	11440109	+	AT1G31870
chr1	11479866	11482890	+	AT1G31970
chr1	11558861	11561920	-	AT1G32130
chr1	11565518	11568531	+	AT1G32150
chr1	11586516	11589651	-	AT1G32180
chr1	11592955	11595982	-	AT1G32190
chr1	11601781	11605060	-	AT1G32200
chr1	11656986	11660376	-	AT1G32330
chr1	11759459	11762607	-	AT1G32530
chr1	11869825	11872926	-	AT1G32780
chr1	11920390	11923766	-	AT1G32900
chr1	11937596	11940978	+	AT1G32940
chr1	11941438	11944760	+	AT1G32950
chr1	11945307	11948650	+	AT1G32960
chr1	11948721	11951982	-	AT1G32970
chr1	11967816	11971532	-	AT1G33050
chr1	11975340	11978521	-	AT1G33060
chr1	11993298	11996712	+	AT1G33090
chr1	11997683	12001308	+	AT1G33100
chr1	12004927	12008833	+	AT1G33110
chr1	12027084	12030539	+	AT1G33170
chr1	12046641	12050066	+	AT1G33230
chr1	12051471	12054546	-	AT1G33240
chr1	12127389	12130407	-	AT1G33440
chr1	12168768	12172005	+	AT1G33560
chr1	12220897	12224000	-	AT1G33720
chr1	12256664	12260605	+	AT1G33790
chr1	12323888	12327084	+	AT1G33930
chr1	12351593	12355023	+	AT1G33980
chr1	12429890	12433187	+	AT1G34130
chr1	12435954	12439499	+	AT1G34150
chr1	12443547	12446764	-	AT1G34170
chr1	12462849	12466089	-	AT1G34220
chr1	12530827	12534162	+	AT1G34340
chr1	12542863	12546172	+	AT1G34360
chr1	12556005	12559082	+	AT1G34390
chr1	12577722	12580824	+	AT1G34410
chr1	12660551	12663870	+	AT1G34580
chr1	12927457	12930523	-	AT1G35240
chr1	12959057	12962853	-	AT1G35320
chr1	12981251	12984583	-	AT1G35350
chr1	13051410	13055014	-	AT1G35470
chr1	13071165	13074949	+	AT1G35510
chr1	13082819	13085830	-	AT1G35520
chr1	13108634	13111700	+	AT1G35540
chr1	13122204	13125264	-	AT1G35580
chr1	13220940	13224681	+	AT1G35710
chr1	13277274	13280289	-	AT1G35780
chr1	13450204	13453683	+	AT1G36050
chr1	13610985	13614051	-	AT1G36230
chr1	14027292	14030500	-	AT1G36990
chr1	14046735	14049742	+	AT1G37020
chr1	14158527	14161938	+	AT1G37130
chr1	14174981	14177992	-	AT1G37150
chr1	14293064	14296191	-	AT1G38131
chr1	15081952	15085893	+	AT1G40104
chr1	15240553	15244036	+	AT1G40129
chr1	15680978	15684487	-	AT1G41920
chr1	15891371	15894444	+	AT1G42430
chr1	15973054	15976703	+	AT1G42540
chr1	15980135	15983328	-	AT1G42560
chr1	16228208	16231233	-	AT1G43130
chr1	16232785	16236109	+	AT1G43140
chr1	16275108	16278624	-	AT1G43190
chr1	16443685	16446886	-	AT1G43650
chr1	16548441	16551909	+	AT1G43770
chr1	16563811	16567399	+	AT1G43780
chr1	16764405	16767685	-	AT1G44100
chr1	16796400	16800321	-	AT1G44170
chr1	17098491	17101896	+	AT1G45180
chr1	17116044	17119174	+	AT1G45191
chr1	17130351	17133548	-	AT1G45207
chr1	17147837	17151194	-	AT1G45231
chr1	17335849	17339273	+	AT1G47290
chr1	17372537	17376075	-	AT1G47380
chr1	17491732	17494759	+	AT1G47600
chr1	17634757	17637772	+	AT1G47870
chr1	17643976	17647035	+	AT1G47890
chr1	17723452	17727043	+	AT1G48050
chr1	17766874	17769951	+	AT1G48100
chr1	17769938	17773493	-	AT1G48110
chr1	17798431	17801987	+	AT1G48210
chr1	17805761	17808885	+	AT1G48230
chr1	17813976	17817283	-	AT1G48260
chr1	17931476	17934662	+	AT1G48500
chr1	17965864	17969354	+	AT1G48598
chr1	17965871	17969354	+	AT1G48600
chr1	18035967	18039405	-	AT1G48760
chr1	18043672	18047659	-	AT1G48790
chr1	18049844	18052975	+	AT1G48800
chr1	18061521	18065031	+	AT1G48840
chr1	18064905	18068090	-	AT1G48850
chr1	18084782	18087879	-	AT1G48900
chr1	18098095	18101623	+	AT1G48920
chr1	18101643	18104661	-	AT1G48930
chr1	18106897	18110237	+	AT1G48950
chr1	18166147	18170105	-	AT1G49100
chr1	18179304	18182391	-	AT1G49160
chr1	18220533	18224256	+	AT1G49250
chr1	18333623	18337520	-	AT1G49540
chr1	18351458	18354619	+	AT1G49580
chr1	18356886	18360150	-	AT1G49600
chr1	18402506	18405681	-	AT1G49730
chr1	18416474	18420083	+	AT1G49760
chr1	18460212	18463785	+	AT1G49870
chr1	18470075	18473823	+	AT1G49890
chr1	18473908	18477643	-	AT1G49900
chr1	18494103	18497239	-	AT1G49950
chr1	18498639	18501886	+	AT1G49960
chr1	18501570	18504609	-	AT1G49970
chr1	18628555	18631946	-	AT1G50300
chr1	18658647	18661974	+	AT1G50370
chr1	18681932	18685652	-	AT1G50430
chr1	18693684	18697659	+	AT1G50460
chr1	18716112	18719328	+	AT1G50510
chr1	18770937	18774686	+	AT1G50660
chr1	18784509	18787802	-	AT1G50710
chr1	18809184	18812290	-	AT1G50750
chr1	18862171	18866039	-	AT1G50890
chr1	18866753	18869933	-	AT1G50910
chr1	18880320	18884225	+	AT1G50950
chr1	18896323	18900268	+	AT1G50970
chr1	18977284	18980618	+	AT1G51190
chr1	19007510	19011272	+	AT1G51270
chr1	19035755	19039341	+	AT1G51350
chr1	19087413	19090414	+	AT1G51470
chr1	19090847	19094306	-	AT1G51480
chr1	19097797	19101080	-	AT1G51500
chr1	19132221	19135541	+	AT1G51600
chr1	19136251	19139918	+	AT1G51610
chr1	19191523	19194787	+	AT1G51745
chr1	19214148	19217970	+	AT1G51800
chr1	19252847	19256783	-	AT1G51850
chr1	19257634	19261479	-	AT1G51860
chr1	19270193	19274068	-	AT1G51880
chr1	19274658	19278528	-	AT1G51890
chr1	19279884	19282895	-	AT1G51900
chr1	19295904	19299118	-	AT1G51940
chr1	19323382	19326916	-	AT1G51980
chr1	19345940	19349088	-	AT1G52030
chr1	19420715	19424439	-	AT1G52160
chr1	19455766	19459586	-	AT1G52240
chr1	19484355	19487997	+	AT1G52320
chr1	19515143	19518411	+	AT1G52400
chr1	19527842	19531287	+	AT1G52420
chr1	19559983	19563113	+	AT1G52500
chr1	19561506	19565272	-	AT1G52510
chr1	19583940	19587050	-	AT1G52570
chr1	19658643	19662181	+	AT1G52780
chr1	19764310	19767348	-	AT1G53040
chr1	19772045	19775747	+	AT1G53050
chr1	19783352	19786902	+	AT1G53090
chr1	19799238	19802598	+	AT1G53140
chr1	19837110	19840227	+	AT1G53190
chr1	19840376	19843403	-	AT1G53200
chr1	19844632	19847836	+	AT1G53210
chr1	19903899	19907515	+	AT1G53350
chr1	19913076	19916517	-	AT1G53380
chr1	19951006	19954115	-	AT1G53450
chr1	19963267	19966952	+	AT1G53490
chr1	19970664	19974393	-	AT1G53510
chr1	19987191	19991135	+	AT1G53570
chr1	19996315	20000265	+	AT1G53590
chr1	20053161	20056396	-	AT1G53710
chr1	20056533	20059638	+	AT1G53720
chr1	20115069	20118485	+	AT1G53880
chr1	20127634	20131050	+	AT1G53900
chr1	20170715	20173949	-	AT1G54040
chr1	20183581	20187096	-	AT1G54080
chr1	20195264	20199130	-	AT1G54100
chr1	20210873	20213942	+	AT1G54130
chr1	20283480	20286786	+	AT1G54340
chr1	20286882	20290401	+	AT1G54350
chr1	20293151	20297133	-	AT1G54370
chr1	20336340	20339535	-	AT1G54450
chr1	20393762	20397195	-	AT1G54610
chr1	20440979	20444029	-	AT1G54790
chr1	20447316	20450861	+	AT1G54820
chr1	20499950	20503841	+	AT1G54960
chr1	20541887	20545762	+	AT1G55050
chr1	20566030	20569286	+	AT1G55120
chr1	20633360	20636892	+	AT1G55320
chr1	20715563	20719196	-	AT1G55490
chr1	20719548	20722739	+	AT1G55500
chr1	20804592	20807940	-	AT1G55680
chr1	20831052	20834519	-	AT1G55730
chr1	20835366	20838778	-	AT1G55740
chr1	20852324	20856122	-	AT1G55790
chr1	20860609	20864266	+	AT1G55810
chr1	20864339	20867611	+	AT1G55820
chr1	20918717	20922232	+	AT1G55930
chr1	20922459	20925619	-	AT1G55940
chr1	20967930	20971742	-	AT1G56070
chr1	20980369	20984058	-	AT1G56100
chr1	21046009	21049194	-	AT1G56230
chr1	21075286	21078778	+	AT1G56290
chr1	21094778	21097988	+	AT1G56350
chr1	21138530	21141571	-	AT1G56440
chr1	21146239	21149805	+	AT1G56460
chr1	21181664	21185306	+	AT1G56540
chr1	21223593	21226943	-	AT1G56630
chr1	21320938	21324637	+	AT1G57570
chr1	21351291	21354311	+	AT1G57650
chr1	21370683	21374080	+	AT1G57700
chr1	21395196	21398280	+	AT1G57770
chr1	21408623	21412283	-	AT1G57800
chr1	21414170	21417946	-	AT1G57820
chr1	21504314	21507540	-	AT1G58080
chr1	21676530	21680502	+	AT1G58360
chr1	21684584	21688321	+	AT1G58370
chr1	21690962	21694447	-	AT1G58390
chr1	21701185	21704255	-	AT1G58410
chr1	21713842	21717290	-	AT1G58440
chr1	21902284	21905685	+	AT1G59620
chr1	21919745	21922923	+	AT1G59650
chr1	22053951	22057052	-	AT1G59910
chr1	22113841	22116845	-	AT1G60030
chr1	22176934	22180875	-	AT1G60140
chr1	22188114	22191395	-	AT1G60160
chr1	22208332	22212171	+	AT1G60220
chr1	22275484	22279007	+	AT1G60460
chr1	22343655	22347624	+	AT1G60670
chr1	22368953	22372159	-	AT1G60780
chr1	22439123	22442217	-	AT1G60940
chr1	22462026	22465424	-	AT1G60990
chr1	22470924	22474105	-	AT1G61000
chr1	22474298	22477731	-	AT1G61010
chr1	22493194	22497019	-	AT1G61080
chr1	22508538	22512333	-	AT1G61100
chr1	22551332	22554649	+	AT1G61180
chr1	22557602	22560687	+	AT1G61190
chr1	22581466	22585212	+	AT1G61240
chr1	22585838	22588969	+	AT1G61250
chr1	22642096	22645147	-	AT1G61370
chr1	22646072	22649521	-	AT1G61380
chr1	22654596	22657774	-	AT1G61400
chr1	22660460	22663963	-	AT1G61420
chr1	22664669	22668360	-	AT1G61430
chr1	22669245	22672323	-	AT1G61440
chr1	22674198	22677713	-	AT1G61460
chr1	22681316	22684475	-	AT1G61480
chr1	22685154	22688267	-	AT1G61490
chr1	22689729	22692881	-	AT1G61500
chr1	22704198	22707826	-	AT1G61550
chr1	22708604	22712210	-	AT1G61560
chr1	22733472	22736509	+	AT1G61610
chr1	22798069	22801073	-	AT1G61740
chr1	22835078	22838615	+	AT1G61820
chr1	22867770	22871280	-	AT1G61890
chr1	22904486	22907630	+	AT1G61970
chr1	23009911	23013529	-	AT1G62290
chr1	23036039	23039609	-	AT1G62310
chr1	23041668	23044855	-	AT1G62320
chr1	23046893	23050193	+	AT1G62330
chr1	23058582	23061722	-	AT1G62360
chr1	23105941	23109476	-	AT1G62430
chr1	23111818	23115293	+	AT1G62440
chr1	23151794	23155717	+	AT1G62540
chr1	23173333	23176931	+	AT1G62580
chr1	23223874	23226916	-	AT1G62710
chr1	23233434	23236447	-	AT1G62750
chr1	23253703	23257463	-	AT1G62800
chr1	23291929	23295266	+	AT1G62880
chr1	23337365	23340688	+	AT1G62990
chr1	23379665	23382989	+	AT1G63057
chr1	23387631	23390816	-	AT1G63080
chr1	23404821	23408052	+	AT1G63110
chr1	23443688	23447354	+	AT1G63210
chr1	23463069	23466451	-	AT1G63250
chr1	23515874	23518910	+	AT1G63420
chr1	23527655	23531109	+	AT1G63440
chr1	23531409	23534569	+	AT1G63450
chr1	23555686	23558899	+	AT1G63500
chr1	23599413	23602902	+	AT1G63650
chr1	23603935	23607275	-	AT1G63660
chr1	23607422	23610653	-	AT1G63670
chr1	23614437	23617767	+	AT1G63680
chr1	23641770	23645132	+	AT1G63730
chr1	23645429	23648973	+	AT1G63740
